,AT1,AT2,Artery_cell,B_cell,CD4T,CD8T,Capillary_Cell,Cilia,Club/Basal,DC1,DC2,Fibroblast,Lymphatic_Cell,Macrophage,Mast_cell,Mono,NK/NKT,Neutrophil,Plasma_cell,Prolif.immune,SM/Pericyte,Vein_cell
ENSG00000198843,0.0,0.6540575514877698,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.6982189341763819,0.6450519053907542,0.0,0.0,0.7470528400950808,0.0,0.6495745449166325,0.7244102018980275,0.0,0.6412843091424213,0.7116267808492054,0.0,0.0
ENSG00000174944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152601,0.22938403196912316,0.19364041305115803,0.14144169417240993,0.1657264624931699,0.2943653388206651,0.3538577777176689,0.1392389119613949,0.0,0.06988707239276333,0.15347806500244984,0.16030557500373674,0.11775210037025732,0.1293208265242421,0.11575581346925315,0.08517632167144261,0.16602152714127116,0.2303464356880203,0.13890988430128692,0.047619047619047616,0.26557012503428734,0.09234322095890034,0.21766683910264412
ENSG00000181467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8691338012055867,0.8952336439487973,0.0,0.0,0.8236459068963174,0.0,0.8643887532333274,0.0,0.0,0.0,0.8095238095238095,0.0,0.0
ENSG00000114790,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174953,0.0,0.45246541506731186,0.456040551393762,0.5573499520612637,0.5815445751516732,0.0,0.0,0.0,0.42857142857142855,0.47501976941321106,0.47343974183306936,0.0,0.0,0.5005300712166478,0.47089324159707563,0.4575574577650279,0.60029984604031,0.0,0.0,0.5253215625063051,0.0,0.44083883154189607
ENSG00000196549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.9844760792316644,0.0,0.0
ENSG00000114850,0.0,0.7080661115468995,0.0,0.0,0.0,0.0,0.0,0.0,0.6754574081326107,0.7404247985235377,0.7069062927881268,0.0,0.0,0.755731849777918,0.0,0.6708167884032392,0.0,0.0,0.838162331122112,0.6666666666666666,0.0,0.0
ENSG00000163659,0.0,0.793095953282653,0.7527215886932765,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.696342486774483,0.7236533589653742,0.0,0.0,0.7237724048712075,0.585341311841586,0.612088951364551,0.0,0.0,0.0,0.6392281582882496,0.0,0.6645357163294756
ENSG00000163660,0.0,0.29957937508246557,0.36269118171402365,0.18057471865858593,0.3058960599896214,0.20552329426440075,0.1978780097957079,0.0,0.14285714285714285,0.22710026013062273,0.18932724771972853,0.24855734767415072,0.2341078927461332,0.20677556654334628,0.14524949847123073,0.3551180341985378,0.1978018518042318,0.0,0.16214565666166986,0.18563858766668925,0.17711814558681857,0.3663922554719557
ENSG00000197415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174891,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923733755444837,0.8173652501520036,0.0,0.0,0.793021355150985,0.0,0.787866235705504,0.0,0.0,0.0,0.8494928555507256,0.0,0.0
ENSG00000178053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874010655546354,0.9307976517769077,0.0,0.0,0.8618418153958112,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000283154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113810,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867983328578974,0.0,0.0
ENSG00000186432,0.0,0.6534744160654092,0.6574090493088145,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.7190370861436722,0.7555011422747763,0.0,0.0,0.6884387621683635,0.0,0.7201483996110325,0.0,0.0,0.0,0.6745330545791651,0.0,0.6974943132725103
ENSG00000163590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9356242304619714,0.0,0.0,0.0,0.0,0.9722108392959954,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114209,0.0,0.7342783794964601,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7866972347727257,0.7520557259111781,0.0,0.0,0.8262799813397715,0.0,0.7437240938210612,0.0,0.0,0.0,0.8056099883207262,0.0,0.0
ENSG00000173905,0.0,0.8868954896298502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8595978682582308,0.9086753428419182,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085276,0.8266557684815231,0.8531671226506846,0.8683765351716514,0.0,0.0,0.0,0.0,0.0,0.8139122884928425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095
ENSG00000008952,0.0,0.3614503325218479,0.35367677655451885,0.26355233622632596,0.20572849900536658,0.0,0.2075131162019176,0.0,0.2626063778978565,0.2210003150466142,0.24092073363572764,0.30229021092121944,0.33834079204051626,0.2816866954037132,0.35997940408055856,0.19866489467641452,0.19645004091772517,0.0,0.32540626997903155,0.19047619047619047,0.23005498972306984,0.2665596637831705
ENSG00000173890,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173889,0.0,0.7039903138809976,0.0,0.8337485072212546,0.0,0.0,0.0,0.0,0.6190476190476191,0.6762669507339244,0.7536055721556292,0.0,0.0,0.6529713998986924,0.0,0.6485049682390974,0.0,0.0,0.6294605519239603,0.748654046020613,0.0,0.0
ENSG00000163558,0.0,0.9891841095009203,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136603,0.0,0.5993066867890094,0.0,0.6308728500987573,0.0,0.0,0.0,0.0,0.5714285714285714,0.7037952739882473,0.6984840212081815,0.6318951753831656,0.0,0.6654654778335909,0.6923801508551048,0.6344908277908875,0.0,0.0,0.0,0.5937573499025363,0.0,0.0
ENSG00000163584,0.0,0.5846988365885691,0.0,0.7514092328774227,0.0,0.0,0.0,0.0,0.5714285714285714,0.6588593850671445,0.5739846957096115,0.0,0.0,0.6173245231490235,0.7385396563841913,0.6669068192678692,0.0,0.0,0.656330845978666,0.6105839385614573,0.0,0.0
ENSG00000154310,0.0,0.8420129007963448,0.0,0.0,0.8148099667218545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648224527832707,0.9229004794684118,0.0,0.8226093855895348,0.0,0.0,0.7619047619047619,0.0,0.0
ENSG00000075651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986541900097644,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075420,0.3483484687900538,0.27212920298240373,0.39183122859109776,0.0,0.0,0.0,0.27963931417116794,0.0,0.2443219500173029,0.31396938680831604,0.27710880034128865,0.37339913907925226,0.34168520056737633,0.39876107470729305,0.0,0.4503053298905926,0.23809523809523808,0.6335328140331951,0.2990546621221024,0.2442002081592046,0.2526511885767994,0.42082977203933264
ENSG00000121858,0.0,0.0,0.9014068925076603,0.0,0.0,0.0,0.9213227862594708,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.8189084884269325,0.0,0.0,0.0,0.0,0.0,0.8769968629436633
ENSG00000144959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9110146011771763,0.9047619047619048,0.0,0.0,0.9633274745573637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000177694,0.0,0.8672277654679983,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.9095632348071518,0.9327633245355539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177565,0.3642475438614377,0.3117470168988401,0.40797814764229234,0.3238331081554124,0.3369030510941465,0.0,0.3665460413468332,0.0,0.26466865344195434,0.30676550706881067,0.47449383264909106,0.2647218280492427,0.5049690608322781,0.25217846421138446,0.0,0.3493546200984722,0.2633862368236101,0.0,0.23809523809523808,0.41738139675199615,0.0,0.34842699392002907
ENSG00000121879,0.0,0.8609286327115248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.9353254906012984,0.0,0.0,0.8650233210091718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114450,0.0,0.0,0.809157542915384,0.0,0.0,0.0,0.0,0.0,0.0,0.7896753367642423,0.8303629110072039,0.0,0.0,0.7654989826175664,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.8458597680146986
ENSG00000136518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000136522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098135184256922,0.0,0.0,0.0,0.9133507605970363,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0
ENSG00000136521,0.0,0.8265496651154534,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.8723814408401742,0.0,0.0,0.0,0.9006452088448604,0.0,0.8526528994696921,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058056,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572587126836235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114416,0.0,0.5955295610514574,0.6134706902606676,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6098116342519521,0.6330624675526346,0.0,0.0,0.5976212579504055,0.7664511238961925,0.5987183795920288,0.0,0.0,0.0,0.6690204262466043,0.0,0.6119793862138302
ENSG00000205981,0.0,0.9606201395337618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058063,0.0,0.4648447246628608,0.44737569808511135,0.48291514584199424,0.6304822265047465,0.5768776758260523,0.0,0.0,0.42857142857142855,0.5073043109064426,0.4754003103719765,0.0,0.0,0.5440287639923307,0.0,0.5669229006654074,0.5878801586412686,0.0,0.49607561185631316,0.5937175806242754,0.0,0.0
ENSG00000043093,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268289681041187,0.0,0.0,0.0,0.9110346232894765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078070,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099324177465009,0.9047619047619048,0.0,0.0,0.9407671296044653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176597,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8984735972037964,0.8958410032119889,0.0,0.0,0.9309648593737876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802657236894889,0.8589099240233383,0.0,0.0,0.8981264444353434,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000114796,0.0,0.8148437215670955,0.0,0.8189641993598732,0.0,0.0,0.0,0.0,0.7158520443618234,0.7240528737283471,0.7597557558232149,0.0,0.0,0.686409423726276,0.0,0.7509156094348958,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
ENSG00000175193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9084537805977406,0.9047619047619048,0.0,0.0,0.9063901368829888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161203,0.0,0.5831261209659109,0.6827893354894998,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6971940399139647,0.6505293948789378,0.0,0.0,0.733035572446974,0.7072108760328162,0.6143394055836717,0.0,0.0,0.0,0.6556695003105486,0.0,0.5810447859421229
ENSG00000214160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175166,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871091817130608,0.0,0.0,0.0,0.8842783727989006,0.0,0.0,0.0,0.0,0.0,0.870443523897489,0.0,0.0
ENSG00000114867,0.0,0.8456686319492215,0.0,0.0,0.0,0.0,0.0,0.0,0.7690558266753017,0.779581066708328,0.774116114065154,0.0,0.0,0.7790497575593329,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156931,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8396462048197577,0.8603717053023315,0.0,0.0,0.8852080537389109,0.0,0.8230569153527463,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073803,0.0,0.9614312967028239,0.0,0.0,0.0,0.0,0.0,0.0,0.9090903101761689,0.8729451845149669,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163898,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136527,0.0,0.1921812767313405,0.37872775356403454,0.3040410909688285,0.28200306060341884,0.20287280714883763,0.24202496908547047,0.0,0.17101014191099526,0.26579645200546154,0.3917936854046922,0.20411778860286375,0.1531393805942296,0.20693913242602235,0.2819648155199951,0.29045363899986393,0.24845070642702619,0.0,0.14285714285714285,0.3195313032943812,0.2817143010626938,0.3118940694759224
ENSG00000244405,0.0,0.9806622792971047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000090520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841394186565937,0.8095238095238095,0.0,0.0,0.8253339689025028,0.0,0.0,0.0,0.0,0.8329912751509809,0.8280110973630525,0.0,0.0
ENSG00000156976,0.14285714285714285,0.2959927472212082,0.23743722737598444,0.3989519952543973,0.34055617234233715,0.0,0.15136295480016823,0.0,0.16609705572700142,0.17896971994584585,0.24242929746786945,0.2757935016037263,0.1584451870481503,0.17199027965002772,0.3325102169012964,0.1578489789529849,0.35386680276450494,0.0,0.14720271813775643,0.19611903834948777,0.41817573888129317,0.20926645727946447
ENSG00000073849,0.0,0.7142857142857143,0.7783347211581751,0.8723371872770636,0.0,0.0,0.0,0.0,0.0,0.0,0.7663677183853301,0.0,0.757773486308706,0.0,0.0,0.0,0.0,0.0,0.7792367948486083,0.0,0.0,0.8201903231117513
ENSG00000113916,0.0,0.6689656954109338,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6627236296418365,0.6134919595404161,0.6821886729283176,0.0,0.5969237335505106,0.0,0.7976829132421377,0.0,0.889463081360588,0.0,0.5718458813448996,0.745426680469148,0.0
ENSG00000145012,0.43873114713544614,0.14648347916679516,0.3091903788409348,0.15582021324628167,0.1562784381531826,0.19102918065158137,0.21749820867592703,0.0,0.17723889210443336,0.24451239051704526,0.3524588770116293,0.2459018038306619,0.2699654643721162,0.23817882451451777,0.0,0.2707860761149125,0.1729368076106113,0.14285714285714285,0.0,0.1704580277372173,0.5441718027885302,0.28200394847682153
ENSG00000188001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090530,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.8509846902534284,0.0,0.0,0.8280071836106477,0.0,0.8263349800987793,0.0,0.9423061649179116,0.0,0.0,0.0,0.0
ENSG00000152492,0.0,0.7142857142857143,0.8510497814659197,0.7988440545585827,0.0,0.0,0.0,0.0,0.0,0.7234932386874537,0.7580862085855894,0.0,0.0,0.7311329657554984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8574391086728727
ENSG00000180611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263670965327121,0.9698511850911468,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127249,0.9812492909008977,0.9493518647923717,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196150526056662,0.8313276407517449,0.0,0.0,0.8213454179086187,0.0,0.8095238095238095,0.0,0.0,0.0,0.8152171032082078,0.0,0.0
ENSG00000114315,0.0,0.7142857142857143,0.7640057050668819,0.0,0.0,0.0,0.8210382155036916,0.0,0.7457984926526977,0.0,0.0,0.0,0.7694154532822527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7482086909742911,0.7776269416349004
ENSG00000133657,0.0,0.68720293669445,0.7347500892694895,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7937622486424372,0.7640999825714223,0.0,0.0,0.7445712420469393,0.0,0.8325029180880534,0.0,0.0,0.0,0.7149245087531163,0.0,0.0
ENSG00000114331,0.0,0.32800173362389584,0.41201626745514797,0.4687801718892994,0.4058108849900687,0.0,0.4186744305984753,0.0,0.2857142857142857,0.47251733824189096,0.46319575299281557,0.0,0.3879960281370525,0.4858413510923674,0.36441643896297743,0.6083697206023285,0.445862080909052,0.0,0.3060064984654997,0.48126732938400446,0.0,0.38548345187203786
ENSG00000184203,0.0,0.5714285714285714,0.0,0.6964394641939207,0.7694238841748751,0.0,0.0,0.0,0.0,0.6533539644120332,0.5978275111030316,0.0,0.8746730062620168,0.6510172579303957,0.0,0.6083588631111182,0.0,0.0,0.5745032117690769,0.6212241606721258,0.0,0.0
ENSG00000145113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072274,0.0,0.7142857142857143,0.0,0.7222176132603239,0.0,0.0,0.0,0.0,0.0,0.7747337055007218,0.8286137648332144,0.0,0.0,0.8710506366852991,0.0,0.7793284338154278,0.0,0.0,0.0,0.7536550025716166,0.0,0.0
ENSG00000161217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.9623290968814348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.9131507222003089,0.0,0.0,0.0,0.0,0.0,0.9201205389858067,0.0,0.0
ENSG00000180370,0.0,0.37958618020881607,0.4456491274065682,0.4761120307160153,0.481899577895255,0.0,0.0,0.0,0.3333333333333333,0.5461377582091392,0.5186330548494098,0.0,0.4320425708009171,0.5417856976493062,0.4637980712228134,0.5347951984320588,0.45723143479255934,0.0,0.35133490207949236,0.4853590730137435,0.0,0.43173642134449136
ENSG00000119231,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833546701456254,0.8166319830945012,0.0,0.0,0.7720034916072829,0.0,0.7804986154669336,0.0,0.0,0.0,0.7770763204702119,0.0,0.0
ENSG00000114503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.9769204905527434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075711,0.8186959102202435,0.7267332189725784,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7164068600964787,0.6680016776468934,0.0,0.0,0.8561942516931689,0.6804839364396373,0.0,0.0,0.0,0.0,0.0,0.7565281617073418,0.0,0.0
ENSG00000122068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603384397484573,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186001,0.0,0.8249421762001231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8570916312180986,0.8688777110878798,0.0,0.0,0.8354493771569578,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0
ENSG00000182899,0.09523809523809523,0.1885941695990643,0.1471118681879061,0.38279928113162676,0.3400840290755015,0.13165744522137576,0.10352126769865275,0.0,0.23782919505379674,0.20036686822928254,0.13591206152590896,0.14028388939586842,0.17664918311733832,0.13639394373203895,0.3918212895405018,0.23251348099540467,0.27694219911958956,0.0,0.17711752114243584,0.15773136975031607,0.19227569622040586,0.137991923908862
ENSG00000182903,0.0,0.8663705998641398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581463971809106,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.8884419064231149,0.0,0.0
ENSG00000169020,0.0,0.39617258420068435,0.3143365953200901,0.2857142857142857,0.3271836152846375,0.0,0.0,0.0,0.33365651356284803,0.40462381643499346,0.3102229095945423,0.0,0.3001216861651266,0.4328632417199799,0.48862394088212974,0.34182644176959115,0.3799339106951704,0.0,0.30445491483212583,0.4130722441672083,0.3735182540290983,0.297174541175072
ENSG00000169026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178950,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8332312843608681,0.0,0.0,0.0,0.8292899578270643,0.0,0.8632279616640255,0.0,0.0,0.0,0.8248561961030655,0.0,0.0
ENSG00000159674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159692,0.0,0.8732302227884342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653433304803672,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.8758471539409679,0.0,0.0
ENSG00000090316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569198425557955,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0
ENSG00000163950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.905157555989128,0.0,0.0,0.0,0.0,0.0,0.9737000570087208,0.0,0.0
ENSG00000013810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000109685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.9944795643171619,0.0,0.0
ENSG00000243449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834652577415058,0.8095238095238095,0.0,0.0,0.8689400767625983,0.8848425384689038,0.8163538852329282,0.0,0.0,0.0,0.0,0.0,0.0
