,Endothelia,Fibroblast,Lymphocyte,MP & DC,Mural cell,Neutrophil
ENSG00000113140,0.0,0.8,0.0,0.0,0.8415312051773072,0.0
ENSG00000164330,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000043462,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000181163,0.0,0.4,0.5763356447219848,0.4322372317314148,0.42283273935317994,0.0
ENSG00000120129,0.6,0.0,0.0,0.6562820553779602,0.0,0.6537149548530579
ENSG00000113732,0.0,0.6082312941551209,0.6052283406257629,0.6,0.0,0.0
ENSG00000146066,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000169230,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000184840,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000169045,0.0,0.6,0.6740400791168213,0.6801661968231201,0.0,0.0
ENSG00000127022,0.0,0.8,0.0,0.8051876664161682,0.0,0.0
ENSG00000161011,0.0,0.8027515053749085,0.0,0.8,0.0,0.0
ENSG00000113269,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000131446,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000165810,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204628,0.2,0.20610458850860597,0.3305100440979004,0.30150628089904785,0.21144205331802368,0.0
ENSG00000021355,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000170542,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000111843,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000112137,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000112149,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000124795,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000112308,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204642,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000206503,0.3136799693107605,0.08071402311325074,0.3657025933265686,0.1684190034866333,0.0,0.154654061794281
ENSG00000204592,0.4677270889282227,0.2,0.3743368864059448,0.2745847344398499,0.0,0.3024503469467163
ENSG00000204569,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000196230,0.0,0.9188781023025513,0.0,0.8,0.0,0.0
ENSG00000137331,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204525,0.48566880226135256,0.24845730066299437,0.5477035760879516,0.3890399694442749,0.2,0.0
ENSG00000234745,0.2950043439865112,0.0,0.31662880182266234,0.2073744535446167,0.0066506385803222655,0.16080188751220703
ENSG00000204482,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204472,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000213722,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000213719,0.0,0.46841270923614503,0.5384299874305725,0.5130520939826966,0.4,0.0
ENSG00000204389,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204388,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000168477,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000213654,0.0,0.0,0.8227955341339112,0.8,0.0,0.0
ENSG00000204287,0.8,0.0,0.0,0.9172292709350586,0.0,0.0
ENSG00000198502,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000196126,0.8,0.0,0.0,0.858198618888855,0.0,0.0
ENSG00000196735,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000179344,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000242574,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204257,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204256,0.0,0.0,0.8500395774841308,0.8,0.0,0.0
ENSG00000231389,0.8,0.0,0.0,0.9288067698478699,0.0,0.0
ENSG00000223865,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000231500,0.21929991245269775,0.2,0.36980940103530885,0.2884501338005066,0.20459215641021727,0.0
ENSG00000231925,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000124614,0.0,0.4,0.5742514967918396,0.523618507385254,0.4039250373840332,0.0
ENSG00000198755,0.2,0.2366975426673889,0.3626347780227661,0.25518414974212644,0.24218387603759767,0.0
ENSG00000112081,0.0,0.4005559802055359,0.557074248790741,0.5101987957954407,0.4,0.0
ENSG00000124762,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000164530,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000214736,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000137161,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000096384,0.21636260747909547,0.2,0.254859471321106,0.29862873554229735,0.21406854391098024,0.0
ENSG00000069122,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151914,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000119900,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000156508,0.0484140157699585,0.06855721473693847,0.18629112243652343,0.1582971692085266,0.04282501935958862,0.0
ENSG00000111799,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000112695,0.0,0.4469924092292786,0.42361901998519896,0.4,0.6279291629791259,0.0
ENSG00000118418,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000203875,0.0,0.0,0.8006117939949036,0.8,0.0,0.0
ENSG00000135334,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000146278,0.0,0.2,0.3212113618850708,0.5037970185279846,0.323033344745636,0.34273055791854856
ENSG00000132424,0.0,0.8283251285552978,0.0,0.0,0.8,0.0
ENSG00000112335,0.0,0.7182810544967652,0.0,0.6675937175750732,0.6,0.0
ENSG00000135535,0.0,0.8,0.0,0.8040009498596191,0.0,0.0
ENSG00000123505,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000277443,0.0,0.8,0.0,0.8182861924171447,0.0,0.0
ENSG00000111832,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000111897,0.0,0.8231249570846557,0.0,0.8,0.0,0.0
ENSG00000196569,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000079819,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000118523,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000112306,0.048641085624694824,0.04715508222579956,0.2610376000404358,0.16719120740890503,0.005164539813995362,0.0
ENSG00000118526,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000027697,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000118503,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000146386,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000164442,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000135604,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000131016,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000092820,0.0,0.0,0.8533852815628051,0.8,0.0,0.0
ENSG00000291237,0.0,0.0,0.0,0.8,0.0,0.8097158908843994
ENSG00000146457,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000112531,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000026297,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000112562,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000008018,0.0,0.6639172315597535,0.0,0.6,0.6554598093032837,0.0
ENSG00000075624,0.0,0.030456817150115965,0.08448028564453125,0.12066138982772827,0.09856362342834472,0.12468394041061401
ENSG00000136238,0.41527385711669923,0.470385217666626,0.0,0.40894010066986086,0.4,0.0
ENSG00000136240,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000189043,0.0,0.45408923625946046,0.4220932722091675,0.4,0.6487707734107971,0.0
ENSG00000196683,0.2,0.2755497097969055,0.38338351249694824,0.2529145121574402,0.2591233134269714,0.0
ENSG00000136235,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000172115,0.0,0.0,0.8246073007583619,0.8,0.0,0.0
ENSG00000122566,0.012591743469238281,0.0,0.08937611579895019,0.08965504169464111,0.018213820457458497,0.038091087341308595
ENSG00000122565,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000005020,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000106052,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000106066,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000240583,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122545,0.0,0.5704394817352295,0.4867766976356506,0.4,0.6365369081497192,0.0
ENSG00000106483,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000106588,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000196262,0.2,0.2616513967514038,0.27038007974624634,0.22744333744049072,0.2816587448120117,0.0
ENSG00000132432,0.0,0.8331929326057435,0.0,0.8,0.0,0.0
ENSG00000106153,0.0,0.4269416093826294,0.43972679376602175,0.4,0.5033051133155823,0.0
ENSG00000126524,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000049540,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000106211,0.6,0.6041610956192016,0.0,0.0,0.6257234215736389,0.0
ENSG00000127951,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000135218,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000075142,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000234545,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000127920,0.8995867371559143,0.8,0.0,0.0,0.0,0.0
ENSG00000164692,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000127990,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000127922,0.0,0.8530816316604615,0.0,0.8,0.0,0.0
ENSG00000164713,0.0,0.8,0.0,0.8533379793167114,0.0,0.0
ENSG00000130429,0.0,0.0,0.8,0.8402807235717773,0.0,0.0
ENSG00000241468,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000188186,0.0,0.8,0.0,0.8652921795845032,0.0,0.0
ENSG00000085514,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000106333,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000172354,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000214253,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000005483,0.0,0.8718221306800842,0.0,0.8,0.0,0.0
ENSG00000008282,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000105835,0.0,0.0,0.0,0.8,0.0,0.8501615166664124
ENSG00000091136,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000105971,0.8,0.0,0.0,0.0,0.8111934781074523,0.0
ENSG00000105974,0.8491297006607056,0.0,0.0,0.0,0.8,0.0
ENSG00000198898,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000196937,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000128595,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000128524,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000231721,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000128567,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122786,0.6,0.7102685928344726,0.0,0.0,0.8081113457679748,0.0
ENSG00000243317,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000105887,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000105894,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000059377,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000090266,0.0,0.4,0.44135371446609495,0.45862206220626833,0.5751847743988037,0.0
ENSG00000211751,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000211772,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000197448,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000159840,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000179144,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186480,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000105993,0.0,0.0,0.8189838886260986,0.8,0.0,0.0
ENSG00000164733,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000164741,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000104213,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000104763,0.0,0.0,0.0,0.811476981639862,0.8,0.0
ENSG00000104765,0.0,0.9158751487731933,0.0,0.8,0.0,0.0
ENSG00000092964,0.0,0.8840602040290833,0.0,0.8,0.0,0.0
ENSG00000120885,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000168079,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000133872,0.0,0.6,0.736215102672577,0.6504185557365417,0.0,0.0
ENSG00000077782,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000147526,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000221869,0.0,0.8563761115074158,0.0,0.8,0.0,0.0
ENSG00000254087,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000008988,0.2,0.210243558883667,0.45176761150360106,0.35637617111206055,0.20888934135437012,0.0
ENSG00000137575,0.0,0.6,0.0,0.6934653997421265,0.0,0.7231596946716309
ENSG00000104388,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000245910,0.0,0.0,0.8791677355766296,0.8,0.0,0.0
ENSG00000067167,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000147604,0.1151581883430481,0.1520847797393799,0.22674136161804198,0.22688617706298828,0.15449520349502563,0.0
ENSG00000164687,0.9230086445808411,0.0,0.0,0.0,0.8,0.0
ENSG00000170323,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000156467,0.0,0.4,0.4590528726577759,0.4649303913116455,0.5182146430015564,0.0
ENSG00000169439,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000104324,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000147649,0.0,0.8394444346427917,0.0,0.8,0.0,0.0
ENSG00000132561,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000156482,0.019973909854888915,0.0362851619720459,0.21229863166809082,0.10305274724960327,0.011178362369537353,0.0
ENSG00000164919,0.0,0.4852948784828186,0.4418347716331482,0.4,0.5680091142654419,0.0
ENSG00000070756,0.0,0.0,0.7124671101570129,0.79523184299469,0.6,0.0
ENSG00000164924,0.0,0.6,0.7456558227539063,0.7082354068756104,0.0,0.0
ENSG00000120963,0.0,0.8375729918479919,0.0,0.8,0.0,0.0
ENSG00000104408,0.0,0.6260398507118226,0.6,0.6326468229293823,0.0,0.0
ENSG00000120533,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000147677,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000187955,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000147684,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000153310,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000160932,0.8246901631355286,0.8,0.0,0.0,0.0,0.0
ENSG00000104529,0.2,0.23029569387435914,0.3882251620292664,0.2965750813484192,0.24066678285598755,0.0
ENSG00000160948,0.0,0.8060358762741089,0.0,0.8,0.0,0.0
ENSG00000161016,0.206553053855896,0.2,0.23810092210769654,0.25624237060546873,0.21015986204147338,0.0
ENSG00000147862,0.8,0.8851318836212159,0.0,0.0,0.0,0.0
ENSG00000137154,0.2155848741531372,0.2,0.3885963797569275,0.3028876781463623,0.20198867321014405,0.0
ENSG00000147894,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000086061,0.0,0.0,0.8,0.8166026711463928,0.0,0.0
ENSG00000107341,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000198467,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000137076,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000122705,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000107372,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000135046,0.0,0.6,0.6107010245323181,0.6220054030418396,0.0,0.0
ENSG00000134996,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000156052,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000106829,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000165119,0.0,0.4057300925254822,0.40809293985366824,0.4,0.40012421607971194,0.0
ENSG00000180447,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000135047,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000106809,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000127083,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000106819,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000131669,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000136938,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204291,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000106803,0.0,0.66197190284729,0.6424728631973267,0.6,0.0,0.0
ENSG00000119508,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000136826,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000136810,0.0,0.8694961786270141,0.0,0.8,0.0,0.0
ENSG00000136888,0.0,0.4033605456352234,0.4,0.4162105917930603,0.4541134834289551,0.0
ENSG00000148180,0.6266768097877502,0.8153112530708313,0.0,0.0,0.6,0.0
ENSG00000148175,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136942,0.2,0.20038182735443116,0.34330676794052123,0.26857016086578367,0.2259679913520813,0.0
ENSG00000044574,0.0,0.6422059535980225,0.7291826963424682,0.6,0.0,0.0
ENSG00000197958,0.005835318565368652,0.09385592937469482,0.18460142612457275,0.1854560136795044,0.01397407054901123,0.0
ENSG00000106991,0.9142609357833862,0.8,0.0,0.0,0.0,0.0
ENSG00000119335,0.0,0.0,0.8446471929550171,0.8,0.0,0.0
ENSG00000148303,0.2,0.2070938229560852,0.35595318078994753,0.26022950410842893,0.22194935083389283,0.0
ENSG00000186350,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000085265,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000172889,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054148,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000107223,0.0,0.4348664402961731,0.458128821849823,0.4,0.4246469020843506,0.0
ENSG00000107281,0.9078566312789917,0.8,0.0,0.0,0.0,0.0
ENSG00000188229,0.0,0.0,0.8590850114822388,0.8,0.0,0.0
ENSG00000067082,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000187134,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000057608,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000165629,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000048740,0.0,0.8208242416381836,0.0,0.8,0.0,0.0
ENSG00000026025,0.11274725198745728,0.3007678151130676,0.0,0.19744316339492798,0.14128074645996094,0.03776746988296509
ENSG00000165997,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000120594,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000107863,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000136758,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000095787,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000170759,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000150093,0.46975686550140383,0.5455928325653077,0.0,0.4,0.6683294892311096,0.0
ENSG00000095794,0.0,0.0,0.9166211366653443,0.8,0.0,0.0
ENSG00000169813,0.0,0.0,0.8513983249664306,0.8,0.0,0.0
ENSG00000107562,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000266412,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000122870,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000171988,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000165732,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000122862,0.4,0.0,0.4602124929428101,0.5103990077972412,0.0,0.605429744720459
ENSG00000180644,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000107738,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000197746,0.0,0.8,0.0,0.8195978403091431,0.0,0.0
ENSG00000166295,0.0,0.6604299187660218,0.0,0.6,0.7489768028259277,0.0
ENSG00000168209,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000165637,0.0,0.0,0.0,0.8,0.8540408968925476,0.0
ENSG00000138326,0.04783786535263061,0.021040177345275878,0.21461023092269899,0.2305362343788147,0.013147175312042236,0.0
ENSG00000189129,0.0,0.8732860207557678,0.0,0.0,0.8,0.0
ENSG00000165678,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000173269,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148671,0.6333027005195617,0.6,0.0,0.0,0.7693209052085876,0.0
ENSG00000107796,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000171314,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000166136,0.0,0.0,0.0,0.8,0.8939483404159546,0.0
ENSG00000173915,0.0,0.6052351832389832,0.0,0.6,0.7148943901062011,0.0
ENSG00000148834,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000148700,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000099204,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000107581,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000148908,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000132334,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000185201,0.3893227815628052,0.20077167749404906,0.28806607723236083,0.2,0.0,0.4780526041984558
ENSG00000142089,0.6289838314056396,0.49471267461776736,0.0,0.4,0.5192757606506347,0.0
ENSG00000023191,0.0,0.8488521099090576,0.0,0.8,0.0,0.0
ENSG00000177156,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000177600,0.07714955806732178,0.027476632595062257,0.27795478105545046,0.18854379653930664,0.002233254909515381,0.0
ENSG00000177697,0.0,0.8,0.0,0.0,0.8283406734466553,0.0
ENSG00000177700,0.0,0.8695114135742188,0.0,0.8,0.0,0.0
ENSG00000214063,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000117984,0.0,0.8,0.0,0.8718613862991333,0.0,0.0
ENSG00000130592,0.0,0.6,0.6551463007926941,0.6082947134971619,0.0,0.0
ENSG00000110651,0.4740768790245056,0.568193781375885,0.4,0.0,0.47180306911468506,0.0
ENSG00000129757,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177105,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000170955,0.0,0.8,0.0,0.0,0.8306132316589355,0.0
ENSG00000166333,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000166340,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000175390,0.0,0.0,0.8056766986846924,0.8,0.0,0.0
ENSG00000166441,0.2,0.2016965627670288,0.43508450984954833,0.39650692939758303,0.23549124002456664,0.0
ENSG00000110321,0.0,0.8,0.0,0.8631859540939331,0.0,0.0
ENSG00000129084,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000110696,0.0,0.7210491299629211,0.0,0.6,0.6162370562553405,0.0
ENSG00000110700,0.0033473849296569826,0.030733823776245117,0.1256345272064209,0.11869465112686158,0.012383317947387696,0.0
ENSG00000070081,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000134333,0.0,0.6541950583457947,0.7139369726181031,0.6,0.0,0.0
ENSG00000049449,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000149100,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000085063,0.7084664940834046,0.6002370476722717,0.0,0.0,0.6,0.0
ENSG00000121691,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000026508,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000187479,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000066336,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000149131,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000211450,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000197629,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000110077,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000166927,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000134825,0.0,0.8730205416679382,0.0,0.8,0.0,0.0
ENSG00000167996,0.0,0.08422726392745972,0.029409408569335938,0.2889026403427124,0.04467543363571167,0.26146682500839236
ENSG00000124942,0.6,0.6940156817436218,0.0,0.6437687158584595,0.0,0.0
ENSG00000254772,0.0,0.44963759183883667,0.5510596394538879,0.5653853178024292,0.4,0.0
ENSG00000162191,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000133321,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000133318,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000176340,0.0,0.0,0.0,0.8,0.8352632403373719,0.0
ENSG00000173511,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000173113,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000126432,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000168066,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000149806,0.017690932750701903,0.0,0.16542246341705322,0.1262998104095459,0.05588588714599609,0.007085812091827392
ENSG00000245532,0.11274263858795167,0.0063757658004760746,0.08030524253845214,0.34896657466888426,0.0,0.2916654467582703
ENSG00000251562,0.031384599208831784,0.011311829090118408,0.04434338808059692,0.0,0.04857422113418579,0.03288257122039795
ENSG00000168056,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000172757,0.20719033479690552,0.2,0.45422366857528684,0.37323516607284546,0.28601090908050536,0.0
ENSG00000172638,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000172543,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000175550,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000174080,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000175482,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000172531,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000084207,0.4,0.5075713157653808,0.0,0.47234965562820436,0.5259163498878479,0.0
ENSG00000149357,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000118363,0.0,0.8904337644577026,0.0,0.8,0.0,0.0
ENSG00000149273,0.2033280611038208,0.2,0.4596260190010071,0.2937725424766541,0.21032800674438476,0.0
ENSG00000151366,0.0,0.6708522915840149,0.0,0.6,0.670314347743988,0.0
ENSG00000073921,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000109861,0.0,0.0,0.8000831484794617,0.8,0.0,0.0
ENSG00000023445,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000152558,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000137752,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204397,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000166741,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000076043,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000149591,0.0,0.8,0.0,0.0,0.8922748565673828,0.0
ENSG00000110324,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000167286,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000167283,0.0,0.4,0.4853772521018982,0.46124197244644166,0.4721298813819885,0.0
ENSG00000118181,0.21662160158157348,0.2,0.36219522953033445,0.23469109535217286,0.2239003896713257,0.0
ENSG00000076706,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000184232,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000109971,0.2,0.22842856645584106,0.5664072513580323,0.4423109292984009,0.2100677728652954,0.0
ENSG00000149564,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149557,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000084234,0.0,0.8,0.0,0.8520559191703796,0.0,0.0
ENSG00000110799,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010278,0.7038080811500549,0.6,0.0,0.0,0.6541286945343018,0.0
ENSG00000111640,0.2,0.22496567964553832,0.2532182812690735,0.2619791984558105,0.3649730682373047,0.0
ENSG00000159335,0.0,0.8,0.0,0.0,0.8138193607330322,0.0
