,B cell,Cholangiocyte,Erythroid,Hepatocyte,Inflammatory Macs,LSEC 1,"LSEC 2,3",NK-like,Non-inflammatory Macs,Plasma,Portal endothelial,Stellate,abT cell,gdT cell 1,gdT cell 2
APOM,0.0,0.0,0.0,1.2630861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24893746
DDAH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47569156,0.0,0.0,0.0
CLIC1,0.0,0.40236065,0.0,0.0,1.3802168,0.70841724,0.0,1.6504529,0.48996687,0.0,0.69910955,0.41478002,1.5146487,1.7969176,1.2849162
LSM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674064,0.0,0.0,0.37277448
SNHG32,0.0,0.38682202,0.0,0.0,0.0,0.24770403,0.0,0.0,0.0,0.0,0.0,0.67495406,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.8678616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPSM3,0.0,0.0,0.0,0.0,0.82927835,0.0,0.0,0.6635248,0.42555833,0.0,0.0,0.0,0.8898289,0.0,0.0
NOTCH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12133301,0.0,0.0,0.0,0.0
HLA-DRA,4.0385528,0.0,0.0,0.0,3.3176155,0.0,0.0,0.0,3.6312168,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461794,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB1,2.327713,0.0,0.0,0.0,1.9799943,0.0,0.0,0.0,2.1210155,0.0,0.4966701,0.31760412,0.0,0.0,0.0
HLA-DQA1,1.6488106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32069635,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DQB1,2.415642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676536
PSMB9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568441
HLA-DMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3753299,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DPA1,2.451799,0.0,0.0,0.0,1.5570269,0.0,0.0,0.0,2.2251563,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DPB1,2.6733403,0.0,0.0,0.0,1.8668553,0.0,0.0,0.0,2.3629112,0.0,0.0,0.0,0.0,0.0,0.0
RPS18,5.786653,3.3925538,4.171311,3.9735894,4.612401,4.5041947,3.4488292,4.6872187,3.7406268,5.2796807,4.3061895,4.6022005,5.1720715,4.591065,5.0868134
CUTA,0.0,0.5540186,0.0,0.66986203,0.0,0.0,0.0,0.6918061,0.0,1.1237324,0.0,0.5354023,0.0,0.0,0.583426
HMGA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7971724
RPS10,3.8867812,1.7011858,0.0,1.8509198,2.9114351,2.3169808,1.5627111,2.9580936,1.8228579,2.8802254,2.1453924,2.0173054,3.3719883,3.0009463,2.9248881
RPL10A,4.1616616,2.3706615,0.0,2.450029,3.1017456,2.6129093,1.5860871,3.2893739,2.189345,3.5474122,2.3893492,3.1321354,3.6206982,3.1544387,3.4374104
FKBP5,0.0,0.0,0.0,0.0,0.654521,0.0,0.0,0.0,0.9930432,0.0,0.0,0.0,0.0,0.0,0.0
SRSF3,0.0,0.40465787,0.0,0.0,0.0,0.53105867,0.0,1.0777633,0.0,0.0,0.0,0.13139544,0.90348566,0.0,1.3181288
PIM1,0.0,0.0,2.5318282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24623597,0.0,0.0,0.45569253
CCND3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8862212,0.0,0.0,0.0,0.0,0.0,1.2837468,0.0
GNMT,0.0,0.0,0.0,1.5245559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNPH1,0.0,0.32234347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL14,0.0,0.0,0.0,0.55694014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSP90AB1,0.6372198,1.038828,0.0,0.7345389,0.530845,0.9348914,0.0,0.0,0.5479373,0.5145694,1.1039367,1.0279505,0.9909387,0.0,1.0609171
ADGRF5,0.0,0.0,0.0,0.0,0.0,0.0,0.9425555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHAG,0.0,0.0,1.7031622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTA1,0.0,0.0,0.0,1.2936558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTP4A1,0.0,0.32234347,0.0,1.2938535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1A1,5.4165497,3.8309507,4.3323116,3.5851636,4.81791,4.301978,3.748917,4.985177,4.346751,4.2173576,4.396827,3.894407,5.221314,4.810974,4.296648
COX7A2,0.0,1.2338039,0.0,2.4622092,1.1224558,0.93666184,0.85151696,1.1251423,0.9926092,2.4509847,0.93799067,0.8379471,1.2359619,0.5294687,1.9385464
HMGN3,0.0,0.52806836,0.0,0.0,0.0,0.72428846,0.0,0.0,0.0,0.0,0.6336574,0.0,0.0,0.0,0.32997435
PNRC1,1.0201353,0.3084804,2.8507943,0.0,0.99157274,0.56279635,0.0,1.44259,0.8051313,0.0,0.0,0.3129886,1.2633902,1.274276,0.0
UBE2J1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3707715,0.0,0.0,0.0,0.0,0.44912094
PNISR,0.34425637,0.0,0.0,0.0,0.0,0.0,0.0,0.5151658,0.0,0.0,0.0,0.25085145,0.0,0.0,0.0
LINC02532,0.0,0.21516216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD24,0.0,1.644991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX3,0.0,0.3104879,3.7611678,0.0,0.95392406,0.61464083,0.70535713,0.0,0.97741985,0.0,0.37259328,0.19516847,0.0,0.0,0.35329196
FOXO3,0.0,0.0,2.7537968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD164,0.0,0.16246955,0.0,0.0,0.53081536,0.0,0.0,0.0,1.1226254,0.0,0.0,0.0,0.0,0.0,0.0
GTF3C6,0.0,0.45168182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3049998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCKS,0.0,0.0,0.0,0.0,0.0,0.23287657,0.33631846,0.0,0.52867186,0.0,0.38405466,0.63840747,0.0,0.0,0.0
CALHM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799713,0.0,0.0,0.0,0.0,0.0,0.0
RWDD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5885035,0.0,0.0,0.41964787
SERINC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13086477,0.0,0.3468756,0.0,0.0,0.0,0.0
SMPDL3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32473505,0.0,0.0,0.0,0.0,0.0,0.0
CENPW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34659696
RSPO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74231386,0.0,0.0,0.0,0.0
EPB41L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8691505,0.0,0.0,0.0,0.0,0.0,0.0
AKAP7,0.0,0.23546553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG1,0.0,0.0,0.0,1.9802822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1310419,1.6406263,0.0,0.0,0.0
RPS12,5.4615035,3.2612617,6.106123,4.1584845,4.4971037,4.0703573,3.2865098,4.257841,4.097425,4.370657,3.8439627,3.8940787,4.99118,4.3589673,4.5511537
SGK1,0.0,0.0,0.0,0.0,0.0,0.0,1.3027273,0.0,0.0,0.0,0.87592524,0.0,0.0,0.0,0.0
IFNGR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7296488,0.0,0.0,0.0,0.0,0.0,0.0
PERP,0.0,0.6300651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEBP2,0.0,0.3084804,0.0,1.2296362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABRACL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5592985,0.0,0.0,0.0,0.0,0.0,0.0
SF3B5,0.0,0.40236065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5672972,0.0,0.4929046,0.0,0.0,0.85942996
RAB32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96102905,0.0,0.0,0.0,0.0,0.0,0.0
AKAP12,0.0,0.0,0.0,0.0,0.0,0.0,0.33755362,0.0,0.0,0.0,0.6335113,0.0,0.0,0.0,0.0
MYCT1,0.0,0.0,0.0,0.0,0.0,0.59136057,0.0,0.0,0.0,0.0,0.5238668,0.0,0.0,0.0,0.0
GTF2H5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5014316,0.0,0.0,0.0
DYNLT1,0.0,0.3104879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848116,0.0,0.0,0.0
SOD2,0.0,0.2870912,0.0,0.87818396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A1,0.0,0.0,0.0,2.0217597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLG,0.0,0.0,0.0,2.8246927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50313956,0.0,0.0,0.0,0.0,0.0,0.0
MPC1,0.0,0.2550842,0.0,0.82700133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASET2,0.0,0.0,0.0,0.0,0.7824627,0.0,0.0,0.0,0.8984704,0.0,0.0,0.0,0.0,0.0,0.0
THBS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62797034,0.0,0.0,0.0
PSMB1,0.0,0.48645842,0.0,0.42208013,0.0,0.29177564,0.0,0.0,0.0,0.5725903,0.20512086,0.48302102,0.0,0.0,0.7481361
CHST12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67226624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,2.9537544,1.7077124,4.3182807,3.2751517,4.7549753,2.3445172,2.756363,4.1918154,4.3255596,2.6806214,2.3924065,4.1022396,4.4539824,4.8216343,3.972198
EIF2AK1,0.0,0.0,3.1761863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC1,0.0,1.0165104,0.0,0.80043656,1.6036541,1.3620843,1.212526,0.0,1.9142795,0.0,1.5346303,1.1481001,0.0,0.0,0.65814304
KDELR2,0.0,0.0,0.0,0.8275863,0.0,0.0,0.0,0.0,0.0,1.1295087,0.0,0.23318687,0.0,0.0,0.6020828
RPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591629
NDUFA4,0.0,1.5130486,0.0,2.7611818,1.1288478,1.2290488,1.50785,0.9707861,1.488044,1.7093701,1.4269623,2.3199897,1.1296382,0.0,1.6656265
ARL4A,0.0,0.0,3.4013684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM7,2.2682476,1.1932783,0.0,2.2645683,1.9707745,1.778913,1.1918756,1.8638719,1.8994416,1.5098249,1.6613252,1.7197732,2.1501029,1.9462227,1.6329007
GPNMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52751327,0.0,0.0,0.0,0.0,0.0,0.0
CYCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688841,0.0,0.3265639,0.0,0.0,1.352571
HNRNPA2B1,0.0,0.6326815,0.0,0.9204807,0.69999623,0.77843857,0.9425555,1.1540849,0.84886205,0.71316916,0.53172636,0.6359886,1.1655366,1.4744786,1.613694
CBX3,0.0,0.25280765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964337,0.0,0.0,1.2959722
SNX10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41822565,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114840515,0.0,0.0,0.0
CPVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6335157,0.0,0.0,0.0,0.0,0.0,0.0
INMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2623081,0.0,0.0,0.0,0.0
AQP1,0.0,0.62212807,0.0,0.0,0.0,1.0993228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92404526
SEPTIN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031234,0.0,0.0,0.0,1.0972023,0.0,0.94833547,0.0
PSMA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599676
STK17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1254346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31760412,0.0,0.0,0.0
PPIA,1.3457901,1.2318945,0.0,1.632882,1.9703884,1.4100735,1.4899533,1.835202,2.2355137,2.0500412,1.5194408,1.6515274,1.7165939,1.8175766,2.727806
H2AZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3729684
RAMP3,0.0,0.0,0.0,0.0,0.0,0.8195964,1.762753,0.0,0.0,0.0,2.4552255,0.0,0.0,0.0,0.0
IGFBP1,0.0,0.0,0.0,1.8453827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC61G,0.0,0.59599036,0.0,1.470072,0.6222309,0.53387785,0.41697317,0.0,0.5672064,2.4591935,0.6411443,1.0120828,0.0,0.0,1.660281
CHCHD2,0.0,1.1238811,0.0,1.5729005,1.1838195,0.8985779,0.7527069,1.3665457,0.8889591,2.3641827,0.9465154,1.161711,1.3794177,1.1480271,2.251924
ASL,0.0,0.0,0.0,1.3866484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN3,0.0,0.40465787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN4,0.0,0.33758494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63840747,0.0,0.0,0.0
GTF2I,0.0,0.41171524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POR,0.0,0.0,0.0,1.2219477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31760412,0.0,0.0,0.35180643
HSPB1,0.0,0.30303496,0.0,0.0,0.0,1.576031,1.0269464,0.0,0.0,0.0,1.1177118,1.6421773,0.0,0.0,0.0
CCDC146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19516847,0.0,0.0,0.0
FGL2,0.0,0.0,0.0,0.0,0.9512687,0.0,0.0,0.0,1.2882619,0.0,0.0,0.0,0.0,0.0,0.0
CD36,0.0,0.0,0.0,0.0,0.0,0.0,1.373042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114840515,0.0,0.0,0.0
AKAP9,0.0,0.64514035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM133B,0.0,0.45849025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG11,0.0,0.0,0.0,0.0,0.0,1.7589574,1.9923279,0.0,0.0,0.0,1.4024525,0.42075533,0.0,0.0,0.0
COL1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5370226,0.0,0.0,0.0
PON1,0.0,0.0,0.0,0.95938236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PON3,0.0,0.0,0.0,0.97731894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9322797,0.0,0.0,0.0,0.0,0.0,0.0
SEM1,0.0,0.47494867,0.0,1.8262668,0.0,0.6067041,0.0,0.0,0.0,0.0,0.59873843,0.7875287,0.0,0.0,0.7539369
BRI3,0.0,0.37443665,0.0,0.0,0.99838054,0.38980997,0.0,0.0,1.1271636,0.0,0.5918397,0.0,0.0,0.0,0.0
ARPC1B,0.0,0.0,0.0,0.0,2.0448186,0.4613893,0.0,0.91197693,1.755898,0.0,0.7992612,0.0,1.0715377,1.1245563,0.728161
PDAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15800774,0.0,0.0,0.0
ATP5MF,0.0,0.6549589,0.0,1.4065797,0.8790918,0.0,0.0,0.25909436,0.0,1.0441961,0.0,0.72726035,0.0,0.0,1.3639474
CYP3A5,0.0,0.7787841,0.0,0.86497307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP3A4,0.0,0.0,0.0,2.532475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZGP1,0.0,0.8785353,0.0,3.913003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13601094,0.0,0.0,0.0
LAMTOR4,0.0,0.30303496,0.0,0.0,1.2376947,0.5226835,0.0,0.0,0.8623111,0.0,0.6315368,0.0,0.0,0.0,0.39421213
PCOLCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0269008,0.0,0.0,0.0
TFR2,0.0,0.0,0.0,1.0214268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27284825,0.0,0.0,0.0
SERPINE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21388425,0.0,0.0,0.0
ZNHIT1,0.0,0.44106263,0.0,1.8724656,0.0,0.34415114,0.0,0.0,0.0,0.0,0.3869272,0.7062082,0.0,0.0,0.0
FIS1,0.0,0.45849025,3.427813,0.8621782,0.0,0.35133973,0.0,0.0,0.0,0.0,0.0,0.53461474,0.0,0.0,0.0
SYPL1,0.0,0.40912417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAMPT,0.0,0.38682202,0.0,1.2676656,0.7961562,0.0,0.0,0.0,0.29043657,0.0,0.0,0.0,0.0,0.0,0.0
CAV1,0.0,0.0,0.0,0.0,0.0,1.1553072,0.0,0.0,0.0,0.0,0.17834496,1.1615314,0.0,0.0,0.0
CAPZA2,0.0,0.0,0.0,0.0,0.0,0.72546,0.0,0.0,0.40952075,0.0,0.84126574,0.0,0.0,0.0,0.0
CALU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21388425,0.0,0.0,0.0
ATP6V1F,0.0,0.0,0.0,0.0,0.6776651,0.0,0.0,0.0,0.0,0.0,0.0,0.20687109,0.0,0.0,0.36282513
AKR1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48169366,0.0,0.0,0.0,0.0,0.0,0.0
BPGM,0.0,0.0,4.3301067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALD1,0.0,0.45168182,0.0,1.463618,0.0,0.670267,0.0,0.0,0.0,0.0,0.29139334,3.1483748,0.0,0.0,0.0
STMP1,0.0,0.0,2.8839116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56567967,0.0,0.0,0.31000897,0.0,0.0,0.0
ENSG00000279483,2.1521986,0.79665315,0.0,0.9167304,1.4663564,1.2653911,0.69877017,1.4213411,1.1037688,1.6823717,0.91422045,0.51531214,1.8816139,1.4225105,1.5579836
HIPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61119604,0.0,0.0,0.0,0.0
MKRN1,0.0,0.0,4.3301067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB2,0.0,0.78272814,0.0,2.115488,0.5756004,0.34150118,0.0,0.7519984,0.0,0.5047142,0.46049106,1.026054,0.0,0.0,0.77425647
SSBP1,0.0,0.30552107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114840515,0.0,0.0,0.4994405
ENSG00000211751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0275518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4221488,0.0,0.0
GSTK1,0.0,0.48639187,0.0,0.0,0.0,0.22897863,0.0,0.0,0.0,0.0,0.0,0.19516847,0.0,0.0,0.0
PDIA4,0.0,0.0,0.0,1.4244769,0.0,0.0,0.0,0.0,0.0,1.4404984,0.0,0.0,0.0,0.0,0.35263675
RARRES2,0.0,0.8494978,0.0,3.3372078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54143184,0.0,0.0,0.0
GIMAP7,0.0,0.0,0.0,0.0,0.0,0.5628085,0.0,1.329984,0.0,0.0,0.0,0.0,1.1625935,1.3902318,0.0
GIMAP4,0.0,0.0,0.0,0.0,0.0,0.42846876,0.0,0.0,0.0,0.0,0.4954208,0.0,0.0,0.0,0.0
TMEM176B,0.0,0.0,0.0,2.1875863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM176A,0.0,0.0,0.0,1.9143875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSIG1,0.0,0.0,0.0,1.4229419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A6,2.1562257,0.6326815,0.0,0.0,2.6928685,1.273464,0.9810863,1.8171222,1.7879022,1.8978238,1.0812786,1.0130134,1.8565488,1.2883865,1.7555659
CD99,0.0,0.0,0.0,0.0,0.0,1.2035643,0.9810863,1.1204342,0.0,0.0,0.95326984,1.2381719,1.1296382,1.8516836,0.6722475
TMSB4X,4.977339,2.8848977,4.6506176,1.9999558,5.8589106,4.2674713,4.0897546,5.7794533,6.2028627,3.4414284,4.301757,4.368285,5.9294553,6.0623384,4.3574986
AP1S2,0.0,0.0,0.0,0.0,0.8340933,0.0,0.0,0.0,0.5081398,0.0,0.0,0.0,0.0,0.0,0.0
EIF1AX,0.0,0.30552107,0.0,0.7097299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114840515,0.0,0.0,0.0
SMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44004452,0.0,0.0,0.2940187,0.0,0.0,0.0
PRDX4,0.0,0.0,0.0,1.0069396,0.0,0.0,0.0,0.0,0.0,1.633432,0.0,0.42835534,0.0,0.0,0.0
SAT1,1.0929904,0.9828475,0.0,1.9756811,3.837113,1.3333281,0.9532475,0.24669465,4.1973667,1.6159427,0.7976228,0.7148329,0.99131054,0.0,0.7422608
CYBB,0.0,0.0,0.0,0.0,0.77266467,0.0,0.0,0.0,1.0851035,0.0,0.0,0.0,0.0,0.0,0.0
SRPX,0.0,0.0,0.0,0.0,0.0,1.1461396,0.0,0.0,0.0,0.0,1.3558515,0.0,0.0,0.0,0.0
TSPAN7,0.0,0.0,0.0,0.0,0.0,0.6718193,1.0072571,0.0,0.0,0.0,0.7777802,0.0,0.0,0.0,0.0
ATP6AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71714914,0.0,0.0,0.0,0.0,0.0,0.0
DDX3X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31454083,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB11,0.0,0.5766458,0.0,1.4696637,0.57244873,0.38528687,0.0,0.0,0.57266295,1.4808084,0.41073132,0.60238403,0.0,0.0,1.1014692
TIMP1,0.0,0.59599036,0.0,0.0,1.2958053,2.7213893,3.3240519,0.0,1.6499581,0.0,3.1024914,3.1137888,0.0,0.0,0.0
CFP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698242,0.0,0.0,0.0,0.0,0.0,0.0
UXT,0.0,0.40912417,0.0,0.0,0.0,0.45478225,0.0,0.0,0.0,0.5608973,0.2450073,0.24623597,0.0,0.0,0.6970633
EBP,0.0,0.0,0.0,1.2112257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM3,0.0,0.0,0.0,0.0,1.0792706,0.19580086,0.0,0.0,0.0,0.0,0.0,0.6873815,0.0,0.0,1.0696282
PIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4352591,0.0,0.0,0.0,0.0,0.20865026
HSD17B10,0.0,0.0,0.0,0.92156386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
