,Cardiomyocyte,Endothelial,Fibroblast,Lymphoid,Myeloid,Neuronal,Pericyte,Smooth Muscle
ENSG00000107771,0.7267100214958191,0.0,0.7142857142857143,0.8780838080814907,0.0,0.0,0.0,0.0
ENSG00000177575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000177675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000198821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000135218,0.7142857142857143,0.7279306735311236,0.0,0.0,0.0,0.0,0.7415614639009748,0.0
ENSG00000026508,0.0,0.0,0.0,0.8665111660957336,0.8571428571428571,0.0,0.0,0.0
ENSG00000143119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000085063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000153283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000079335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000081377,0.8770724875586373,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
ENSG00000004897,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.8639350959232875,0.0
ENSG00000143776,0.3295386689049857,0.4972129208700998,0.30826555831091745,0.0,0.0,0.2857142857142857,0.524794910635267,0.3481341600418091
ENSG00000158985,0.0,0.0,0.0,0.9403036492211478,0.8571428571428571,0.0,0.0,0.0
ENSG00000134371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140945,0.8730612141745431,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071991,0.0,0.0,0.8571428571428571,0.0,0.0,0.9124940463474819,0.0,0.0
ENSG00000170558,0.9634580952780587,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
ENSG00000065883,0.30182245799473356,0.0,0.4258385641234262,0.5524735706193107,0.3520039916038513,0.0,0.3447754297937666,0.2857142857142857
ENSG00000058091,0.7142857142857143,0.0,0.7966475657054356,0.0,0.0,0.0,0.7177032317434039,0.0
ENSG00000059758,0.0,0.8464109131268093,0.0,0.765356685434069,0.0,0.0,0.0,0.7142857142857143
ENSG00000105810,0.8571428571428571,0.8911370124135699,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132964,0.8571428571428571,0.0,0.8782249007906232,0.0,0.0,0.0,0.0,0.0
ENSG00000145996,0.0,0.09230230535779681,0.13606901679720199,0.16471007892063685,0.04063251188823155,0.035627518381391256,0.07858232089451381,0.0774932759148734
ENSG00000221869,0.0,0.0,0.7987749406269619,0.0,0.0,0.0,0.7142857142857143,0.7266841275351388
ENSG00000099954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149187,0.0,0.0,0.7142857142857143,0.7312315957886832,0.8050399933542524,0.0,0.0,0.0
ENSG00000048740,0.42857142857142855,0.0,0.48240165199552265,0.5128350853919983,0.44259512424468994,0.438144998891013,0.0,0.0
ENSG00000154240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000135837,0.2857142857142857,0.0,0.29666417837142944,0.0,0.3729044965335301,0.31108538593564716,0.39345888580594746,0.287167489528656
ENSG00000111860,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000172292,0.865719735622406,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000089101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003402,0.4729816062109811,0.5376515473638263,0.4407727377755301,0.4776553852217538,0.42857142857142855,0.0,0.0,0.0
ENSG00000106554,0.9085538302149091,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
ENSG00000153922,0.0,0.0,0.5749256099973407,0.0,0.5714285714285714,0.0,0.647919910294669,0.7544606242861066
ENSG00000173575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000171316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000177200,0.2990384442465646,0.0,0.5404647248131889,0.0,0.3094343968800136,0.40637814147131784,0.4341124381337847,0.2857142857142857
ENSG00000109220,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000106069,0.8571428571428571,0.0,0.0,0.0,0.9192569596426827,0.0,0.0,0.0
ENSG00000111666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171310,0.0,0.0,0.0,0.8955516730036054,0.8571428571428571,0.0,0.0,0.0
ENSG00000131873,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.7251343812261309,0.8202314972877502
ENSG00000131730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074054,0.09358776467187065,0.0044482435498918805,0.03151831456593105,0.3217933773994446,0.04489369051797049,0.12357183865138463,0.05499899387359619,0.0
ENSG00000163539,0.7142857142857143,0.0,0.0,0.0,0.7482020429202488,0.8233240757669721,0.0,0.0
ENSG00000109572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000169504,0.44064824070249287,0.5896132843835014,0.42857142857142855,0.0,0.0,0.7242657712527684,0.0,0.4450044972555978
ENSG00000112782,0.8571428571428571,0.915027345929827,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165959,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.8306680406842913,0.7250034809112549
ENSG00000141367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000153815,0.0,0.7142857142857143,0.0,0.7554255979401725,0.7743139096668789,0.0,0.0,0.0
ENSG00000184220,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.9047146950449262
ENSG00000164309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117519,0.0,0.0,0.7142857142857143,0.0,0.0,0.7952080709593636,0.0,0.7289177009037563
ENSG00000111596,0.0,0.0,0.7242712037903922,0.0,0.0,0.7711274198123387,0.7142857142857143,0.0
ENSG00000080802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138767,0.0,0.8571428571428571,0.0,0.9283113139016288,0.0,0.0,0.0,0.0
ENSG00000106078,0.8571428571428571,0.0,0.0,0.0,0.0,0.9045226148196629,0.0,0.0
ENSG00000082438,0.0,0.8799836465290615,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000164597,0.5957501360348293,0.0,0.5714285714285714,0.6357537848608834,0.6377351028578622,0.0,0.0,0.0
ENSG00000111799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182871,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.9276677455220904
ENSG00000082293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164692,0.0,0.0,0.8969843472753253,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000124749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000196739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000215018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000168542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187498,0.2857142857142857,0.4345154506819589,0.43402923004967825,0.0,0.0,0.3616947616849627,0.4672667554446629,0.5718003341129848
ENSG00000134871,0.2857142857142857,0.382459248815264,0.3795780028615679,0.0,0.0,0.32410155875342234,0.42671788590294973,0.5231450881276812
ENSG00000169031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000081052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204262,0.0,0.0,0.9194684028625488,0.0,0.0,0.8571428571428571,0.0,0.0
ENSG00000080573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000142156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142173,0.0,0.0,0.8986423356192452,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000163359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144810,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158270,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000145781,0.8828239611216954,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000109472,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8747807741165161
ENSG00000107864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113742,0.9138543009757996,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000106034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139117,0.0,0.8825358492987496,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000104324,0.0,0.0,0.7142857142857143,0.0,0.7249879496438163,0.7177818076951163,0.0,0.0
ENSG00000111605,0.0,0.0,0.7327471886362348,0.0,0.0,0.0,0.7384642958641052,0.7142857142857143
ENSG00000106066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000203710,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182158,0.0,0.0,0.5740190318652562,0.0,0.0,0.6199794496808734,0.5714285714285714,0.6181304710251945
ENSG00000146592,0.0,0.7142857142857143,0.7329428962298802,0.0,0.0,0.7822477562086922,0.0,0.0
ENSG00000005339,0.0,0.0,0.7227919868060521,0.7411023889269147,0.0,0.0,0.7142857142857143,0.0
ENSG00000095794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000150938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103196,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.9140687840325492
ENSG00000140577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000109846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000080200,0.0,0.8632453594888959,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000182578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000147408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113712,0.5751737696783883,0.0,0.6148959568568638,0.0,0.5714285714285714,0.0,0.0,0.7144879869052342
ENSG00000175029,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.7718393887792315,0.7918933800288609
ENSG00000044115,0.19837943145206996,0.2891061476298741,0.18139381068093435,0.0,0.14285714285714285,0.405578076839447,0.16077359233583724,0.295064457825252
ENSG00000183230,0.9014531714575631,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
ENSG00000168036,0.0,0.7801095587866647,0.0,0.0,0.7300924147878375,0.0,0.0,0.7142857142857143
ENSG00000169862,0.8571428571428571,0.0,0.0,0.0,0.0,0.9386563641684396,0.0,0.0
ENSG00000164733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000055130,0.0,0.0,0.7238575220108032,0.0,0.0,0.0,0.7569184558732169,0.7142857142857143
ENSG00000036257,0.0,0.0,0.8852848580905369,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000257923,0.41479481969560894,0.2857142857142857,0.46501136677605764,0.0,0.36426287037985666,0.0,0.3048216019357954,0.37619948387145996
ENSG00000107562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108669,0.0,0.7142857142857143,0.0,0.7665328298296247,0.7240531614848545,0.0,0.0,0.0
ENSG00000008256,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.9245448282786778,0.0
ENSG00000115165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000100592,0.8571428571428571,0.0,0.8707556894847325,0.0,0.0,0.0,0.0,0.0
ENSG00000146122,0.0,0.0,0.0,0.0,0.0,0.0,0.8865435889789036,0.8571428571428571
ENSG00000173406,0.8571428571428571,0.0,0.0,0.0,0.0,0.9005351747785296,0.0,0.0
ENSG00000136848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235244,0.9438261815479824,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000196730,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000035664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143164,0.8572116494178772,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000164465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000133083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100201,0.008378369467599052,0.03772503989083426,0.023988825934273855,0.1187418784414019,0.0,0.1620038492338998,0.04639268772942679,0.0436607939856393
ENSG00000108654,0.0,0.15543531520026072,0.18408523287091935,0.17918804713657924,0.09333936657224383,0.0417708158493042,0.10264601877757482,0.15543560470853532
ENSG00000119522,0.0,0.0,0.7142857142857143,0.0,0.8100226436342511,0.0,0.7279737251145499,0.0
ENSG00000146966,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8947891252381461,0.0
ENSG00000105339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000174485,0.46871611901691984,0.0,0.5279398305075509,0.611321577004024,0.5482814567429679,0.42857142857142855,0.0,0.0
ENSG00000137145,0.0,0.0,0.8571428571428571,0.0,0.8803849475724357,0.0,0.0,0.0
ENSG00000184014,0.0,0.0,0.7148556113243103,0.0,0.7142857142857143,0.0,0.7279715708323887,0.0
ENSG00000170456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077044,0.5714285714285714,0.0,0.0,0.0,0.6346333963530404,0.0,0.6125433700425285,0.6522840857505798
ENSG00000058866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102780,0.0,0.7523420708520072,0.0,0.0,0.0,0.0,0.7142857142857143,0.7510918123381478
ENSG00000131504,0.8571428571428571,0.0,0.0,0.928643490586962,0.0,0.0,0.0,0.0
ENSG00000147202,0.14285714285714285,0.23240573065621511,0.29468484435762676,0.21114782776151383,0.2768707275390625,0.0,0.43077701330184937,0.31973929916109356
ENSG00000100697,0.0,0.0,0.729823078427996,0.0,0.7231740270342145,0.7142857142857143,0.0,0.0
ENSG00000160305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000066084,0.7142857142857143,0.0,0.0,0.0,0.7618604217256818,0.7151191575186593,0.0,0.0
ENSG00000151240,0.6925168378012521,0.0,0.5714285714285714,0.0,0.0,0.7445441229002816,0.0,0.6174014295850482
ENSG00000231672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000162946,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000164741,0.2857142857142857,0.30369179589407785,0.3862014583178929,0.0,0.0,0.47693465437207905,0.6257220676967076,0.5362476621355329
ENSG00000231607,0.0,0.0,0.0,0.7455071721758161,0.7919794321060181,0.7142857142857143,0.0,0.0
ENSG00000075711,0.4391334908349173,0.0,0.5267835685185024,0.42929560797555105,0.0,0.49613845348358154,0.42857142857142855,0.0
ENSG00000150672,0.9169406124523708,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000198947,0.6407063773700169,0.0,0.3512682999883379,0.0,0.2857142857142857,0.4229473556791033,0.41481869561331614,0.5108763064656939
ENSG00000172869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000104093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000136770,0.0,0.0,0.7142857142857143,0.7301545143127441,0.0,0.0,0.0,0.7300792336463928
ENSG00000101152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000079805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000150760,0.0,0.7253735916955131,0.6311983806746346,0.0,0.0,0.0,0.5864128044673375,0.5714285714285714
ENSG00000135905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000147251,0.0,0.0,0.0,0.8571428571428571,0.8857869591031756,0.0,0.0,0.0
ENSG00000134516,0.0,0.0,0.0,0.8571428571428571,0.8723544989313398,0.0,0.0,0.0
ENSG00000088538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128512,0.5765800390924726,0.7404864600726536,0.5714285714285714,0.0,0.7602267691067287,0.0,0.0,0.0
ENSG00000147459,0.8571428571428571,0.0,0.0,0.0,0.0,0.9157721400260925,0.0,0.0
ENSG00000116641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000107099,0.0,0.0,0.0,0.87337155852999,0.8571428571428571,0.0,0.0,0.0
ENSG00000088387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188641,0.0,0.08413508108683995,0.24835165909358434,0.26562354394367765,0.40009054115840365,0.12341326475143433,0.1520413671221052,0.011216367994035994
ENSG00000092964,0.0,0.0,0.7509132623672485,0.0,0.0,0.7142857142857143,0.7614950026784625,0.0
ENSG00000177103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000111817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000151914,0.44308412075042725,0.20406195947102138,0.3445199302264622,0.0,0.14285714285714285,0.539752755846296,0.21915586505617415,0.17656184094292776
ENSG00000134769,0.8524302499634879,0.0,0.0,0.0,0.7502188001360212,0.7142857142857143,0.0,0.0
ENSG00000141627,0.0,0.16020197527749197,0.18132548672812326,0.2834996495928083,0.10050719124930245,0.008673923356192452,0.14786488669259207,0.027558445930480957
ENSG00000158560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157540,0.016848061765943254,0.0015713231904166086,0.009054550102778844,0.2117572682244437,0.08279425757271903,0.0,0.14691350289753505,0.08990612200328282
ENSG00000164330,0.0,0.5714285714285714,0.6409602931567601,0.0,0.0,0.0,0.6528137581689017,0.6256149240902492
ENSG00000221818,0.0,0.0,0.7171605825424194,0.0,0.0,0.0,0.7825552821159363,0.7142857142857143
ENSG00000117298,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.772723742893764,0.7352318593433925
ENSG00000121310,0.8571428571428571,0.0,0.8734955787658691,0.0,0.0,0.0,0.0,0.0
ENSG00000151617,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8845986298152378
ENSG00000136160,0.0,0.0,0.0,0.0,0.0,0.0,0.9208453893661499,0.8571428571428571
ENSG00000102189,0.8571428571428571,0.0,0.8836813824517387,0.0,0.0,0.0,0.0,0.0
ENSG00000115380,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132294,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000172889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164318,0.0,0.0,0.0,0.0,0.0,0.0,0.9243197100503104,0.8571428571428571
ENSG00000146648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115504,0.0,0.0,0.8571428571428571,0.0,0.0,0.9453662293297904,0.0,0.0
ENSG00000075151,0.14285714285714285,0.35186661992754253,0.25109080757413593,0.22524926492146083,0.5266514079911369,0.0,0.23148771694728307,0.1890019348689488
ENSG00000120690,0.5714285714285714,0.0,0.5895232302801949,0.6407111287117004,0.6203656452042716,0.0,0.0,0.0
ENSG00000109381,0.14285714285714285,0.22249650955200195,0.3238042082105364,0.0,0.37097842352730886,0.24276575020381383,0.1649990337235587,0.15366870164871216
ENSG00000118985,0.5687527486256191,0.0,0.38905079875673565,0.0,0.3282187751361302,0.2857142857142857,0.3364060180527823,0.7212757468223572
ENSG00000155849,0.0,0.4988212840897696,0.42857142857142855,0.4887987119810922,0.5349125776972089,0.51022698198046,0.0,0.0
ENSG00000012660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000170571,0.0,0.0,0.0,0.9102832164083209,0.8571428571428571,0.0,0.0,0.0
ENSG00000164035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000143924,0.0,0.0,0.0,0.9475163391658238,0.0,0.0,0.8571428571428571,0.0
ENSG00000134531,0.0,0.8975050364221845,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000154380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106991,0.0,0.924190274306706,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000132199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120658,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.8795763254165649,0.0
ENSG00000138792,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.874715770993914
ENSG00000116016,0.0,0.710187384060451,0.5714285714285714,0.0,0.0,0.0,0.6030771476881844,0.6595329642295837
ENSG00000159023,0.8571428571428571,0.0,0.0,0.9367066621780396,0.0,0.0,0.0,0.0
ENSG00000079819,0.0,0.5714285714285714,0.6383817195892334,0.0,0.0,0.7225726246833801,0.5907044581004551,0.0
ENSG00000082397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000129595,0.0,0.8947988067354474,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000120616,0.7142857142857143,0.0,0.7143180285181318,0.8544963257653373,0.0,0.0,0.0,0.0
ENSG00000044524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000085832,0.2979619673320225,0.0,0.4079931804112026,0.5406585676329476,0.5676225083214896,0.36110304083142963,0.2857142857142857,0.0
ENSG00000151491,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.7997342092650277,0.7403308919497898
ENSG00000178568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112851,0.42857142857142855,0.0,0.46545917647225515,0.5880756378173828,0.5054533311298915,0.5080730489322117,0.0,0.0
ENSG00000082805,0.16730813469205583,0.3017118828637259,0.18898642914635794,0.0,0.14285714285714285,0.1429326789719718,0.2173910907336644,0.14626435722623551
ENSG00000157554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117868,0.19007779019219534,0.39773901871272493,0.16637817450932094,0.21177129234586442,0.0,0.14285714285714285,0.281728948865618,0.42718961409160067
ENSG00000140374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134954,0.0,0.7517507502010891,0.0,0.8441873703684125,0.0,0.0,0.7142857142857143,0.0
ENSG00000157557,0.0,0.9036997812134879,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
ENSG00000139083,0.14285714285714285,0.30336456639426096,0.1946380478995187,0.21171048709324428,0.5144220590591431,0.0,0.20024395840508596,0.5445420486586434
ENSG00000166979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067208,0.29584178754261564,0.0,0.3854921630450657,0.0,0.5085208075387138,0.2977996553693499,0.2857142857142857,0.29619971343449186
ENSG00000196405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000131558,0.0,0.01695363862173898,0.0562744140625,0.1738572461264474,0.18278333118983678,0.009404182434082031,0.04569090264184134,0.01332080364227295
ENSG00000144036,0.5529354214668274,0.1859558139528547,0.14285714285714285,0.0,0.22232489926474436,0.17042092766080583,0.1877280899456569,0.14667847326823644
ENSG00000182197,0.0,0.7675180179732186,0.7848933509417942,0.0,0.0,0.7142857142857143,0.0,0.0
ENSG00000112319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000185010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185104,0.11476207630974906,0.01809795413698469,0.008472604410988944,0.18372445447104319,0.0,0.06467509269714355,0.07974966083254133,0.026729285717010498
ENSG00000169122,0.0,0.0,0.7901441625186375,0.0,0.0,0.0,0.7276575820786613,0.7142857142857143
ENSG00000112584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000135842,0.771001900945391,0.0,0.0,0.7512968948909214,0.0,0.7142857142857143,0.0,0.0
ENSG00000138640,0.0,0.0,0.7142857142857143,0.0,0.7845167091914585,0.0,0.7923816442489624,0.0
ENSG00000031003,0.883837274142674,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000164142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113391,0.14285714285714285,0.17709340367998397,0.3506338085447039,0.41832518577575684,0.2045149632862636,0.2241512111255101,0.21562939030783518,0.0
ENSG00000164125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108021,0.0,0.0,0.8722419823919024,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000108950,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000047346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000153310,0.0,0.0,0.0,0.8633883595466614,0.8571428571428571,0.0,0.0,0.0
ENSG00000083857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000077942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
