,B Cells,Basal,Endothelial,Fibroblasts,Intercalated,Ionocytes,Macrophages,Mucous,Myoepithelial,Myofibroblasts,RBCs,Schwann Cells,Seromucous,Serous,Striated,T Cells
ENSG00000121966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000115963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000136546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000154518,0.0,0.7382338523864747,0.0,0.0,0.6898318250974019,0.7637978792190552,0.0,0.6799222071965535,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7967004736264547,0.0
ENSG00000116044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000168497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115541,0.0,0.0,0.0,0.0,0.9107712586720784,0.9565210103988647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000196141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000119013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000116030,0.0,0.0,0.0,0.0,0.9333333333333333,0.9686922430992126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114942,0.2,0.4356360713640849,0.24594491720199585,0.2582441449165344,0.33993549744288126,0.27456868092219033,0.4284469286600749,0.34762943983078004,0.3584412137667338,0.31149363120396933,0.0,0.0,0.0,0.24198145071665447,0.20289723873138427,0.40202794869740804
ENSG00000197756,0.0,0.4073251088460286,0.27187801599502565,0.2499351700146993,0.37614240646362307,0.2977737704912821,0.3067243138949076,0.3552479227383932,0.3706486423810323,0.3128263592720032,0.0,0.0,0.2,0.22625659704208373,0.24680858850479126,0.28679808775583904
ENSG00000115461,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.9412841359774272,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127838,0.0,0.0,0.0,0.0,0.0,0.9869524478912354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000123983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000135916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187514,0.0,0.3933449069658915,0.4121013561884562,0.24744447072347006,0.29301451444625853,0.49752302169799806,0.3137009620666504,0.23070772091547648,0.326607604821523,0.3805540680885315,0.0,0.2618999401728312,0.0,0.2,0.27628916104634604,0.3230820059776306
ENSG00000115468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115648,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9436867435773214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172428,0.0,0.0,0.0,0.0,0.8210746129353841,0.8558835705121358,0.0,0.8460267345110576,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
ENSG00000115677,0.0,0.0,0.0,0.0,0.8873568256696065,0.0,0.0,0.9399740060170492,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000254999,0.0,0.0,0.0,0.0,0.9070354064305624,0.9234635273615519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000144713,0.00821526050567627,0.27720544338226316,0.11457037528355916,0.09535226821899415,0.15677618980407715,0.12226802110671997,0.11280510028203329,0.13282128175099692,0.2074133038520813,0.10944351355234781,0.0,0.011620346705118816,0.004432288805643717,0.022977085908253987,0.055120948950449625,0.18015298048655193
ENSG00000163520,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000174748,0.010493020216623941,0.1924559712409973,0.07233535846074422,0.06343714793523153,0.22155818939208985,0.13676957686742147,0.11294498046239217,0.14493109782536825,0.14984896580378215,0.07686004638671876,0.004607601960500082,0.0,0.009735703468322754,0.03910630544026693,0.0687921404838562,0.07721451918284099
ENSG00000144674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000168028,0.13333333333333333,0.3470171173413595,0.23494102954864501,0.250095788637797,0.3456945538520813,0.31990629037221274,0.3121500531832377,0.3249664227167765,0.28789355754852297,0.2546676834424337,0.0,0.0,0.1792404810587565,0.2033813993136088,0.21794337431589764,0.30902669827143353
ENSG00000188846,0.003365461031595866,0.2758740464846293,0.05504652261734009,0.07841267188390096,0.17975948254267374,0.15280712842941285,0.08069296280543009,0.14666948318481446,0.17867751121520997,0.09241538445154826,0.0,0.004282176494598389,0.0017426530520121255,0.023321179548899333,0.05990879535675049,0.1445605794588725
ENSG00000181061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232112,0.0,0.6647283037503561,0.0,0.0,0.6318121830622355,0.7369919300079346,0.0,0.6541499972343445,0.6229975779851278,0.0,0.0,0.0,0.0,0.6,0.0,0.6941061894098918
ENSG00000010256,0.0,0.0,0.0,0.0,0.0,0.9866547028223673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000178057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067560,0.0,0.0,0.8776613116264343,0.0,0.8479992151260376,0.8835010647773742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
ENSG00000114353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162244,0.005467355251312256,0.2552947680155436,0.07347425619761148,0.07194115320841471,0.167985733350118,0.11257245143254598,0.13217020829518636,0.13065183957417806,0.20224933624267577,0.09759562810262044,0.0,0.021301007270812987,0.002312934398651123,0.01238488753636678,0.049002639452616376,0.11234656174977621
ENSG00000168268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000114902,0.7610108494758606,0.0,0.0,0.0,0.7453173319498698,0.7621527751286824,0.0,0.7436317483584086,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0
ENSG00000113811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000168374,0.0,0.0,0.0,0.0,0.9087374130884807,0.0,0.0,0.9078747630119324,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000198643,0.0,0.0,0.0,0.0,0.8949861685434978,0.0,0.0,0.9225762049357097,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000144746,0.0,0.0,0.0,0.0,0.9156277179718018,0.9531566580136617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000114861,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114391,0.00039536555608113606,0.23131274779637653,0.054058535893758135,0.07204755942026773,0.15390849113464355,0.1259998559951782,0.06716403961181641,0.11857310930887859,0.18576855659484864,0.09619632959365845,0.0,0.02156811555226644,0.0011163671811421712,0.013180764516194661,0.036699577172597246,0.10902378161748251
ENSG00000144802,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181722,0.0,0.0,0.0,0.9410795013109843,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000065518,0.0,0.0,0.0,0.0,0.8981086889902751,0.9341079910596212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000065534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169714,0.0,0.0,0.0,0.0,0.9046080668767293,0.9362139900525411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000184897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169908,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082996,0.0,0.0,0.0,0.0,0.0,0.9870519240697225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000120742,0.5276310761769613,0.523697022596995,0.0,0.0,0.5895130435625712,0.6014012773831685,0.49674655199050904,0.6315026680628458,0.0,0.0,0.0,0.0,0.4666666666666667,0.5654189387957255,0.5147226730982463,0.0
ENSG00000114850,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9353716890017192,0.0,0.0
ENSG00000163660,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008952,0.0,0.0,0.0,0.0,0.8739290595054626,0.0,0.0,0.9367150783538818,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000163584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000136521,0.0,0.0,0.0,0.0,0.0,0.9622904856999716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000161203,0.0,0.0,0.0,0.0,0.0,0.9918233275413513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000156976,0.0,0.8243941942850749,0.0,0.0,0.7736809015274048,0.8318933248519897,0.0,0.0,0.8147799809773763,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0
ENSG00000189058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000182899,0.0006448586781819661,0.25100770394007366,0.09021685520807902,0.08398295640945434,0.1614944616953532,0.18435669740041097,0.0873177687327067,0.13983763853708903,0.1751087228457133,0.0994858980178833,0.0,0.007869426409403484,0.003196235497792562,0.007396411895751953,0.06207050879796346,0.12458215951919556
ENSG00000169020,0.0,0.0,0.0,0.0,0.8240721980730693,0.0,0.0,0.8309577306111654,0.0,0.0,0.0,0.0,0.0,0.8,0.8587415814399719,0.0
ENSG00000163956,0.0,0.0,0.0,0.0,0.8976333538691202,0.0,0.0,0.914699109395345,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000179010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109610,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.9359191338221232,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163682,0.0064150015513102215,0.2778106927871704,0.1141292929649353,0.10508271058400472,0.1666149934132894,0.15375301837921143,0.12030133803685507,0.13557910521825153,0.23965238332748412,0.12634441057840984,0.02131861448287964,0.0,0.009018421173095703,0.010718560218811036,0.07250887950261434,0.13688658873240153
ENSG00000163683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000109180,0.0,0.0,0.0,0.0,0.9719861110051473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000145247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000163453,0.0,0.0,0.0,0.8942237854003906,0.0,0.0,0.0,0.0,0.0,0.8922258098920186,0.0,0.8666666666666667,0.0,0.0,0.0,0.0
ENSG00000087128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126549,0.024623759587605796,0.0025493741035461427,0.01489395300547282,0.009861910343170166,0.0588074803352356,0.0,0.026822249094645183,0.0011882861455281577,0.005081276098887126,0.017732409636179607,0.04782062768936157,0.031530539194742836,0.064739990234375,0.0804647167523702,0.026598445574442544,0.02689431111017863
ENSG00000205649,0.027990067005157472,0.013214536507924398,0.03023001750310262,0.021211151281992593,0.0,0.0038564324378967283,0.03381503820419311,0.004727451006571451,0.0156892458597819,0.03201208511988322,0.05508248408635457,0.05535852909088135,0.05157479445139567,0.09303870201110839,0.03086752494176229,0.039416650931040444
ENSG00000126550,0.040781875451405845,0.009891406695048014,0.027444934844970702,0.020271201928456623,0.0,0.006276806195576985,0.03758198817571004,0.00796956221262614,0.014386451244354248,0.026133918762207033,0.05917393763860067,0.048472734292348225,0.0747088630994161,0.08002147277196249,0.04115489323933919,0.04127686818440755
ENSG00000187533,0.0476229190826416,0.006018908818562826,0.037651554743448896,0.01352773904800415,0.27968847354253135,0.009644647439320883,0.05384379227956136,0.0,0.007645046710968018,0.02452465295791626,0.1282216509183248,0.1091498851776123,0.23064043124516806,0.1701405882835388,0.038411541779836016,0.08588358958562216
ENSG00000109205,0.0,0.0,0.0,0.0,0.9759440501530965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000181617,0.0480509082476298,0.023622604211171468,0.05837361812591553,0.048408965269724526,0.4056517402331034,0.0,0.07836004495620727,0.027518276373545328,0.05855402151743571,0.09466371933619182,0.14271040360132853,0.14974339405695597,0.23625576496124268,0.004660999774932862,0.0902954657872518,0.12355426947275798
ENSG00000171201,0.032502245903015134,0.008374432722727457,0.030274645487467448,0.01967420180638631,0.0,0.003940478960673014,0.03696446816126506,0.006622910499572754,0.013620487848917643,0.026931464672088623,0.06405475536982218,0.06235494613647461,0.08275686105092367,0.1278615156809489,0.033576401074727376,0.04254108270009359
ENSG00000171195,0.019876718521118164,0.0,0.013451866308848063,0.05462693770726522,0.5610873103141785,0.0005516568819681803,0.049054988225301105,0.1433862288792928,0.013804372151692708,0.039712023735046384,0.14569146235783895,0.003310680389404297,0.20154003699620565,0.002588168780008952,0.09257979790369669,0.10713680982589721
ENSG00000132465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000081041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118816,0.0,0.6004889925320943,0.0,0.5875183979670207,0.6045092980066935,0.7056418299674988,0.0,0.5905840158462524,0.6129299243291219,0.5698391675949097,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
ENSG00000138772,0.0,0.0,0.0,0.0,0.98678484360377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000152795,0.0,0.9185219208399454,0.0,0.0,0.8913486043612162,0.8249241153399149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
ENSG00000152583,0.0,0.0,0.882931113243103,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.8964640617370605,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000164032,0.0,0.0,0.0,0.0,0.9135235627492269,0.9533159017562867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000138821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000109332,0.0,0.0,0.0,0.0,0.9150333722432454,0.9522076686223347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000109475,0.023770026365915933,0.24873266220092774,0.09796934525171916,0.08355433146158854,0.18724557558695476,0.11748876571655273,0.11559621095657349,0.1319876988728841,0.2066520651181539,0.10171811580657959,0.0,0.027964643637339272,0.003743477662404378,0.007860668500264486,0.05123715003331502,0.13855401277542115
ENSG00000198856,0.0,0.0,0.0,0.0,0.973927664756775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000269893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164096,0.0,0.0,0.0,0.0,0.8666666666666667,0.9471402565638224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945918679237366,0.0,0.0
ENSG00000164111,0.0,0.0,0.0,0.0,0.9119249979654948,0.0,0.0,0.9170029759407043,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000164056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109390,0.0,0.0,0.0,0.0,0.8913630922635396,0.9502144893010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000145425,0.00705110232035319,0.24507519006729125,0.07122220595677693,0.0707890272140503,0.1708252549171448,0.1363210161526998,0.11782996654510498,0.13583961725234986,0.19904055198033652,0.11677408218383789,0.0,0.017657426993052165,0.003361968199412028,0.022750393549601237,0.05567502975463867,0.12889885107676188
ENSG00000109654,0.0,0.0,0.0,0.0,0.9827893495559692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000145423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8768629908561707,0.8799795866012573,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129128,0.0,0.0,0.0,0.0,0.9572516163190206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000154556,0.0,0.0,0.0,0.0,0.0,0.9638229330380758,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000145494,0.0,0.0,0.0,0.0,0.8893022060394287,0.9379126111666362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000113387,0.0,0.0,0.0,0.0,0.9047972361246744,0.9328870217005412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000113594,0.0,0.0,0.9552660584449768,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145592,0.007804262638092041,0.23211724360783895,0.07914995749791463,0.056920711199442545,0.18225555817286174,0.0814142902692159,0.1677077809969584,0.19657572507858276,0.16932005882263185,0.07381375630696614,0.0,0.005003352959950765,0.004768403371175131,0.012810043493906657,0.03479425509770711,0.1219221313794454
ENSG00000250722,0.0,0.8690135717391968,0.0,0.9313500245412191,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151882,0.0,0.0,0.0,0.0,0.98915061155955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000067113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152931,0.0,0.0,0.0,0.0,0.8877658645311991,0.0,0.0,0.9126586000124614,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145741,0.0,0.43044675985972086,0.3240605314572652,0.2939290881156921,0.39745227495829266,0.37072674036026,0.30703369379043577,0.3033251086870829,0.36588780482610067,0.3486270229021708,0.0,0.0,0.0,0.26666666666666666,0.2856285492579142,0.33036787509918214
ENSG00000164346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000171530,0.0,0.0,0.0,0.0,0.9104734102884928,0.946989099184672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ENSG00000186468,0.008340450127919515,0.23807814121246337,0.09723907311757406,0.09596661726633708,0.16815207401911417,0.12002323071161906,0.14629493554433187,0.13200774192810058,0.1891217589378357,0.10278515815734864,0.0007049441337585449,0.0,0.00041556755701700846,0.017175797621409097,0.07052241563796997,0.1400574763615926
ENSG00000174695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127184,0.13333333333333333,0.3234151482582092,0.18018805980682373,0.17620726029078165,0.2878812670707703,0.4307529886563619,0.19125260909398398,0.30990339517593385,0.24499759674072266,0.24509856700897217,0.0,0.0,0.14610351324081422,0.17336053450902303,0.35460280577341713,0.19780481259028118
ENSG00000118985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000145730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849138021469116,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000129625,0.0,0.0,0.0,0.0,0.834252405166626,0.8691750009854634,0.0,0.8164087573687235,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
ENSG00000177879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000064651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861728270848592,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000169567,0.0,0.5545178055763245,0.4986778378486633,0.0,0.5238502581914266,0.565910549958547,0.4761800765991211,0.5132816553115844,0.5344887415568034,0.0,0.0,0.0,0.0,0.4666666666666667,0.5482564687728881,0.0
ENSG00000164405,0.0,0.6125110268592835,0.0,0.0,0.6476829886436463,0.6669656236966451,0.0,0.670067822933197,0.6224410772323609,0.0,0.0,0.0,0.0,0.6,0.6947707573572794,0.0
ENSG00000213585,0.0,0.0,0.0,0.0,0.821928858757019,0.9159805576006571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8554418365160624,0.0
ENSG00000113558,0.0,0.5282654086748759,0.4494677941004435,0.4731728156407674,0.47764040231704713,0.6439906398455302,0.0,0.4431832273801168,0.5576072732607523,0.512144680817922,0.0,0.0,0.0,0.4,0.4689142902692159,0.0
ENSG00000119048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069011,0.0,0.8724560181299845,0.0,0.0,0.851172677675883,0.9009370843569438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
ENSG00000249082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
