,Antigen presenting cell (RPS high),B cell,B cell (Plasmocyte),Dendritic cell,Endothelial cell,Endothelial cell (APC),Endothelial cell (endothelial to mesenchymal transition),Enterocyte progenitor,Epithelial cell,Fetal epithelial progenitor,Intercalated cell,Loop of Henle,Macrophage,Mast cell,Monocyte,Neutrophil,Proximal tubule progenitor,Sinusoidal endothelial cell,Smooth muscle cell,Stromal cell,T cell,Ureteric bud cell
ENSG00000135390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122406,0.2785323347364153,0.3098862000874111,0.0,0.2619632794743493,0.25824137528737384,0.22058193740390597,0.16114080803734915,0.0,0.22623888935361589,0.149232580548241,0.268196477776482,0.22730431386402675,0.2259908119837443,0.26543441272917245,0.2284076696350461,0.14285714285714285,0.33089186747868854,0.22919976711273193,0.23103115672156924,0.26738145805540536,0.2895154782703945,0.0
ENSG00000100316,0.3848378033865066,0.3771823389189584,0.29373427232106525,0.2964929626101539,0.0,0.3028784138815744,0.0,0.3673641284306844,0.29762159358887447,0.0,0.3305711661066328,0.29100672687803,0.2857142857142857,0.3397562957945324,0.2883941247349694,0.29064150083632695,0.0,0.0,0.3491058775356838,0.38461388576598393,0.35879523697353544,0.0
ENSG00000136167,0.9544475504330227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144713,0.8165174722671509,0.7576236838386172,0.0,0.7418174857185,0.0,0.0,0.7142857142857143,0.7727708163715544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7397364008994329,0.7466886440912882,0.0
ENSG00000198467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000067225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111341,0.0,0.0,0.0,0.0,0.0,0.0,0.9227228959401449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.917101902621133,0.0,0.0
ENSG00000149534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167526,0.2683163398788089,0.2519103487332662,0.09711337089538574,0.15631981690724692,0.10318722895213536,0.11298100437436785,0.11323054347719465,0.2735032978511992,0.09625368175052461,0.17567737329573857,0.10518225601741246,0.09523809523809523,0.10505231789180211,0.10321448814301264,0.15005874917620704,0.0,0.0,0.2706414262453715,0.13332487855638778,0.1950555131548927,0.16675714367911929,0.11665697324843634
ENSG00000067560,0.747137847400847,0.0,0.0,0.0,0.0,0.7314194696290153,0.773191477571215,0.7283147630237398,0.0,0.0,0.0,0.0,0.7418815096219381,0.7171258614176795,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197956,0.0,0.0,0.0,0.0,0.0,0.0,0.9067256422269911,0.9095960912250337,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198755,0.0,0.5706507166226705,0.0,0.5168408382506597,0.0,0.0,0.5155833477065677,0.0,0.47812293257032124,0.0,0.49867846852257136,0.47619047619047616,0.4857205635025388,0.0,0.5022789637247721,0.0,0.0,0.5395005544026693,0.5091098036084857,0.4937248229980469,0.555191627570561,0.0
ENSG00000185201,0.6632634372938246,0.0,0.0,0.0,0.5872196101007008,0.587884267171224,0.0,0.0,0.0,0.0,0.0,0.5351660904430208,0.5238095238095238,0.5747939546902975,0.5595111960456485,0.5318208592278617,0.0,0.6746303268841335,0.0,0.5878205242611113,0.5636600369498843,0.0
ENSG00000180879,0.0,0.0,0.9648737793877011,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196154,0.7458326986857823,0.0,0.0,0.6958312193552653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716180029369536,0.723638775802794,0.7313827134314037,0.6666666666666666,0.0,0.6971009260132199,0.0,0.0,0.712843364193326,0.0
ENSG00000156411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.9598399287178403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187514,0.82520801396597,0.0,0.0,0.0,0.0,0.0,0.8161598216919672,0.8538477165358407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8230278321674892,0.8095238095238095,0.0,0.0
ENSG00000099958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9431078320457822,0.0,0.0,0.922821459316072,0.0,0.0
ENSG00000112695,0.0,0.0,0.0,0.0,0.0,0.0,0.6360736801510766,0.664933755284264,0.6418624633834475,0.0,0.6933679609071641,0.6487999870663598,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.6552278768448603,0.0,0.6249894584928241,0.6921079811595735
ENSG00000125356,0.6905832148733593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6961224731944856,0.6790943457966759,0.7158880205381484,0.697794516881307,0.6666666666666666,0.0,0.0,0.0,0.751448929309845,0.0,0.0,0.0,0.0,0.7115227069173541
ENSG00000165119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197756,0.7475605323201134,0.6644396441323417,0.0,0.6398823658625284,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.6460852225621542,0.0,0.0,0.6501303485461644,0.0,0.0,0.0,0.0,0.6611083745956421,0.644859424659184,0.0,0.6599734993208022
ENSG00000159140,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483239111446199,0.0,0.0,0.0,0.0,0.0,0.9113947976203192,0.0,0.0
ENSG00000145287,0.0,0.9572515061923436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137154,0.550003034727914,0.5068489227976117,0.4110332755815415,0.45691858586810885,0.0,0.0,0.4238460262616475,0.5394344500132969,0.41007374014173237,0.0,0.44003683896291823,0.0,0.0,0.38095238095238093,0.4171995123227437,0.0,0.0,0.4325454036394755,0.442307988802592,0.4583254570052737,0.4704450454030718,0.0
ENSG00000135046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000061676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145741,0.0,0.5470411550431025,0.0,0.5176498066811335,0.5233298710414341,0.0,0.0,0.0,0.48049749646868023,0.0,0.48961821056547616,0.4818648923011053,0.5000726580619812,0.4824156477337792,0.0,0.47619047619047616,0.0,0.5560596216292608,0.0,0.5642538837024144,0.5204623199644542,0.0
ENSG00000134352,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705630994978405,0.0,0.0,0.0,0.0,0.0
ENSG00000171729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000110077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197249,0.9723540941874186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140988,0.729665356022971,0.7277209162712097,0.0,0.685839037100474,0.0,0.0,0.6227950822739374,0.0,0.0,0.0,0.6439757886387053,0.0,0.648547907670339,0.0,0.6795403616768974,0.0,0.0,0.0,0.0,0.6190476190476191,0.690782002040318,0.0
ENSG00000085063,0.0,0.0,0.0,0.0,0.690209550516946,0.680085301399231,0.6752381040936425,0.7292217470350719,0.6666666666666666,0.0,0.6780668582235064,0.6806624815577552,0.0,0.0,0.0,0.0,0.7345596892493111,0.0,0.0,0.0,0.0,0.0
ENSG00000142089,0.7832346530187697,0.0,0.0,0.0,0.7474756780124846,0.7691052527654738,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325247753234136,0.7504606048266093,0.7469526813143775,0.0,0.0
ENSG00000075624,0.6874179329190936,0.0,0.0,0.6102163309142703,0.0,0.0,0.5714285714285714,0.0,0.5835834400994437,0.0,0.0,0.0,0.6269594033559164,0.6150980506624494,0.6268353263537089,0.6415546195847648,0.0,0.0,0.6395808089347113,0.0,0.6124334647541955,0.0
ENSG00000163513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135404,0.0,0.0,0.0,0.33954555080050514,0.35608346121651785,0.33623917329879033,0.0,0.0,0.35784710021246047,0.4352906772068569,0.36043753510429744,0.38849700632549466,0.3719011460031782,0.43954397099358694,0.3333333333333333,0.3467618539219811,0.0,0.3348437803132193,0.35358926795777823,0.3999737699826558,0.0,0.3983005966459002
ENSG00000197253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102265,0.0,0.0,0.0,0.0,0.0,0.0,0.8714034670875186,0.0,0.0,0.0,0.0,0.0,0.8257185391017369,0.8095238095238095,0.8130032448541551,0.0,0.0,0.0,0.0,0.8131549131302607,0.0,0.0
ENSG00000196126,0.7839295268058777,0.7686239197140649,0.0,0.8383403846195766,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.7747473943801153,0.0,0.7627755460285005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112306,0.6018859375090826,0.6056278120903742,0.0,0.5627418217204866,0.0,0.0,0.5332566641625904,0.0,0.5238095238095238,0.0,0.5342368370010739,0.0,0.5410496422222683,0.5569969642729986,0.5406407458441598,0.0,0.0,0.0,0.0,0.5738802750905355,0.6379287157739911,0.0
ENSG00000070756,0.7007937686783927,0.662491914771852,0.0,0.6650902401833307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673704045159476,0.659175435702006,0.6728572646776835,0.6421059597106207,0.0,0.0,0.0,0.6190476190476191,0.6727122550918943,0.0
ENSG00000198523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000110848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113558,0.47142279148101807,0.39935132151558284,0.0,0.0,0.0,0.0,0.4072456047648475,0.45576376290548415,0.39614185548964,0.4606559333347139,0.44508819636844454,0.4562492881502424,0.38095238095238093,0.3948395536059425,0.0,0.39989093087968375,0.0,0.0,0.4432337369237627,0.4294565830911909,0.0,0.40137477431978497
ENSG00000152518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182718,0.7361655831336975,0.0,0.0,0.7142857142857143,0.756821007955642,0.0,0.7713299251738048,0.7232160766919454,0.0,0.0,0.0,0.0,0.7344227461587816,0.0,0.0,0.0,0.0,0.0,0.0,0.7265679126694089,0.0,0.0
ENSG00000245532,0.0,0.0,0.9715583835329328,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79210098584493,0.7888703942298889,0.0,0.0,0.7619047619047619,0.0,0.7781890971320016,0.0,0.0,0.8039800609861102,0.0,0.0,0.766505051226843,0.0,0.0
ENSG00000211896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000111348,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7636955210140773,0.7860405132884071,0.7793026140757969,0.772572710400536,0.0,0.0,0.0,0.0,0.7996925654865447,0.0
ENSG00000087460,0.0,0.0,0.0,0.0,0.0,0.9530452972366696,0.9156934846015203,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172115,0.0,0.7806206998370943,0.0,0.7473863703863961,0.0,0.0,0.0,0.0,0.0,0.0,0.7502615622111729,0.727896633602324,0.7608771579606193,0.7515648064159212,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0
ENSG00000119655,0.0,0.7240489919980367,0.0,0.74147934005374,0.0,0.0,0.0,0.7359254558881124,0.7142857142857143,0.0,0.0,0.0,0.7473225139436268,0.7205347163336617,0.7250417385782514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156467,0.0,0.4470272433190119,0.0,0.4202248141879127,0.42349460579100107,0.0,0.0,0.4126103633926028,0.444485414595831,0.0,0.5109736891019911,0.46667605354672387,0.41984862089157104,0.4460178045999436,0.4306361022449675,0.4028089614141555,0.0,0.0,0.0,0.38095238095238093,0.44229434501557124,0.5520258886473519
ENSG00000115053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000142871,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.9701501698721022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197728,0.0,0.8257469818705604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.7980307141939799,0.0,0.0,0.0,0.0,0.0,0.0,0.8237214315505255,0.0,0.0,0.8275501671291533,0.7704103503908429
ENSG00000147003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149131,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9337071918305897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382117901529584,0.0,0.0
ENSG00000167658,0.9838665780566987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0
ENSG00000095794,0.0,0.8976719606490362,0.0,0.8594151224408831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8737204443840754,0.0
ENSG00000131981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822726306461153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0
ENSG00000164825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.91908746106284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9191974401473999
ENSG00000131143,0.0,0.5509232963834491,0.0,0.5457112874303546,0.0,0.0,0.0,0.0,0.5788819222223192,0.0,0.629858082249051,0.5775918563206991,0.552456469762893,0.5540716704868135,0.5818544370787484,0.5410018279438927,0.0,0.0,0.0,0.5238095238095238,0.0,0.6560030920164925
ENSG00000164035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142676,0.0,0.908851064386822,0.0,0.9047619047619048,0.0,0.0,0.0,0.9192753320648557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011465,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837500225929987,0.0,0.0
ENSG00000173915,0.0,0.0,0.0,0.0,0.0,0.0,0.8236723286764962,0.0,0.8732503056526184,0.0,0.8808379031362987,0.8669499612989879,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189043,0.5072619035130456,0.0,0.0,0.0,0.0,0.0,0.45508702596028644,0.4477723297618684,0.5100741641862052,0.42857142857142855,0.576511317775363,0.5373967119625637,0.4443144656362988,0.5058781873612177,0.0,0.4698976987884158,0.0,0.0,0.5262503907794044,0.4624739062218439,0.0,0.5347639691262018
ENSG00000042493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162244,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9344201173101153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9389185650008065,0.0,0.0,0.0,0.0,0.0
ENSG00000130755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9627432596115839,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149591,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983579485189347,0.0,0.0,0.0
ENSG00000105193,0.3131446639696757,0.3447478413581848,0.0,0.3247598835400173,0.2597152363686335,0.247489333152771,0.2642711429368882,0.0,0.2423642220951262,0.26940842753364924,0.2453354625474839,0.23809523809523808,0.2749195042110625,0.26947895402000066,0.2838931452660334,0.0,0.30663420756657916,0.2637708726383391,0.0,0.29425959360031856,0.34464135624113534,0.0
ENSG00000164587,0.6763853373981658,0.6467101573944092,0.6263395008586702,0.6325250580197289,0.0,0.0,0.6351506170772371,0.7097971013614109,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.6465945272218614,0.0,0.6373320250284105,0.0
ENSG00000142192,0.0,0.0,0.0,0.0,0.8312731186548868,0.8366613359678359,0.0,0.845299155939193,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8250283286685035,0.0,0.0
ENSG00000185650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324066014516921,0.9148400170462472,0.0,0.0,0.0,0.0
ENSG00000099860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9819122496105376,0.9523809523809523,0.0,0.0
ENSG00000051108,0.8778232421193805,0.862583441393716,0.8806616522016979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
ENSG00000164266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167996,0.6867136671429589,0.0,0.0,0.6645143542970929,0.0,0.0,0.5714285714285714,0.6003738584972563,0.6032444011597407,0.0,0.0,0.0,0.6911461353302002,0.6163045054390317,0.6725268562634786,0.0,0.0,0.6926735015142531,0.605291085583823,0.0,0.0,0.0
ENSG00000187109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163466,0.0,0.0,0.0,0.8728454992884681,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.880419563679468,0.0,0.8957073830422901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.9809373021125793,0.0
ENSG00000204482,0.9311073280516124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.9148721013750348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126267,0.7536995183853876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487871391432626,0.0,0.772921065489451,0.7536414237249465,0.7343484333583287,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7876945932706197
ENSG00000162407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166598,0.0,0.9079437880288987,0.9097253822145008,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204525,0.0,0.0,0.0,0.5979827897889274,0.0,0.6644328009514582,0.0,0.0,0.0,0.0,0.6008452971776327,0.0,0.602282722791036,0.5714285714285714,0.6070091667629424,0.5974521580196562,0.0,0.7325299949873061,0.0,0.6208199574833825,0.6420276165008545,0.0
