,B,CCDlike,CNT,CTAL,DCT,Endothelial,ICA,ICB,LOHlike,MNP,Mesangial,NK,PC,PEC,PT,Podocytes,T cell,VCAM1_PT,unknown
ENSG00000196428,0.0,0.0,0.9444444444444444,0.0,0.9445354342460632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120742,0.2826002538204193,0.27869293755955166,0.817504475514094,0.4477776487668355,0.4482838577694363,0.0,0.5628923740651872,0.4472426374753316,0.2782583137353261,0.5812186102072397,0.0,0.0,0.5791714158323076,0.2831175989574856,0.2777777777777778,0.0,0.0,0.4412657585408952,0.2813582420349121
ENSG00000144895,0.0,0.6111111111111112,0.809263653225369,0.6120834449927012,0.0,0.0,0.6163904203308953,0.6112509104940627,0.0,0.0,0.0,0.0,0.6115171942445967,0.6166573762893677,0.0,0.0,0.0,0.6143896447287666,0.0
ENSG00000198843,0.0,0.0,0.8890852398342557,0.5557663904296027,0.5562615195910136,0.0,0.7215588688850403,0.5592367119259305,0.0,0.0,0.0,0.0,0.7235614524947273,0.5556684732437134,0.0,0.0,0.0,0.5560362074110243,0.5555555555555556
ENSG00000181631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152601,0.0,0.0,0.7585754493872324,0.5009859204292297,0.5037562880251143,0.5158579614427354,0.504227211078008,0.5015809767776065,0.0,0.5227341618802812,0.5141704579194387,0.0,0.503199600511127,0.0,0.0,0.0,0.0,0.5,0.0
ENSG00000181467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174953,0.0,0.0,0.8720014790693918,0.47306973073217606,0.47280533115069073,0.0,0.6769275036123064,0.4744950433572133,0.0,0.4731958839628432,0.0,0.0,0.6796519888771905,0.4731911818186442,0.0,0.4444444444444444,0.0,0.47401831216282314,0.4727945526440938
ENSG00000196549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.9908652504285177,0.0,0.0,0.0
ENSG00000163655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114850,0.0,0.0,0.8262284298737844,0.7076985902256436,0.3974820739693112,0.3888888888888889,0.5922710763083564,0.3922416567802429,0.0,0.39730814430448746,0.3930707342094845,0.0,0.5973628030882941,0.3941449721654256,0.0,0.0,0.0,0.506292720635732,0.39086276292800903
ENSG00000163659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163660,0.3456807666354709,0.0,0.8216612405247159,0.33648596538437736,0.3333333333333333,0.3378653890556759,0.3434397942490048,0.3366880714893341,0.0,0.34667232301500106,0.0,0.0,0.6817882822619544,0.6271681156423357,0.0,0.0,0.3436465726958381,0.5602457457118564,0.5609890520572662
ENSG00000197415,0.0,0.0,0.9166209830178155,0.8335470325416989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8354233933819665,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
ENSG00000174891,0.0,0.0,0.8473253217008379,0.0,0.0,0.0,0.779432068268458,0.0,0.0,0.0,0.0,0.0,0.7812504768371582,0.0,0.0,0.0,0.0,0.7777777777777778,0.7787190940645006
ENSG00000178053,0.0,0.0,0.9449624187416501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118855,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.9459039138423072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186432,0.0,0.0,0.9180899990929497,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.8362060189247131,0.8378043108516269,0.0,0.0,0.0,0.0,0.0
ENSG00000163590,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114209,0.0,0.0,0.8867499430974325,0.6666666666666666,0.0,0.0,0.6692273318767548,0.6697215139865875,0.0,0.0,0.0,0.0,0.6737372179826101,0.6701900098058913,0.0,0.0,0.0,0.6685692071914673,0.0
ENSG00000163536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173905,0.0,0.0,0.7825548913743761,0.5626456671290927,0.5567418171299828,0.0,0.5634660489029355,0.5600331525007883,0.0,0.0,0.5577071275975969,0.0,0.5658906698226929,0.0,0.0,0.5656798548168607,0.0,0.5555555555555556,0.0
ENSG00000085276,0.0,0.0,0.8890598747465346,0.8057087394926283,0.8055426213476393,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.8888993263244629,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008952,0.1449413862493303,0.1383041673236423,0.804252392715878,0.532147553231981,0.4779239263799455,0.30842916833029854,0.5404925809966193,0.4324391914738549,0.0,0.14390773905648124,0.23965567681524488,0.0,0.6737984915574392,0.47938759128252667,0.1393362449275123,0.1111111111111111,0.14320717917548287,0.43280211091041565,0.47864442732599044
ENSG00000173890,0.0,0.0,0.9446979330645667,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.894207755724589,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163558,0.0,0.0,0.833978232410219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8367306060261197,0.0,0.0,0.0,0.0,0.8361677494313982
ENSG00000136603,0.0,0.0,0.8888888888888888,0.0,0.0,0.9052273829778036,0.0,0.0,0.0,0.0,0.0,0.0,0.9051278697119819,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163584,0.0,0.0,0.8461800350083245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8428216742144691,0.0,0.0,0.0,0.841158476140764,0.0
ENSG00000075420,0.0,0.0,0.8867455191082425,0.0,0.7783618403805627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7798713644345602,0.0,0.0,0.0,0.7779405448171828,0.0
ENSG00000121858,0.0,0.0,0.0,0.0,0.0,0.780921459197998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653916153642867,0.7777777777777778,0.0,0.0,0.9221370584434934,0.8524019983079698
ENSG00000144959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000177694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177565,0.0,0.0,0.8631131218539344,0.0,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.728555377986696,0.7302050491174062,0.0,0.0,0.0,0.7290522654851278,0.7239875594774882
ENSG00000172667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171109,0.0,0.0,0.9459309710396661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136522,0.0,0.0,0.8895722031593323,0.6724750300248464,0.6731047332286835,0.0,0.6711625125673082,0.6717129051685333,0.0,0.0,0.0,0.0,0.6733196510208977,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
ENSG00000136521,0.0,0.4717145297262404,0.8756217923429277,0.6343826386663649,0.5574071970250871,0.0,0.6965307030412886,0.5572872161865234,0.3333685298760732,0.33429518673155045,0.0,0.0,0.5589988562795851,0.33514195680618286,0.3335734440220727,0.0,0.0,0.4733555449379815,0.3333333333333333
ENSG00000163728,0.0,0.0,0.7781462669372559,0.5608012543784248,0.5569004548920525,0.0,0.5557453268104129,0.5556510123941634,0.0,0.0,0.0,0.0,0.5584610766834683,0.5585382216506534,0.0,0.0,0.0,0.5555555555555556,0.557181308666865
ENSG00000114416,0.0,0.0,0.8259679509533776,0.4777500828107198,0.47454759147432113,0.0,0.4771929515732659,0.4751173026031918,0.0,0.0,0.4724515411588881,0.0,0.47702815466456944,0.478269808822208,0.4721454878648122,0.4444444444444444,0.0,0.4763905770248837,0.0
ENSG00000205981,0.0,0.0,0.8032753401332431,0.8026984300878313,0.5897990134027269,0.0,0.5840772092342377,0.5803812245527903,0.44888144069247776,0.0,0.0,0.0,0.5847719377941556,0.4464808967378404,0.4444444444444444,0.0,0.0,0.4460504717297024,0.4467606809404161
ENSG00000043093,0.0,0.0,0.9179191953606076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588405887285868,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
ENSG00000078070,0.0,0.0,0.8947205477290683,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.8901761505338881,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114796,0.0,0.0,0.838498012887107,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.835283895333608,0.0,0.0,0.0,0.0,0.8338204920291901,0.0
ENSG00000175193,0.0,0.0,0.9172951115502251,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8354626165495979,0.8375522593657175,0.0,0.0,0.0,0.0,0.0
ENSG00000114770,0.0,0.0,0.9714953932497237,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161203,0.0,0.0,0.805138670735889,0.5069408847226037,0.5067180726263258,0.3333333333333333,0.47727613316641915,0.3393780357307858,0.0,0.3364797400103675,0.33555729852782357,0.0,0.5120924943023257,0.5116532213158078,0.3336855537361569,0.0,0.0,0.5069829192426469,0.3383420871363746
ENSG00000175166,0.0,0.0,0.8669054441981845,0.6189858714739481,0.6117150684197744,0.0,0.613031138976415,0.6111111111111112,0.0,0.0,0.0,0.0,0.6211494141154819,0.6161989735232459,0.0,0.0,0.0,0.619737317164739,0.0
ENSG00000114867,0.0,0.0,0.8371342652373843,0.6713473002115885,0.6673213773303561,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6721328364478217,0.0,0.0,0.0,0.0,0.6726948254638248,0.6700422101550632
ENSG00000163882,0.0,0.0,0.868646866745419,0.6713414457109239,0.6694052616755167,0.0,0.6666666666666666,0.6669913199212816,0.0,0.0,0.0,0.0,0.6779658562607236,0.0,0.0,0.0,0.0,0.6693589621120029,0.0
ENSG00000177383,0.0,0.0,0.7818351520432366,0.5659857988357544,0.5592029525174035,0.0,0.5574666923946805,0.558351907465193,0.0,0.0,0.0,0.0,0.5633062124252319,0.5680545204215579,0.0,0.0,0.0,0.5555555555555556,0.5601305564244589
ENSG00000113790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722040229373508,0.0,0.0,0.9444444444444444,0.0
ENSG00000073803,0.0,0.44730423556433785,0.8313487139013078,0.4522198637326558,0.6432017021709018,0.0,0.44835444953706527,0.4444444444444444,0.0,0.0,0.0,0.0,0.6546989017062717,0.4506678581237793,0.44614144166310626,0.0,0.0,0.5737311244010925,0.45162193642722237
ENSG00000163900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136527,0.417216506269243,0.0,0.805043144358529,0.4213077492184109,0.4157668749491374,0.0,0.42180731230311924,0.41749536659982467,0.0,0.42928330103556317,0.0,0.0,0.4268994198905097,0.4229196541839176,0.0,0.3888888888888889,0.0,0.4219908085134294,0.4276418685913086
ENSG00000090520,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113889,0.0,0.0,0.8476363288031684,0.9376324415206909,0.9450782073868645,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156976,0.0023012161254882812,0.1950492693318261,0.788598957988951,0.4036988682217068,0.31506072481473285,0.002462446689605713,0.5759947333070967,0.31394150522020126,0.0009932418664296467,0.0031613541973961722,0.19733482930395338,0.001843306753370497,0.4193892313374413,0.575878898302714,0.192745351129108,0.0,0.001931329568227132,0.42140571276346844,0.3173777196142409
ENSG00000073849,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844113257196214,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145012,0.0,0.0,0.8315900597307417,0.44542462627093,0.44767903950479293,0.4469013810157776,0.5828533702426486,0.4444444444444444,0.0,0.0,0.5871594150861105,0.0,0.5841658777660794,0.5875128904978434,0.0,0.0,0.0,0.5866203241878085,0.4459336797396342
ENSG00000090530,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833457370599111,0.0,0.0,0.0,0.8334511684046851,0.8346155285835266
ENSG00000163347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152492,0.0,0.0,0.8006313873661889,0.5584321651193831,0.0,0.5565848549207052,0.5603873100545671,0.5555555555555556,0.0,0.0,0.0,0.0,0.55563552180926,0.7517341242896186,0.0,0.0,0.0,0.5621707869900597,0.5567722717920939
ENSG00000198836,0.0,0.0,0.9512016508314345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114315,0.0,0.0,0.8156385189957089,0.0,0.6708302762773302,0.6678250895606147,0.0,0.0,0.0,0.0,0.6667766703499688,0.0,0.8174823456340365,0.6666666666666666,0.0,0.0,0.0,0.0,0.8175101843145158
ENSG00000133657,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342078891065385,0.8371716439723969,0.0,0.0,0.0,0.8341606656710306,0.0
ENSG00000041802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000114331,0.0,0.0,0.890692823463016,0.0,0.0,0.0,0.0,0.0,0.0,0.8928154740068648,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184203,0.0,0.0,0.8688978155454,0.6146177450815836,0.6111111111111112,0.0,0.615980883439382,0.6114879217412736,0.0,0.0,0.0,0.0,0.6170275774266984,0.616132034195794,0.0,0.0,0.0,0.6124275128046671,0.0
ENSG00000242086,0.0,0.0,0.8820925686094496,0.6399491263760461,0.6392688320742713,0.0,0.7646838261021508,0.7048714988761478,0.0,0.0,0.0,0.0,0.7039658625920614,0.5555555555555556,0.0,0.0,0.0,0.5562362803353204,0.5558920436435275
ENSG00000176945,0.0,0.0,0.9626787702242533,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072274,0.0,0.0,0.9447284903791215,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213123,0.0,0.0,0.9718884891933866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163960,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180370,0.0,0.0,0.7797165877289243,0.44539735383457607,0.4444444444444444,0.44915685719913906,0.44657816820674473,0.44626205497317845,0.0,0.6725052926275465,0.0,0.0,0.6713094181484647,0.451597703827752,0.0,0.0,0.0,0.45049970348676044,0.4521243671576182
ENSG00000119231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114503,0.0,0.0,0.8914886216322581,0.0,0.0,0.0,0.7807401518026987,0.7817274232705435,0.0,0.0,0.0,0.0,0.7844905058542887,0.0,0.0,0.0,0.0,0.7777777777777778,0.0
ENSG00000270170,0.0,0.0,0.8657345937358009,0.7257439295450846,0.7280227277013991,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.728516161441803,0.0,0.0,0.0,0.0,0.7228415111700693,0.0
ENSG00000075711,0.0,0.0,0.8905874126487308,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.7801254524124993,0.781209432416492,0.0,0.0,0.0,0.7779182295004526,0.0
ENSG00000161267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122068,0.0,0.0,0.9141171971956888,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.8340697586536407,0.8366326060560014,0.0,0.0,0.0,0.0,0.0
ENSG00000182899,0.16896700196795994,0.1604837046729194,0.7751384344365861,0.31100759903589886,0.25410951839552987,0.052450067467159696,0.5199083785216013,0.41929469837082756,0.05034649703237745,0.19604164361953735,0.11409928401311238,0.02293655938572354,0.3539625538720025,0.4468722873263889,0.09663245413038465,0.0,0.11785052551163568,0.4333416190412309,0.30779585904545254
ENSG00000182903,0.0,0.0,0.946002741654714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169020,0.0,0.314961701631546,0.7953275011645423,0.5833011004659865,0.5898020830419328,0.16666666666666666,0.5381478932168748,0.5415634976492988,0.3177388542228275,0.16942943467034233,0.25058912568622166,0.0,0.5050988230440352,0.3149095376332601,0.3931988610161675,0.170337975025177,0.0,0.3834185732735528,0.2521553503142463
ENSG00000169026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178950,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769145879480574,0.0,0.9038298229376475,0.0,0.0,0.0,0.8888888888888888,0.0
ENSG00000159692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163950,0.0,0.0,0.9249380959404839,0.0,0.0,0.0,0.7785285777515836,0.7777777777777778,0.0,0.0,0.0,0.0,0.7797612415419685,0.778848323557112,0.0,0.0,0.0,0.0,0.0
ENSG00000168936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243449,0.0,0.0,0.8897903131114112,0.8333333333333334,0.8338166773319244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891274034976959,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123933,0.0,0.0,0.8251243465476565,0.5405647688441806,0.5300561156537797,0.5414250857300229,0.5255278613832262,0.5281488067573972,0.0,0.0,0.0,0.0,0.7397635777791342,0.5430325104130639,0.0,0.5,0.0,0.5384120908048418,0.0
ENSG00000063978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087274,0.0,0.0,0.7528534101115333,0.5281329883469476,0.0,0.544744223356247,0.5267762641112009,0.5,0.0,0.0,0.5436910026603274,0.0,0.548819061782625,0.5479711658424802,0.0,0.0,0.0,0.5504284302393595,0.546759674946467
ENSG00000109736,0.0,0.0,0.860211236609353,0.0,0.0,0.0,0.7229539155960083,0.0,0.0,0.0,0.0,0.0,0.7238152457608117,0.7275251117017534,0.0,0.0,0.0,0.7249875797165765,0.7222222222222222
ENSG00000197386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000163956,0.0,0.0,0.8681694765885671,0.5047365294562446,0.49822774198320174,0.0,0.503667801618576,0.5041759510835012,0.0,0.4449772934118907,0.4444444444444444,0.0,0.7682692441675398,0.5032980210251279,0.0,0.0,0.0,0.5040777557426028,0.5020567741658952
ENSG00000184160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168818,0.0,0.0,0.9724482562806871,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179010,0.0,0.16860298315684,0.7445307374000549,0.49456063906351727,0.3665842016537984,0.16681522462103102,0.3672615322801802,0.3545539346006181,0.16706620322333443,0.1693465312321981,0.1742236481772529,0.0,0.5070021781656477,0.6182804935508304,0.16666666666666666,0.1678566336631775,0.0,0.49355791343583,0.3665095998181237
ENSG00000178988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186222,0.0,0.0,0.9514200223816766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170871,0.0,0.0,0.8802921010388268,0.6433517138163248,0.6408376197020212,0.0,0.6413092282083299,0.0,0.0,0.0,0.0,0.0,0.6437224116590288,0.6111111111111112,0.0,0.0,0.0,0.6407298114564683,0.6400387088457743
ENSG00000132405,0.0,0.8340700500541263,0.944322814544042,0.0,0.0,0.0,0.908020900355445,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109519,0.0,0.0,0.8745849463674757,0.7306437724166446,0.7334969540437063,0.0,0.0,0.7416890528466966,0.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.7597109344270494,0.0,0.0,0.0,0.0
ENSG00000125089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071127,0.0,0.0,0.9028590189086066,0.6160028907987807,0.6143477062384287,0.0,0.7818672524558173,0.620782646867964,0.0,0.0,0.0,0.0,0.6243563658661313,0.6111111111111112,0.0,0.0,0.0,0.6165508064958785,0.0
ENSG00000109684,0.0,0.0,0.9374088876777225,0.0,0.0,0.0,0.9167051414648691,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000038219,0.3333333333333333,0.0,0.7820612887541453,0.46084942089186776,0.45986054672135246,0.362691471974055,0.46121096942159867,0.4588645663526323,0.0,0.36306123932202655,0.36220844586690265,0.0,0.4621034463246663,0.4620399574438731,0.0,0.0,0.0,0.4571068055099911,0.46011318100823295
ENSG00000118564,0.0,0.0,0.7784547905127207,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.6173398726516299,0.6208768983681997,0.623092856672075,0.6179705427752601,0.0,0.6269462009270986,0.6212158699830373
