,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
ENSG00000241735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000093000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204291,0.0,0.0,0.0,0.0,0.0,0.8333333358168602,0.9653465375304222,0.0,0.0
ENSG00000150347,0.0,0.0,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.7291667014360428
ENSG00000170017,0.28409089893102646,0.28409089893102646,0.6653225645422935,0.5059523731470108,0.28409089893102646,0.0,0.0,0.5059523731470108,0.2083333432674408
ENSG00000144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174306,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143153,0.4838709533214569,0.5792683064937592,0.3571428507566452,0.3571428507566452,0.75704225897789,0.0,0.0,0.22727271914482117,0.22727271914482117
ENSG00000089159,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000154133,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0,0.0
ENSG00000161281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134046,0.0,0.0,0.0,0.0,0.6818181574344635,0.0,0.6818181574344635,0.0,0.6818181574344635
ENSG00000065060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136848,0.0,0.0,0.0,0.0,0.7954545170068741,0.8928571417927742,0.0,0.0,0.0
ENSG00000196839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167258,0.0,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.0,0.7291667014360428
ENSG00000136783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000041357,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000162599,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0,0.0
ENSG00000157017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143183,0.0,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.1041666716337204
ENSG00000101294,0.6818181574344635,0.0,0.0,0.0,0.0,0.0,0.6818181574344635,0.520833358168602,0.520833358168602
ENSG00000148450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120156,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000136842,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0
ENSG00000112679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121966,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000140379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134107,0.0,0.0,0.0,0.0,0.6818181574344635,0.6818181574344635,0.6818181574344635,0.0,0.0
ENSG00000170890,0.9941520690917969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070214,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0,0.8333333283662796,0.0,0.0
ENSG00000087842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122417,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0
ENSG00000170365,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000136160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105971,0.5113636180758476,0.0,0.0,0.0,0.8266128823161125,0.5113636180758476,0.5113636180758476,0.0,0.4166666865348816
ENSG00000218336,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0
ENSG00000135535,0.0,0.29761902987957,0.29761902987957,0.0,0.29761902987957,0.0,0.0,0.1562499701976776,0.1562499701976776
ENSG00000162461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077380,0.0,0.0,0.0,0.0,0.386904738843441,0.386904738843441,0.0,0.0,0.23437495529651642
ENSG00000143641,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0,0.6818181574344635,0.0,0.0
ENSG00000197157,0.22727271914482117,0.22727271914482117,0.5654761716723442,0.22727271914482117,0.0,0.0,0.429687462747097,0.22727271914482117,0.22727271914482117
ENSG00000154473,0.0,0.0,0.0,0.6249999776482582,0.0,0.6249999776482582,0.6249999776482582,0.0,0.520833358168602
ENSG00000100578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140263,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165678,0.0,0.0,0.416666641831398,0.0,0.416666641831398,0.0,0.0,0.0,0.0
ENSG00000149115,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
ENSG00000157551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071073,0.0,0.0,0.6249999776482582,0.6249999776482582,0.0,0.0,0.0,0.6249999776482582,0.520833358168602
ENSG00000069399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166888,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
ENSG00000090104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114867,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000038382,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632,0.0,0.0
ENSG00000128699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076685,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0,0.0
ENSG00000157106,0.0,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058
ENSG00000169762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
ENSG00000277443,0.3427419289946556,0.1488095223903656,0.1488095223903656,0.1488095223903656,0.3427419289946556,0.0,0.6659836396574974,0.1488095223903656,0.1171875
ENSG00000100852,0.0,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.0,0.22727271914482117,0.22727271914482117
ENSG00000113504,0.6249999776482582,0.0,0.0,0.0,0.6249999776482582,0.8669354617595673,0.0,0.0,0.520833358168602
ENSG00000213694,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0
ENSG00000104805,0.5681817978620529,0.5681817978620529,0.0,0.0,0.5681817978620529,0.0,0.0,0.5681817978620529,0.0
ENSG00000146278,0.29761902987957,0.0,0.0,0.0,0.29761902987957,0.29761902987957,0.0,0.0,0.4326922744512558
ENSG00000073417,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000104368,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0
ENSG00000051108,0.11363635957241058,0.0,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.3906249478459358,0.11363635957241058,0.11363635957241058
ENSG00000106780,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0
ENSG00000170876,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000134056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100314,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0
ENSG00000144744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172239,0.0,0.0,0.5113636180758476,0.0,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.0,0.4166666865348816
ENSG00000163950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131473,0.0,0.4166666492819786,0.5645161122083664,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.5645161122083664,0.11363635957241058
ENSG00000169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005339,0.0,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741
ENSG00000180044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241343,0.6249999776482582,0.0,0.6249999776482582,0.0,0.0,0.0,0.0,0.6249999776482582,0.520833358168602
ENSG00000101843,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000147416,0.0,0.28409089893102646,0.5357142761349678,0.5357142761349678,0.0,0.28409089893102646,0.28409089893102646,0.4296874776482582,0.2083333432674408
ENSG00000113916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000094975,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.0,0.0,0.0,0.45454543828964233,0.0
ENSG00000096063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120686,0.0,0.0,0.520833358168602,0.6249999776482582,0.0,0.6249999776482582,0.6249999776482582,0.0,0.0
ENSG00000154640,0.0,0.45454543828964233,0.654761902987957,0.654761902987957,0.0,0.0,0.3125000149011612,0.45454543828964233,0.3125000149011612
ENSG00000067900,0.0,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058
ENSG00000180901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145703,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
ENSG00000064313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129250,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
ENSG00000111276,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000105402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
ENSG00000118564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135446,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0,0.0
ENSG00000132286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140526,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.4464285522699356,0.0,0.4464285522699356,0.11363635957241058,0.312499962747097
ENSG00000241794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107959,0.0,0.8522726967930794,0.0,0.0,0.0,0.0,0.0,0.0,0.7291667014360428
ENSG00000100983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085733,0.5681817978620529,0.0,0.0,0.0,0.5681817978620529,0.5681817978620529,0.0,0.0,0.5681817978620529
ENSG00000063245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175768,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
ENSG00000225648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131504,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.0,0.0,0.7291667014360428
ENSG00000157315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108055,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175,0.0
ENSG00000166922,0.0,0.7734806537628174,0.6018518581986427,0.6181318685412407,0.0,0.0,0.45454543828964233,0.709219865500927,0.0
ENSG00000087258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0
ENSG00000115183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136709,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163110,0.327380932867527,0.0,0.0,0.0,0.327380932867527,0.327380932867527,0.0,0.0,0.19531246274709702
ENSG00000152270,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140682,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
ENSG00000197417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073578,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0,0.0
ENSG00000071575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104435,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0,0.0,0.8870967477560043,0.0
ENSG00000164761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161921,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
ENSG00000168763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158864,0.0,0.0,0.0,0.0,0.7386363372206688,0.0,0.7386363372206688,0.0,0.6250000298023224
ENSG00000109323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167642,0.2696078419685364,0.6418919116258621,0.2696078419685364,0.2696078419685364,0.34836065769195557,0.0,0.0,0.34836065769195557,0.24390244483947754
ENSG00000165195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
ENSG00000198755,0.3549382984638214,0.04901960492134094,0.04901960492134094,0.04901960492134094,0.04901960492134094,0.04901960492134094,0.39244186878204346,0.0,0.0
ENSG00000106948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161202,0.0,0.0,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.7291667014360428
ENSG00000161940,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000138032,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741
ENSG00000111775,0.12096773833036423,0.12096773833036423,0.12096773833036423,0.0,0.32012195885181427,0.12096773833036423,0.0,0.0,0.2256944552063942
ENSG00000116001,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000233276,0.0,0.0,0.0,0.0,0.0,0.8928571417927742,0.7954545170068741,0.0,0.0
ENSG00000184371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092841,0.14705882221460342,0.35211268812417984,0.030487805604934692,0.030487805604934692,0.35211268812417984,0.14705882221460342,0.030487805604934692,0.030487805604934692,0.0
ENSG00000115464,0.0,0.11363635957241058,0.4761904552578926,0.11363635957241058,0.11363635957241058,0.4761904552578926,0.11363635957241058,0.11363635957241058,0.11363635957241058
ENSG00000151233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174871,0.0,0.8333333283662796,0.0,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0
ENSG00000123106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197702,0.5681817978620529,0.0,0.0,0.0,0.5681817978620529,0.5681817978620529,0.773809514939785,0.0,0.0
ENSG00000108691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187210,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137267,0.7386363372206688,0.0,0.0,0.0,0.0,0.0,0.0,0.7386363372206688,0.6250000298023224
ENSG00000136634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000080345,0.0,0.0,0.0,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.0,0.4166666865348816
ENSG00000179954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151693,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000129559,0.0,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.0
ENSG00000184752,0.0,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.7142857015132904,0.0,0.0,0.0
ENSG00000136436,0.0,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.0,0.0,0.0,0.5681817978620529,0.0
ENSG00000149428,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.34090907871723175,0.0,0.34090907871723175
ENSG00000138448,0.22727271914482117,0.0,0.0,0.22727271914482117,0.22727271914482117,0.6451612710952759,0.4761904627084732,0.22727271914482117,0.4761904627084732
ENSG00000078142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197958,0.48415493965148926,0.1676829308271408,0.2818627581000328,0.1676829308271408,0.06048387289047241,0.0,0.2818627581000328,0.06048387289047241,0.024038463830947876
ENSG00000141367,0.029761902987957,0.10080645233392715,0.2896341532468796,0.10080645233392715,0.10080645233392715,0.10080645233392715,0.2896341532468796,0.10080645233392715,0.0
ENSG00000172731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141429,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0,0.6818181574344635,0.0,0.0
ENSG00000198721,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0
ENSG00000169442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099968,0.0,0.0,0.8333333730697632,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
ENSG00000120937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010404,0.0,0.5122950673103333,0.5122950673103333,0.6806930676102638,0.0,0.0,0.0,0.6018518730998039,0.0
ENSG00000153250,0.0,0.0,0.0,0.0,0.0,0.8928571417927742,0.7954545170068741,0.0,0.0
ENSG00000179981,0.0,0.0,0.7954545170068741,0.0,0.0,0.7954545170068741,0.0,0.0,0.0
ENSG00000131981,0.7386363372206688,0.0,0.0,0.0,0.7386363372206688,0.0,0.0,0.0,0.6250000298023224
ENSG00000077264,0.0,0.5681817978620529,0.5681817978620529,0.773809514939785,0.0,0.0,0.0,0.5681817978620529,0.0
ENSG00000023191,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ENSG00000160305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143933,0.0,0.12096773833036423,0.12096773833036423,0.12096773833036423,0.3353658616542816,0.0,0.0,0.12096773833036423,0.12096773833036423
ENSG00000145743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005810,0.0,0.22727273404598236,0.22727273404598236,0.22727273404598236,0.0,0.22727273404598236,0.22727273404598236,0.22727273404598236,0.22727271914482117
ENSG00000170633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163435,0.8064515888690948,0.0,0.0,0.0,0.8064515888690948,0.0,0.0,0.0,0.6818181574344635
ENSG00000114126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109790,0.0,0.0,0.0,0.0,0.6818181574344635,0.8333333283662796,0.6818181574344635,0.0,0.0
ENSG00000165637,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.0,0.1041666716337204
ENSG00000104823,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.0,0.5681817978620529,0.0,0.0,0.0,0.0
ENSG00000023572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
ENSG00000115828,0.0,0.6451612710952759,0.595238097012043,0.6451612710952759,0.0,0.0,0.0,0.6451612710952759,0.0
ENSG00000049618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
ENSG00000128165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
ENSG00000163947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182944,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.0,0.0
ENSG00000007384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112701,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0
ENSG00000104763,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.5059523582458496,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.0
ENSG00000124596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141232,0.8522726967930794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291667014360428
ENSG00000011028,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0
ENSG00000078902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163596,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0
ENSG00000109189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117595,0.0,0.6818181574344635,0.0,0.6818181574344635,0.0,0.0,0.0,0.0,0.6818181574344635
ENSG00000143198,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.0,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.1041666716337204
ENSG00000118849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086062,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0,0.6818181574344635,0.0,0.0
ENSG00000173391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160691,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0
ENSG00000164506,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0,0.7954545170068741,0.0
ENSG00000104231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
