obo_id,label,level
UBERON:3000016,anterior nasal wall,descendant
UBERON:3000015,anterior maxillary process,descendant
UBERON:3000002,alary cartilage,descendant
UBERON:3000389,paries nasi,descendant
UBERON:3000440,planum terminale,descendant
UBERON:3000438,planum internasale,descendant
UBERON:3000437,planum conchale,descendant
UBERON:0036254,piriform aperture,descendant
UBERON:0011167,septomaxilla bone,descendant
UBERON:3000316,nasal opening,descendant
UBERON:3000260,lamina nariochoanalis,descendant
UBERON:3000259,lamina inferior,descendant
UBERON:1000013,nose vertex,descendant
UBERON:1000012,nose anterior margin,descendant
UBERON:0016464,dorsum of nose,descendant
UBERON:0015476,nose skin,descendant
UBERON:0012128,nose tip,descendant
UBERON:0011256,rhinarium,descendant
UBERON:0008341,columella nasi,descendant
UBERON:0006906,ala of nose,descendant
UBERON:2001427,anterior naris,descendant
UBERON:2001426,posterior naris,descendant
UBERON:0013477,blowhole,descendant
UBERON:0012304,nasal diverticulum,descendant
UBERON:0010893,median external naris,descendant
UBERON:0005931,primary choana,descendant
UBERON:0003421,mesenchyme of vomeronasal organ,descendant
UBERON:3000294,median prenasal process,descendant
UBERON:0005018,mucosa of nasal septum,descendant
UBERON:0003415,mesenchyme of nasal septum,descendant
UBERON:0003407,cartilage of nasal septum,descendant
UBERON:7500073,left nasal bone,descendant
UBERON:7500074,right nasal bone,descendant
UBERON:3000547,rostral process,descendant
UBERON:0018508,foramen of nasal bone,descendant
UBERON:0007822,vomeronasal cartilage,descendant
UBERON:0007821,lateral nasal cartilage,descendant
UBERON:0007820,accessory nasal cartilage,descendant
UBERON:0007819,minor alar cartilage,descendant
UBERON:0007818,major alar cartilage,descendant
UBERON:3000059,capsular process,descendant
UBERON:3000449,posterior maxillary process dorsal process,descendant
UBERON:3000563,seydels palatal process,descendant
UBERON:3000645,corpus,descendant
UBERON:3000155,extremitas anterior,descendant
UBERON:3000333,olfactory foramen,descendant
UBERON:3000291,medial orbitonasal foramen,descendant
UBERON:3000190,foramen orbitonasale mediale,descendant
UBERON:3000189,foramen orbitonasale laterale,descendant
UBERON:3000171,fenestra prechoanalis,descendant
UBERON:3000170,fenestra precerebralis,descendant
UBERON:3000167,fenestra nasolateralis,descendant
UBERON:3000166,fenestra nasobasalis,descendant
UBERON:3000164,fenestra lateralis nasi,descendant
UBERON:3000162,fenestra endonarina communis,descendant
UBERON:3000161,fenestra endochoanalis,descendant
UBERON:3000160,fenestra dorsalis nasi,descendant
UBERON:3000646,margo libera,descendant
UBERON:3000509,processus suprafenestralis,descendant
UBERON:3000492,processus infrafenestralis,descendant
UBERON:3000110,crista contacta,descendant
UBERON:3000647,crista interna,descendant
