,act_CD4,act_CD8,act_unassigned,rest_CD4,rest_CD8,rest_unassigned
ENSG00000165527,0.8478569,1.0348895,0.8716527,0.0,0.83824074,0.0
ENSG00000151366,0.37155443,0.0,0.0,0.0,0.0,0.0
ENSG00000131236,0.24556598,0.47415352,0.0,0.0,0.0,0.0
ENSG00000211772,0.69802123,1.1050398,0.8347977,1.1194692,1.5590858,1.2638701
ENSG00000101182,1.2638701,1.2712641,1.0492263,0.75765455,0.9524186,0.0
ENSG00000114902,0.37398663,0.4396041,0.0,0.0,0.0,0.0
ENSG00000126267,0.9894638,1.0397176,0.9291048,0.7966397,0.9292402,0.6466271
ENSG00000125977,0.92568034,0.9504156,0.29360688,0.0,0.0,0.0
ENSG00000122566,0.82970655,0.91902673,0.9154603,0.0,0.63824874,0.0
ENSG00000152795,0.8442929,0.82566655,0.0,0.0,0.0,0.0
ENSG00000160213,0.40444136,0.4127813,0.0,0.0,0.0,0.0
ENSG00000063177,2.2732928,2.0129485,2.272831,2.3772821,2.0729523,2.192028
ENSG00000067225,1.0618246,1.3814751,0.0,0.64090383,0.9699635,0.0
ENSG00000177889,0.32188982,0.0,0.0,0.0,0.0,0.0
ENSG00000186468,2.6710727,2.3675313,2.6548045,2.6276531,2.3542933,2.5355482
ENSG00000125691,1.7733225,1.4852017,1.5725298,1.5649812,1.3960505,1.5769334
ENSG00000166595,0.66157585,0.6408415,0.0,0.0,0.0,0.0
ENSG00000169230,0.757184,0.7899319,0.0,0.0,0.0,0.0
ENSG00000132424,0.0,0.0,0.6592496,0.0,0.0,0.0
ENSG00000171530,0.7439708,0.7344142,0.0,0.0,0.0,0.0
ENSG00000134333,1.0373836,1.1169286,0.0,0.7791059,0.84852874,0.0
ENSG00000197728,1.5587237,1.6102204,1.2553885,1.0077214,1.1739054,1.1618218
ENSG00000171863,2.2325745,1.9975337,2.2257571,2.1924167,1.9709561,2.0419989
ENSG00000142168,0.87063897,0.7709596,0.81022483,0.6422173,0.55432355,0.0
ENSG00000142534,1.7799443,1.5515223,1.7509117,1.777395,1.5755947,1.5769334
ENSG00000165119,0.7870524,0.8288526,0.0,0.4612973,0.0,0.0
ENSG00000104964,0.0,0.0,0.0,0.708447,0.0,0.0
ENSG00000082153,0.0,0.5775466,0.0,0.0,0.0,0.0
ENSG00000135046,0.0,0.9208901,0.8510273,0.9542141,1.3343103,0.0
ENSG00000149925,1.0832126,1.1092821,0.8495077,0.7946831,0.8849076,0.0
ENSG00000113811,0.50229335,0.6357742,0.0,0.0,0.0,0.0
ENSG00000142937,2.8179986,2.3517468,2.7739358,2.7633243,2.2867806,2.6028595
ENSG00000225912,1.3782113,1.1136949,1.3117888,1.4490955,1.1685007,1.4206868
ENSG00000144746,0.0,0.44953084,0.0,0.0,0.0,0.0
ENSG00000081237,0.0,0.7199944,0.0,0.83013433,0.9910231,0.0
ENSG00000105185,0.3806185,0.0,0.0,0.0,0.0,0.0
ENSG00000165502,1.6547592,1.7902337,1.4005995,1.5713359,1.6904417,1.5320512
ENSG00000132475,1.7536958,1.8763655,1.40043,1.4106436,1.5539331,1.4305433
ENSG00000118363,0.0,0.5307491,0.0,0.0,0.0,0.0
ENSG00000130811,0.57201993,0.44838876,0.0,0.0,0.0,0.0
ENSG00000067082,0.6551198,0.92169106,0.86476433,0.8298135,1.1810851,0.0
ENSG00000134825,0.7639768,0.85897267,0.0,0.0,0.45422116,0.0
ENSG00000231925,0.51334065,0.0,0.0,0.0,0.0,0.0
ENSG00000171223,0.6623755,0.8210402,0.0,0.0,0.0,0.0
ENSG00000181163,1.5460452,1.267891,1.3933744,1.3160183,1.039891,1.2638701
ENSG00000112306,3.3179588,2.9984472,3.3184202,3.3161387,3.01837,3.2528746
ENSG00000140319,1.2703176,1.4735215,1.0910109,1.0191972,1.210363,0.9515589
ENSG00000175756,0.3127791,0.0,0.0,0.0,0.0,0.0
ENSG00000277734,1.1657298,1.3736718,1.2744731,1.2936707,1.4489125,1.0947175
ENSG00000100453,0.0,2.478524,0.0,0.0,0.0,0.0
ENSG00000125148,0.0,0.48277432,0.0,0.0,0.0,0.0
ENSG00000119705,0.48536688,0.0,0.0,0.0,0.0,0.0
ENSG00000177700,0.9683262,1.2117378,0.9542862,0.65485907,0.99510205,0.0
ENSG00000215030,1.0597123,0.80829185,0.9384133,1.3325,1.0338612,1.3054298
ENSG00000145779,0.50564045,0.3993527,0.0,0.0,0.0,0.0
ENSG00000145912,0.59523344,0.0,0.0,0.0,0.0,0.0
ENSG00000174021,0.5593959,0.6562958,0.0,0.0,0.0,0.0
ENSG00000115875,0.73807216,0.67406106,0.0,0.0,0.0,0.0
ENSG00000279483,0.26296794,0.0,0.0,0.0,0.0,0.0
ENSG00000275302,0.0,0.9195583,0.0,0.0,0.0,0.0
ENSG00000163682,2.448101,2.1331425,2.5112996,2.5179203,2.183066,2.4487305
ENSG00000008988,2.225736,2.0011756,2.2475734,2.2664766,2.025073,2.3017278
ENSG00000105669,0.4953655,0.53227574,0.0,0.0,0.0,0.0
ENSG00000283041,1.3312962,1.0297703,1.330872,1.4342806,1.1166246,1.3691666
ENSG00000277791,0.6728181,0.67350805,0.0,0.0,0.0,0.0
ENSG00000168003,0.37511048,0.62772894,0.0,0.0,0.0,0.0
ENSG00000179218,0.7045563,0.8025374,0.0,0.0,0.0,0.0
ENSG00000150991,0.89492965,0.9967858,0.9174543,0.9222928,1.0933615,0.0
ENSG00000071082,2.5145671,2.2690842,2.7470741,2.678494,2.420116,2.5398748
ENSG00000166794,0.6070258,0.7553667,0.0,0.0,0.0,0.0
ENSG00000147123,0.2595857,0.36484036,0.0,0.0,0.0,0.0
ENSG00000086061,0.45663393,0.0,0.0,0.0,0.0,0.0
ENSG00000198899,1.7096844,2.1108577,1.6865747,1.7392249,2.2275057,1.7969714
ENSG00000167283,1.2777975,1.2876022,1.1846566,1.1343558,1.231951,1.119775
ENSG00000142864,0.7676784,0.66197544,0.0,0.0,0.0,0.0
ENSG00000143947,3.0884898,2.8782165,3.2622473,3.2143824,2.98819,3.1416862
ENSG00000127922,0.41031298,0.0,0.0,0.0,0.0,0.0
ENSG00000167286,1.1380403,1.5004573,1.1124954,1.0807548,1.4935365,0.99541724
ENSG00000178741,0.4466569,0.47408637,0.0,0.0,0.0,0.0
ENSG00000104408,0.80068237,0.49806112,0.8913217,1.0836866,0.0,1.0505852
ENSG00000116030,0.55556154,0.6070258,0.0,0.0,0.0,0.0
ENSG00000147274,0.6736462,0.654859,0.0,0.0,0.0,0.0
ENSG00000148303,2.0365987,1.7674361,2.0207148,1.9780841,1.7691109,1.9088871
ENSG00000130755,0.6902275,0.7201532,0.0,0.7855257,0.80058324,0.0
ENSG00000026508,0.67350805,0.8460709,0.7456212,0.8254556,0.8991759,0.0
ENSG00000113732,0.699139,0.74261385,0.36564273,0.0,0.0,0.0
ENSG00000155307,0.31780523,0.757478,0.0,0.0,0.0,0.0
ENSG00000185641,0.4406143,0.0,0.0,0.63885415,0.0,0.0
ENSG00000089280,0.40037432,0.30777064,0.0,0.0,0.0,0.0
ENSG00000146677,0.8442929,0.5881519,0.0,0.9160495,0.0,0.9515589
ENSG00000147649,0.5459831,0.6171119,0.0,0.0,0.0,0.0
ENSG00000182899,2.5744765,2.3285167,2.6889424,2.6891952,2.4646633,2.6171627
ENSG00000130592,0.0,0.37037066,0.0,0.0,0.8137939,0.0
ENSG00000075624,2.7255278,2.7185133,2.2934923,2.3222718,2.330153,2.0842032
ENSG00000132963,0.8292794,0.8797332,0.0,0.0,0.0,0.0
ENSG00000174946,0.0,0.50740826,0.0,0.0,0.0,0.0
ENSG00000008952,0.0,0.3760732,0.0,0.0,0.0,0.0
ENSG00000065978,1.5832175,1.3897132,1.1989311,1.2372715,1.1205913,1.177084
ENSG00000204525,1.6927364,1.8743411,1.5302215,1.6511384,1.9439647,1.6052284
ENSG00000133321,0.0,0.0,0.0,0.0,0.81802124,0.0
ENSG00000111348,0.5883607,0.74248695,0.0,1.04442,1.0947175,0.8144079
ENSG00000162191,0.37569588,0.0,0.0,0.0,0.0,0.0
ENSG00000245910,0.93719995,0.80788755,1.1718726,0.982206,0.8711127,1.0649798
ENSG00000124614,2.0689917,1.8069905,2.2033935,2.14175,1.9290098,1.9803697
ENSG00000166441,2.6921833,2.4717038,2.8255782,2.848281,2.6774397,2.81108
ENSG00000101745,0.5623314,0.69175714,0.77179146,0.0,0.0,0.0
ENSG00000173915,1.0321524,1.0813963,0.83912206,0.7477293,0.9446025,0.0
ENSG00000244398,2.344341,2.0566845,2.282576,2.270164,1.9920363,2.2636743
ENSG00000092841,1.4836171,1.7427793,1.1730039,1.3507549,1.6203178,1.3403847
ENSG00000133574,0.0,0.0,0.0,0.6558391,0.0,0.0
ENSG00000088832,0.5719214,0.0,0.0,0.0,0.0,0.0
ENSG00000240972,0.75853837,0.648665,0.0,0.0,0.0,0.0
ENSG00000134460,0.4412227,0.0,0.0,0.0,0.0,0.0
ENSG00000184009,1.4333888,1.4201882,0.9993884,1.0210261,0.97657263,0.0
ENSG00000231500,3.336385,2.87403,3.3462186,3.3851995,2.977994,3.3023288
ENSG00000129559,0.6653247,0.78609747,0.0,0.0,0.6451708,0.0
ENSG00000143761,0.47948715,0.45195466,0.0,0.0,0.0,0.0
ENSG00000109971,1.0929103,0.90312356,0.38347656,0.73292875,0.0,0.0
ENSG00000109475,3.2841046,2.9262192,3.540268,3.5595555,3.1562986,3.3887446
ENSG00000179144,0.0,0.0,0.0,0.8522438,0.0,0.0
ENSG00000169813,0.6367564,0.65058756,0.0,0.0,0.0,0.0
ENSG00000090266,0.7522226,0.8596633,0.0,0.0,0.64783835,0.0
ENSG00000182004,0.65655774,0.5575187,0.0,0.0,0.0,0.0
ENSG00000213442,1.057729,0.8333569,1.124284,1.082392,0.84942675,0.91637874
ENSG00000051108,0.4623043,0.551049,0.0,0.0,0.0,0.0
ENSG00000226976,0.602932,0.60513777,0.0,0.0,0.0,0.0
ENSG00000237986,0.0,0.0,0.0,2.9962955,3.2200027,0.0
ENSG00000100219,0.36221513,0.58783877,0.0,0.0,0.0,0.0
ENSG00000131143,1.4158176,1.3326505,1.5705147,1.4122485,1.2553878,1.3624722
ENSG00000100380,0.30621076,0.0,0.0,0.0,0.0,0.0
ENSG00000230076,0.9919611,0.8800963,1.0573698,1.0340325,0.9128297,0.0
ENSG00000241837,0.49646968,0.0,0.0,0.0,0.0,0.0
ENSG00000198755,2.2772672,2.012619,2.189985,2.235876,1.9518405,2.0966513
ENSG00000167658,1.3717368,1.0686094,1.3933744,1.5855519,1.1486073,1.3477585
ENSG00000100632,0.7038743,0.6605128,0.0,0.0,0.0,0.0
ENSG00000178982,0.77206,0.7785447,0.36564273,0.75283194,0.5154029,0.0
ENSG00000176340,0.72286296,0.79654145,0.0,0.0,0.0,0.0
ENSG00000125835,0.699139,0.65551126,0.0,0.0,0.0,0.0
ENSG00000088986,0.4452339,0.34707126,0.0,0.0,0.0,0.0
ENSG00000099622,0.66317713,0.694764,0.0,0.5045762,0.0,0.0
ENSG00000149806,2.2089534,2.1150763,2.24992,2.2791448,2.1568685,2.275843
ENSG00000102007,0.21102688,0.7744553,0.0,0.6371871,0.82083154,0.0
ENSG00000160932,0.5536183,0.0,0.0,0.0,0.0,0.0
ENSG00000170315,1.0951055,1.1169286,1.1201836,0.6339424,0.86687034,0.0
ENSG00000228474,1.0725255,1.1963295,1.129943,1.109882,1.2062185,1.2158024
ENSG00000132432,0.80829185,0.9470035,0.0,0.0,0.0,0.0
ENSG00000188846,2.2922375,2.0758448,2.273231,2.3618865,2.159052,2.2329378
ENSG00000115128,0.3368749,0.0,0.0,0.0,0.0,0.0
ENSG00000128340,0.38549694,0.3629557,0.0,0.0,0.0,0.0
ENSG00000118640,0.0,0.36299476,0.0,0.0,0.0,0.0
ENSG00000234797,0.76138115,0.0,0.83901197,0.9529922,0.0,0.0
ENSG00000244313,1.9156952,1.676172,1.9826322,1.9410745,1.7124326,1.9177903
ENSG00000123416,1.2884386,1.4513301,1.1736803,0.87575984,1.156102,0.0
ENSG00000172757,1.588046,1.7290883,1.3947409,1.3009918,1.5339303,1.2403353
ENSG00000116473,0.5318507,0.62874556,0.0,0.0,0.0,0.0
ENSG00000198763,2.072841,2.5387282,1.8386209,2.1223693,2.625697,2.274312
ENSG00000197111,0.54162794,0.33381245,0.0,0.0,0.0,0.0
ENSG00000166710,3.996463,4.092165,3.8939188,3.8453608,4.0468607,3.9144928
ENSG00000129084,0.52847576,0.0,0.0,0.0,0.0,0.0
ENSG00000143549,0.6595856,0.77077657,0.0,0.0,0.0,0.0
ENSG00000248527,0.0,0.33989197,0.0,0.0,0.0,0.0
ENSG00000166295,0.803069,0.7864792,0.0,0.5195433,0.0,0.0
ENSG00000136149,0.6913923,0.3425466,0.96752244,1.1467774,0.9488485,0.0
ENSG00000100650,0.56597304,0.6059137,0.0,0.72222364,0.6223564,0.0
ENSG00000233762,0.74556047,0.62399095,0.87780356,0.96139735,0.8439605,0.99985373
ENSG00000172216,0.0,0.32219657,0.0,0.0,0.0,0.0
ENSG00000008018,0.6769797,0.7109107,0.0,0.0,0.0,0.0
ENSG00000142676,2.6807811,2.3803093,2.764726,2.925519,2.5613027,2.8527465
ENSG00000230629,0.39113876,0.0,0.0,0.0,0.0,0.0
ENSG00000198938,2.0179908,2.275624,1.9646865,2.1853228,2.4982383,2.2442815
ENSG00000224578,0.80406785,0.7075273,0.0,0.6357742,0.0,0.0
ENSG00000122034,0.48298347,0.31266344,0.0,0.60943294,0.0,0.0
ENSG00000112081,0.9377543,0.90603364,0.0,0.0,0.0,0.0
ENSG00000139675,0.5777981,0.0,0.0,0.0,0.0,0.0
ENSG00000100906,1.0756886,1.1653732,0.8722039,0.0,0.0,0.0
ENSG00000173821,0.4795215,0.65058756,0.0,0.0,0.0,0.0
ENSG00000186827,1.0369527,0.0,0.0,0.0,0.0,0.0
ENSG00000198727,1.7100167,2.2399173,1.8070078,1.8803474,2.3637986,1.9005623
ENSG00000106028,0.55297375,0.4647417,0.0,0.0,0.0,0.0
ENSG00000125356,0.77325565,0.87756103,0.0,0.59014267,0.81781423,0.0
ENSG00000067560,0.5975972,0.8175027,0.0,0.0,0.0,0.0
ENSG00000156411,0.75924695,0.8070802,0.0,0.5511865,0.594272,0.0
ENSG00000103363,1.0503489,1.1371957,1.0395497,0.8402117,1.0853019,0.0
ENSG00000116209,0.0,0.32219657,0.0,0.0,0.0,0.0
ENSG00000008517,1.8837925,2.4001198,1.7054229,1.7634621,1.9522207,1.5071068
ENSG00000131051,0.436772,0.0,0.0,0.0,0.0,0.0
ENSG00000222041,0.45397443,0.6657289,0.0,0.0,0.0,0.0
ENSG00000122565,0.5686876,0.3424424,0.0,0.0,0.0,0.0
ENSG00000166913,0.7640068,0.7374042,0.0,0.5767433,0.0,0.0
ENSG00000186891,0.34415257,0.0,0.0,0.0,0.0,0.0
ENSG00000197956,1.557566,2.3854213,1.3953862,2.1680982,2.695869,2.0987966
ENSG00000143119,0.0,0.50373316,0.0,0.0,0.0,0.0
ENSG00000172809,2.1915102,1.9538178,2.0910578,2.2345834,1.9983416,2.2487159
ENSG00000185088,0.69377095,0.83271027,0.0,0.7028203,0.88804317,0.0
ENSG00000115541,0.7791059,0.69966185,0.0,0.0,0.0,0.0
ENSG00000108518,2.2198427,2.3393576,1.926903,1.582917,1.9191228,1.4983442
ENSG00000159140,0.71448416,0.80587244,0.0,0.6387305,0.7815492,0.0
ENSG00000108654,1.1136949,1.1667113,1.0476648,1.0397176,1.0995908,0.0
ENSG00000126432,0.1967103,0.5080261,0.0,0.0,0.0,0.0
ENSG00000099624,0.7422755,0.82566655,0.0,0.68510747,0.74903387,0.0
ENSG00000168209,0.27175927,0.0,0.0,0.0,0.0,0.0
ENSG00000118181,2.5720165,2.2905335,2.688934,2.7100506,2.429223,2.5896645
ENSG00000182117,0.7494508,0.84407115,0.0,0.0,0.0,0.0
ENSG00000125995,0.0,0.30782664,0.0,0.0,0.0,0.0
ENSG00000132965,0.0,0.0,0.0,0.0,0.5730588,0.0
ENSG00000184076,0.62659675,0.6202404,0.0,0.0,0.0,0.0
