,Adipocytes,Arterial SMC,Arterial endothelial cells,Atria-enriched endothelial cells,Atria-enriched pericytes,Atrial cardiomyocytes,Basic SMC,CMC-like endothelial cells,CMC-like pericytes,Capillary endothelial cells,Cytoplasmic cardiomyocytes,Fibroblast-like endothelial cells,Fibroblasts,Immune-related endothelial cells,Lymphatic endothelial cells,Lymphoid,MT-high fibroblasts,Mast cells,Mesothelial cells,Myeloid,NK cells,Neuronal cells,Stromal pericytes,Venous endothelial cells,Ventricle-enriched pericytes,Ventricular cardiomyocytes
ENSG00000166441,0.0,0.0,0.9278139591217041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.9483526277542115,0.0,0.0,0.0,0.0,0.0
ENSG00000108107,0.0,0.0,0.8812906885147095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.9050228333473206,0.0,0.0,0.0,0.9055192828178406,0.0,0.0,0.0,0.0,0.0
ENSG00000162244,0.0,0.0,0.8808695459365845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.9091032791137695,0.0,0.0,0.0,0.8996964883804321,0.0,0.0,0.0,0.0,0.0
ENSG00000100316,0.0,0.0,0.8234981298446655,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8153032660484314,0.0,0.0,0.8396170043945312,0.0,0.0,0.0,0.8574316501617432,0.0,0.8054464387893677,0.0,0.0,0.0
ENSG00000156482,0.0,0.0,0.8809138035774231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.9161687874794007,0.0,0.0,0.0,0.8991397190093994,0.0,0.0,0.0,0.0,0.0
ENSG00000071082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.9725609755516053,0.0,0.0,0.0,0.0,0.0
ENSG00000144713,0.0,0.0,0.8262503719329835,0.0,0.0,0.0,0.0,0.0,0.0,0.8045587968826294,0.0,0.0,0.0,0.8145687699317932,0.0,0.0,0.8555577516555786,0.0,0.0,0.0,0.8472696948051452,0.0,0.8,0.0,0.0,0.0
ENSG00000109475,0.0,0.0,0.8589142823219299,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.8417701840400695,0.0,0.0,0.8780722498893738,0.0,0.0,0.0,0.8752641677856445,0.0,0.0,0.0,0.0,0.0
ENSG00000136942,0.0,0.0,0.8522438263893127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450395369529724,0.0,0.0,0.8681211304664612,0.0,0.0,0.0,0.8762209820747375,0.0,0.84,0.0,0.0,0.0
ENSG00000182899,0.0,0.0,0.8450224542617798,0.0,0.0,0.0,0.0,0.0,0.0,0.8002522420883179,0.0,0.0,0.0,0.8340799283981323,0.0,0.0,0.8807736754417419,0.0,0.0,0.0,0.8611066174507142,0.0,0.8,0.0,0.0,0.0
ENSG00000130255,0.0,0.0,0.8858325886726379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.9016887903213501,0.0,0.0,0.0,0.8909911870956421,0.0,0.0,0.0,0.0,0.0
ENSG00000241343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.966399052143097,0.0,0.0,0.0,0.0,0.0
ENSG00000145592,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940855655670166,0.0,0.0,0.0,0.9347053527832031,0.0,0.0,0.0,0.0,0.0
ENSG00000197756,0.0,0.0,0.8873581767082215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.8980916357040405,0.0,0.0,0.0,0.899953453540802,0.0,0.0,0.0,0.0,0.0
ENSG00000172809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.9638412761688232,0.0,0.0,0.0,0.0,0.0
ENSG00000198918,0.0,0.0,0.8914021301269531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.9113585114479065,0.0,0.0,0.0,0.9103875017166138,0.0,0.0,0.0,0.0,0.0
ENSG00000174444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681863188743591,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
ENSG00000229117,0.0,0.0,0.7942126274108887,0.0,0.0,0.0,0.0,0.0,0.0,0.7637479615211487,0.0,0.0,0.0,0.7689150190353393,0.0,0.76,0.7830348420143127,0.0,0.0,0.0,0.8420454454421997,0.0,0.7653595161437988,0.0,0.0,0.0
ENSG00000122406,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8861948466300964,0.0,0.0,0.924770622253418,0.0,0.0,0.0,0.9073421692848206,0.0,0.0,0.0,0.0,0.0
ENSG00000089009,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9463370990753174,0.0,0.0,0.0,0.9390846920013428,0.0,0.0,0.0,0.0,0.0
ENSG00000147604,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9317134189605712,0.0,0.0,0.0,0.9377222347259522,0.0,0.0,0.0,0.0,0.0
ENSG00000161016,0.0,0.0,0.8119096517562866,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8112044191360473,0.0,0.0,0.8457575297355652,0.0,0.0,0.0,0.8055817508697509,0.0,0.8042313408851623,0.0,0.0,0.0
ENSG00000163682,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8804428410530091,0.0,0.0,0.8942966747283936,0.0,0.0,0.0,0.8943166184425354,0.0,0.0,0.0,0.0,0.0
ENSG00000089157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590514802932739,0.0,0.0,0.0,0.92,0.0,0.9210849404335022,0.0,0.0,0.0
ENSG00000137818,0.0,0.0,0.7444430470466614,0.0,0.0,0.0,0.0,0.0,0.0,0.723314015865326,0.0,0.0,0.0,0.7316267442703247,0.0,0.7156964302062988,0.7913694524765015,0.0,0.68,0.0,0.7851682448387146,0.0,0.7212364864349365,0.6924336862564087,0.0,0.0
ENSG00000177600,0.0,0.0,0.8336111450195313,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8129714417457581,0.0,0.0,0.8489070415496827,0.0,0.0,0.0,0.8607113099098206,0.0,0.8093778753280639,0.0,0.0,0.0
ENSG00000163902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630653285980224,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
ENSG00000142534,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9241459560394287,0.0,0.0,0.0,0.9362567782402038,0.0,0.0,0.0,0.0,0.0
ENSG00000112306,0.0,0.0,0.8807273268699646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.9084793138504028,0.0,0.0,0.0,0.8991887402534485,0.0,0.0,0.0,0.0,0.0
ENSG00000110700,0.0,0.0,0.8614493465423584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8558922743797303,0.0,0.0,0.9008038783073425,0.0,0.0,0.0,0.8795197010040283,0.0,0.84,0.0,0.0,0.0
ENSG00000164587,0.0,0.0,0.8253654479980469,0.0,0.0,0.0,0.0,0.0,0.0,0.8031380796432495,0.0,0.0,0.0,0.8080265045166015,0.0,0.0,0.8480071544647216,0.0,0.0,0.0,0.8479699969291687,0.0,0.8,0.0,0.0,0.0
ENSG00000115268,0.0,0.0,0.8160069155693054,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8029337096214294,0.0,0.0,0.8423031401634217,0.0,0.0,0.0,0.8435455226898193,0.0,0.805416247844696,0.0,0.0,0.0
ENSG00000134419,0.0,0.0,0.8880054593086243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.9096239304542542,0.0,0.0,0.0,0.9096581649780273,0.0,0.0,0.0,0.0,0.0
ENSG00000105193,0.0,0.0,0.861381938457489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449360513687134,0.0,0.0,0.8902508282661438,0.0,0.0,0.0,0.8846287202835083,0.0,0.84,0.0,0.0,0.0
ENSG00000105372,0.0,0.0,0.7892743897438049,0.0,0.0,0.0,0.0,0.0,0.0,0.766032931804657,0.0,0.0,0.0,0.774663450717926,0.0,0.76,0.8004498314857483,0.0,0.0,0.0,0.8351976299285888,0.0,0.7659669518470764,0.0,0.0,0.0
ENSG00000008988,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9267479538917541,0.0,0.0,0.0,0.957180986404419,0.0,0.0,0.0,0.0,0.0
ENSG00000171858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967554247379303,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
ENSG00000186468,0.0,0.0,0.8550001358985901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505109834671021,0.0,0.0,0.8916561317443847,0.0,0.0,0.0,0.8735247945785523,0.0,0.84,0.0,0.0,0.0
ENSG00000138326,0.0,0.0,0.8818245959281922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.9008077383041382,0.0,0.0,0.0,0.8964846777915955,0.0,0.0,0.0,0.0,0.0
ENSG00000197728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177954,0.0,0.0,0.8619388699531555,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.8432126593589783,0.0,0.0,0.8820989966392517,0.0,0.0,0.0,0.8951761269569397,0.0,0.0,0.0,0.0,0.0
ENSG00000143947,0.0,0.0,0.8280239939689636,0.0,0.0,0.0,0.0,0.0,0.0,0.8060490775108338,0.0,0.0,0.0,0.8217677450180054,0.0,0.0,0.8495102262496949,0.0,0.0,0.0,0.8613035130500794,0.0,0.8,0.0,0.0,0.0
ENSG00000185088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233927,0.0,0.0,0.855649585723877,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.8443190431594849,0.0,0.0,0.8716376423835754,0.0,0.0,0.0,0.8600315189361573,0.0,0.0,0.0,0.0,0.0
ENSG00000213741,0.0,0.0,0.9205055689811706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.9492309665679932,0.0,0.0,0.0,0.0,0.0
ENSG00000149273,0.0,0.0,0.856737072467804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8476610565185547,0.0,0.0,0.8889190411567688,0.0,0.0,0.0,0.8955313801765442,0.0,0.84,0.0,0.0,0.0
ENSG00000198034,0.0,0.0,0.8511255288124084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8466095781326294,0.0,0.0,0.89296138048172,0.0,0.0,0.0,0.8825305509567261,0.0,0.84,0.0,0.0,0.0
ENSG00000083845,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9260262393951416,0.0,0.0,0.0,0.90244957447052,0.0,0.8861772632598877,0.0,0.0,0.0
ENSG00000137154,0.0,0.0,0.8280135941505432,0.0,0.0,0.0,0.0,0.0,0.0,0.8031966042518616,0.0,0.0,0.0,0.821514549255371,0.0,0.0,0.8463568711280822,0.0,0.0,0.0,0.8634170460700988,0.0,0.8,0.0,0.0,0.0
ENSG00000177189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171863,0.0,0.0,0.8479193258285522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493835663795472,0.0,0.0,0.8739648723602295,0.0,0.0,0.0,0.8647358822822571,0.0,0.84,0.0,0.0,0.0
ENSG00000142937,0.0,0.0,0.8510066866874695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8422773241996765,0.0,0.0,0.8994269680976867,0.0,0.0,0.0,0.8622413182258606,0.0,0.84,0.0,0.0,0.0
ENSG00000168028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9640604662895202,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
ENSG00000155876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.9704421806335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115310,0.9302282786369324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451049566268921,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198626,0.4562901282310486,0.586275405883789,0.0,0.44,0.0,0.724662857055664,0.4574259090423584,0.5599373054504394,0.6815744066238403,0.0,0.6831924986839294,0.5584693694114685,0.5063686728477478,0.0,0.4462191605567932,0.0,0.0,0.46287715673446655,0.46845484972000123,0.0,0.0,0.46093733310699464,0.0,0.0,0.0,0.733302915096283
ENSG00000197747,0.0,0.0,0.8458783769607544,0.0,0.0,0.0,0.0,0.0,0.0,0.854257869720459,0.0,0.0,0.0,0.8592186284065246,0.0,0.0,0.8737499785423278,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163191,0.0,0.0,0.8762140035629272,0.0,0.0,0.0,0.0,0.0,0.0,0.8433434891700745,0.0,0.0,0.0,0.8759673857688903,0.0,0.0,0.8842758297920227,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0
ENSG00000189171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9612179660797119,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
ENSG00000197956,0.0,0.0,0.8528521871566772,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8145194053649902,0.0,0.0,0.8822130107879639,0.0,0.8000836372375488,0.0,0.8003017711639404,0.0,0.0,0.0,0.0,0.0
ENSG00000020577,0.0,0.0,0.0,0.0,0.0,0.9340237522125244,0.0,0.0,0.8985912656784057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.9183983159065247
ENSG00000101347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000155307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9238959836959839,0.0,0.0,0.9407540154457092,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130066,0.827432143688202,0.0,0.0,0.7660383009910583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935869169235229,0.0,0.8768245840072632,0.8331914162635803,0.7908283495903015,0.0,0.0,0.0,0.0,0.76
ENSG00000126524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133812,0.7383161997795105,0.0,0.0,0.6909210753440856,0.0,0.7066734409332276,0.0,0.0,0.7326911211013794,0.0,0.0,0.750136559009552,0.0,0.0,0.7931672501564025,0.0,0.0,0.0,0.68,0.7149033427238465,0.0,0.0,0.0,0.0,0.0,0.7081599497795105
ENSG00000140386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000168079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.9790658593177796,0.0,0.0,0.0,0.0
ENSG00000116171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137575,0.0,0.0,0.9209772920608521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9430367922782898,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129657,0.0,0.0,0.8879835295677185,0.0,0.0,0.0,0.0,0.88,0.0,0.8902386021614075,0.0,0.0,0.0,0.8854870414733886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976426727771759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96
ENSG00000092421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140264,0.0,0.0,0.818513925075531,0.0,0.0,0.0,0.0,0.0,0.0,0.8029435229301453,0.0,0.0,0.0,0.8,0.0,0.0,0.8406310915946961,0.0,0.0,0.0,0.8467037177085877,0.0,0.8092333126068115,0.0,0.0,0.0
ENSG00000111897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
