obo_id,label,level
UBERON:4300002,palatine prong,descendant
UBERON:0018314,choanal groove,descendant
UBERON:0018242,palatine bone horizontal plate,descendant
UBERON:0013068,palatine torus,descendant
UBERON:4200247,lateral parasymphysial foramen,descendant
UBERON:4200246,mesial parasymphysial foramen,descendant
UBERON:3000012,angulosplenial coronoid process,descendant
UBERON:3000543,retroarticular process,descendant
UBERON:3000493,processus internus of pseudoangular,descendant
UBERON:3000446,posterior condyle,descendant
UBERON:3000459,prearticular coronoid process,descendant
UBERON:4200237,posterior coronoid bone,descendant
UBERON:4200236,anterior coronoid bone,descendant
UBERON:4200235,postcoronoid bone,descendant
UBERON:4200234,precoronoid bone,descendant
UBERON:3000006,alveolar foramen,descendant
UBERON:2002012,dentary foramen,descendant
UBERON:0018542,mandibular symphyseal region,descendant
UBERON:0001684,mandible,descendant
UBERON:8490040,left lower lateral secondary incisor tooth,descendant
UBERON:8490014,right lower lateral secondary incisor tooth,descendant
UBERON:8490041,left lower central secondary incisor tooth,descendant
UBERON:8490015,right lower central secondary incisor tooth,descendant
UBERON:8490050,left lower lateral primary incisor tooth,descendant
UBERON:8490024,right lower lateral primary incisor tooth,descendant
UBERON:8490051,left lower central primary incisor tooth,descendant
UBERON:8490025,right lower central primary incisor tooth,descendant
UBERON:0016622,lunge feeding organ papilla,descendant
UBERON:4200238,coronoid fang,descendant
UBERON:4300247,dentary tooth 3,descendant
UBERON:4300246,dentary tooth 2,descendant
UBERON:3000394,pars articularis of mandibular arch,descendant
UBERON:8490045,left upper lateral primary incisor tooth,descendant
UBERON:8490019,right upper lateral primary incisor tooth,descendant
UBERON:8490046,left upper central primary incisor tooth,descendant
UBERON:8490020,right upper central primary incisor tooth,descendant
UBERON:0015853,dental pulp of median incisor tusk,descendant
UBERON:0015850,upper left incisor tusk,descendant
UBERON:4300252,ethmo-palatine cartilage,descendant
UBERON:0004752,palatoquadrate cartilage,descendant
UBERON:4300244,premaxillary tooth 3,descendant
UBERON:4300243,premaxillary tooth 2,descendant
UBERON:0012073,tooth of palatine bone,descendant
UBERON:0004767,vomerine tooth,descendant
UBERON:0035115,diastema between central incisors,descendant
UBERON:3000112,crista dentalis of premaxilla,descendant
UBERON:3000505,processus pterygoideus of maxilla,descendant
UBERON:3000111,crista dentalis of maxilla,descendant
UBERON:3000017,anterior process of pars palatina of maxilla,descendant
UBERON:0002468,foliate papilla,descendant
UBERON:0000396,vallate papilla,descendant
UBERON:0010339,1st arch mandibular mesenchyme from head mesenchyme,descendant
UBERON:0010338,1st arch maxillary mesenchyme from head mesenchyme,descendant
UBERON:0010253,1st arch maxillary mesenchyme from neural crest,descendant
UBERON:0010252,1st arch mandibular mesenchyme from neural crest,descendant
UBERON:0010045,1st arch maxillary mesenchyme,descendant
UBERON:0009584,1st arch mandibular mesenchyme,descendant
UBERON:3000467,preorbital process of the pars facialis of the maxilla,descendant
UBERON:3000375,palatine process of the pars facialis of the maxilla,descendant
UBERON:3000255,lamina anterior of pars facialis,descendant
UBERON:3000022,antorbital process,descendant
UBERON:0008809,foramina of scarpa,descendant
UBERON:3000583,sulcus for Meckels cartilage,descendant
UBERON:4200198,incisor process,descendant
UBERON:0013471,retromolar space,descendant
UBERON:0013450,simian shelf,descendant
UBERON:0011342,surface of mandible,descendant
UBERON:0011309,body of mandible,descendant
UBERON:0011310,masseteric fossa,descendant
UBERON:0006959,mandible angular process,descendant
UBERON:0006812,mental foramen,descendant
UBERON:0006673,mandibular canal,descendant
UBERON:0004661,mandible temporal crest,descendant
UBERON:0004660,mandible coronoid process,descendant
UBERON:0004659,mandible neck,descendant
UBERON:0004657,mandible condylar process,descendant
UBERON:0000401,mandibular ramus,descendant
UBERON:3010824,processus triangularis of palatoquadrate cartilage,descendant
UBERON:3010821,hyoquadrate process,descendant
UBERON:3010820,suboccular arch,descendant
UBERON:3010528,articular process of palatoquadrate,descendant
UBERON:3010061,anterior quadratocranial commissure,descendant
UBERON:3000527,quadrate process of palatoquadrate,descendant
UBERON:3000516,pseudobasal process,descendant
UBERON:3000380,palatoquadrate articular process,descendant
UBERON:3000365,otic process,descendant
UBERON:3000363,otic ligament,descendant
UBERON:3000036,basal process of palatoquadrate,descendant
UBERON:3000031,ascending process of palatoquadrate,descendant
UBERON:3000523,pterygoid process of palatoquadrate,descendant
UBERON:0011344,lateral surface of mandible,descendant
UBERON:0011343,medial surface of mandible,descendant
UBERON:0004658,mandible head,descendant
UBERON:3010094,quadratoethmoid process,descendant
