gene_ids,T cell of anorectum,colon epithelial cell,myeloid cell,plasma cell,stromal cell of lamina propria of colon
ENSG00000104763,0.0,0.0,1.0,0.0,0.0
ENSG00000042980,0.0,0.0,0.0,0.0,1.0
ENSG00000134028,0.0,0.0,0.0,0.0,34.5
ENSG00000104765,0.0,0.0,0.0,0.0,1.0
ENSG00000168079,0.0,0.0,0.0,0.0,1.0
ENSG00000133872,1.0,0.0,0.0,1.0,0.0
ENSG00000104660,2.0,0.0,0.0,0.0,0.0
ENSG00000147535,0.0,0.0,0.0,2.0,0.0
ENSG00000176907,0.0,0.0,0.0,0.0,2.0
ENSG00000104368,0.0,0.0,0.0,0.0,1.0
ENSG00000221869,0.0,0.0,0.0,0.0,1.0
ENSG00000187735,0.0,0.0,0.0,1.0,0.0
ENSG00000008988,3.0,0.0,2.0,5.0,3.0
ENSG00000137575,1.0,0.0,2.0,0.0,1.0
ENSG00000067167,0.0,0.0,0.0,2.0,0.0
ENSG00000147604,3.0,0.0,2.0,7.0,5.0
ENSG00000154582,0.0,0.0,0.0,0.0,1.0
ENSG00000104435,0.0,0.0,0.0,0.0,1.0
ENSG00000076554,0.0,0.0,0.0,1.0,0.0
ENSG00000164687,0.0,0.0,0.0,0.0,2.0
ENSG00000176731,0.0,0.0,0.0,1.0,1.0
ENSG00000164949,0.0,0.0,0.0,0.0,1.0
ENSG00000156467,2.0,0.0,1.0,3.0,2.0
ENSG00000147649,0.0,0.0,0.0,1.0,0.0
ENSG00000132561,0.0,0.0,0.0,0.0,1.0
ENSG00000156482,17.0,2.0,9.0,26.0,17.0
ENSG00000164919,1.0,1.0,1.0,2.0,1.0
ENSG00000070756,2.0,0.0,1.0,2.0,2.0
ENSG00000164924,1.0,1.0,1.0,1.0,1.0
ENSG00000120963,0.0,0.0,0.0,1.0,0.0
ENSG00000155090,0.0,0.0,0.0,0.0,1.0
ENSG00000104408,1.0,0.0,0.0,2.0,1.0
ENSG00000120533,0.0,0.0,0.0,1.0,1.0
ENSG00000147677,1.0,0.0,0.0,1.0,1.0
ENSG00000187955,0.0,0.0,0.0,0.0,1.0
ENSG00000136986,0.0,0.0,0.0,1.0,0.0
ENSG00000104529,4.0,1.0,1.0,9.0,4.0
ENSG00000160948,0.0,0.0,0.0,0.0,1.0
ENSG00000161016,8.0,3.0,5.0,26.0,7.0
ENSG00000137154,12.0,2.0,5.0,23.0,12.0
ENSG00000086061,1.0,0.0,1.0,1.0,5.0
ENSG00000198467,0.0,0.0,0.0,0.0,1.0
ENSG00000119138,0.0,0.0,0.0,0.0,1.0
ENSG00000107372,0.0,0.0,0.0,0.0,1.0
ENSG00000135046,3.0,0.0,4.0,0.0,2.0
ENSG00000134996,1.0,0.0,0.0,0.0,0.0
ENSG00000106829,0.0,0.0,0.0,0.0,1.0
ENSG00000165119,1.0,0.0,1.0,1.0,1.0
ENSG00000185920,0.0,0.0,0.0,0.0,1.0
ENSG00000095380,0.0,0.0,0.0,1.0,0.0
ENSG00000106803,1.0,0.0,1.0,9.0,1.0
ENSG00000023318,0.0,0.0,0.0,1.0,0.0
ENSG00000136826,0.0,0.0,0.0,0.0,1.0
ENSG00000136810,0.0,1.0,1.0,1.0,1.0
ENSG00000136888,1.0,0.0,1.0,1.0,1.0
ENSG00000148180,0.0,0.0,0.0,0.0,6.0
ENSG00000148175,0.0,0.0,0.0,0.0,1.0
ENSG00000136942,8.0,2.0,4.0,16.0,8.0
ENSG00000044574,1.0,0.0,1.0,5.0,1.0
ENSG00000197958,10.0,3.0,7.0,19.0,13.0
ENSG00000119335,0.0,0.0,0.0,0.0,1.0
ENSG00000148303,9.0,2.0,6.0,27.0,13.0
ENSG00000130635,0.0,0.0,0.0,0.0,1.0
ENSG00000054148,0.0,0.0,0.0,1.0,1.0
ENSG00000107223,1.0,1.0,1.0,3.0,2.0
ENSG00000188229,0.0,1.0,0.0,1.0,2.0
ENSG00000185201,1.0,0.0,0.0,0.0,2.0
ENSG00000185885,0.0,0.0,0.0,0.0,2.0
ENSG00000142089,0.0,0.0,0.0,0.0,8.0
ENSG00000023191,0.0,0.0,0.0,0.0,1.0
ENSG00000177600,13.0,2.0,5.0,20.0,9.0
ENSG00000177697,0.0,0.0,0.0,0.0,1.0
ENSG00000177700,1.0,1.0,1.0,2.0,2.0
ENSG00000214063,0.0,0.0,0.0,0.0,1.0
ENSG00000117984,0.0,1.0,1.0,0.0,1.0
ENSG00000130592,1.0,0.0,0.0,1.0,1.0
ENSG00000110651,0.0,0.0,0.0,0.0,4.0
ENSG00000269821,0.0,0.0,0.0,0.0,1.0
ENSG00000166441,8.0,2.0,3.0,12.0,6.0
ENSG00000110321,1.0,0.0,0.0,1.0,1.0
ENSG00000110696,1.0,0.0,0.0,1.0,1.0
ENSG00000110700,9.0,1.0,6.0,16.0,11.0
ENSG00000070081,0.0,0.0,0.0,1.0,0.0
ENSG00000134333,1.0,0.0,0.0,1.0,2.0
ENSG00000026508,1.0,0.0,1.0,1.0,1.0
ENSG00000149131,0.0,0.0,0.0,0.0,2.0
ENSG00000211450,0.0,0.0,0.0,1.0,1.0
ENSG00000134825,1.0,0.0,1.0,7.0,1.0
ENSG00000167996,2.0,1.0,7.0,1.0,4.0
ENSG00000124942,0.0,0.0,0.0,2.0,2.0
ENSG00000162191,1.0,0.0,0.0,1.0,1.0
ENSG00000133321,1.0,0.0,0.0,0.0,1.0
ENSG00000176340,1.0,0.0,1.0,1.0,1.0
ENSG00000173486,0.0,0.0,0.0,9.0,1.0
ENSG00000173113,1.0,0.0,0.0,2.0,1.0
ENSG00000126432,0.0,1.0,0.0,1.0,1.0
ENSG00000149806,9.0,2.0,6.0,22.0,9.0
ENSG00000245532,1.0,7.0,2.0,11.0,16.0
ENSG00000251562,218.0,230.0,112.0,307.0,268.5
ENSG00000172757,4.0,1.0,2.0,2.0,3.0
ENSG00000175334,0.0,0.0,0.0,0.0,1.0
ENSG00000087365,0.0,0.0,0.0,0.0,1.0
ENSG00000167797,0.0,0.0,0.0,1.0,0.0
ENSG00000084207,0.0,1.0,1.0,3.0,2.0
ENSG00000118363,1.0,0.0,0.0,10.0,1.0
ENSG00000149273,17.0,2.0,6.0,25.0,11.0
ENSG00000149257,0.0,0.0,0.0,0.0,1.0
ENSG00000151366,0.0,0.0,0.0,2.0,1.0
ENSG00000109861,0.0,0.0,0.0,0.0,7.0
ENSG00000166012,0.0,0.0,0.0,1.0,1.0
ENSG00000023445,0.0,0.0,1.0,0.0,0.0
ENSG00000110777,0.0,0.0,0.0,1.0,0.0
ENSG00000166741,0.0,0.0,0.0,0.0,3.5
ENSG00000198851,2.0,0.0,0.0,0.0,0.0
ENSG00000167286,3.0,0.0,0.0,0.0,0.0
ENSG00000160654,1.0,0.0,0.0,0.0,0.0
ENSG00000167283,2.0,1.0,1.0,5.0,2.0
ENSG00000118181,9.0,1.0,5.0,16.0,8.0
ENSG00000154096,0.0,0.0,0.0,0.0,1.0
ENSG00000109971,2.0,1.0,1.0,2.0,3.0
ENSG00000182934,0.0,0.0,0.0,1.0,0.0
ENSG00000084234,0.0,0.0,0.0,0.0,1.0
ENSG00000067082,1.0,1.0,1.0,2.0,1.0
ENSG00000123243,0.0,0.0,0.0,0.0,1.0
ENSG00000165629,0.0,0.0,0.0,0.0,1.0
ENSG00000151461,0.0,0.0,0.0,1.0,0.0
ENSG00000026025,2.0,0.0,3.0,5.0,7.0
ENSG00000148444,0.0,0.0,0.0,1.0,0.0
ENSG00000136758,0.0,0.0,0.0,0.0,1.0
ENSG00000120616,0.0,0.0,0.0,0.0,1.0
ENSG00000150093,0.0,0.0,0.0,0.0,2.0
ENSG00000095794,4.0,0.0,0.0,0.0,0.0
ENSG00000169813,1.0,0.0,0.0,0.0,1.0
ENSG00000107562,0.0,0.0,0.0,0.0,1.0
ENSG00000150347,0.0,0.0,0.0,1.0,2.0
ENSG00000096746,0.0,0.0,0.0,0.0,1.0
ENSG00000122862,6.0,0.0,5.0,5.0,0.0
ENSG00000180817,0.0,0.0,0.0,1.0,1.0
ENSG00000197746,0.0,0.0,1.0,1.0,1.0
ENSG00000166295,1.0,0.0,0.0,1.0,1.0
ENSG00000165637,0.0,0.0,0.0,1.0,0.0
ENSG00000138326,10.0,2.0,8.0,18.0,15.0
ENSG00000165678,0.0,0.0,0.0,1.0,0.0
ENSG00000148671,0.0,0.0,0.0,0.0,2.0
ENSG00000107438,0.0,0.0,0.0,0.0,1.0
ENSG00000166136,0.0,0.0,0.0,1.0,1.0
ENSG00000173915,1.0,1.0,1.0,1.0,1.0
ENSG00000138166,0.0,0.0,0.0,1.0,0.0
ENSG00000150593,1.0,0.0,0.0,1.0,0.0
ENSG00000107581,0.0,0.0,0.0,1.0,1.0
ENSG00000148908,0.0,0.0,1.0,0.0,0.0
ENSG00000010278,0.0,0.0,0.0,0.0,1.0
ENSG00000139193,0.0,0.0,0.0,2.0,0.0
ENSG00000111639,0.0,0.0,0.0,1.0,1.0
ENSG00000111640,4.0,2.0,2.0,4.0,4.0
ENSG00000159335,0.0,0.0,0.0,0.0,1.0
ENSG00000111669,1.0,1.0,1.0,0.0,2.0
ENSG00000111678,1.0,0.0,0.0,1.0,2.0
ENSG00000182326,0.0,0.0,0.0,0.0,6.0
ENSG00000159403,0.0,0.0,0.0,0.0,4.5
ENSG00000059804,1.0,0.0,0.0,0.0,1.0
ENSG00000175899,0.0,0.0,0.0,0.0,7.0
ENSG00000111796,2.0,0.0,0.0,0.0,0.0
ENSG00000069493,1.0,0.0,0.0,0.0,0.0
ENSG00000110848,1.0,0.0,0.0,0.0,0.0
ENSG00000110852,1.0,0.0,0.0,0.0,1.0
ENSG00000060138,0.0,0.0,0.0,0.0,1.0
ENSG00000134531,0.0,0.0,0.0,0.0,1.0
ENSG00000111348,3.0,0.0,1.0,0.0,0.0
ENSG00000111716,1.0,0.0,0.0,1.0,1.0
ENSG00000087502,0.0,0.0,0.0,1.0,0.0
ENSG00000139218,0.0,0.0,0.0,0.0,1.0
ENSG00000134294,0.0,0.0,0.0,0.0,1.0
ENSG00000134285,0.0,0.0,0.0,5.0,0.0
ENSG00000123416,1.0,1.0,1.0,1.0,2.0
ENSG00000167552,0.0,0.0,0.0,0.0,3.0
ENSG00000123352,0.0,0.0,0.0,1.0,0.0
ENSG00000139644,1.0,1.0,1.0,3.0,2.0
ENSG00000050405,0.0,0.0,0.0,0.0,1.0
ENSG00000123358,0.0,0.0,0.0,0.0,1.0
ENSG00000170421,0.0,5.0,0.0,0.0,0.0
ENSG00000111057,0.0,3.0,0.0,0.0,0.0
ENSG00000063046,0.0,0.0,0.0,1.0,1.0
ENSG00000123349,3.0,0.0,2.0,6.0,4.0
ENSG00000197111,0.0,0.0,0.0,1.0,1.0
ENSG00000135390,1.0,0.0,1.0,3.0,2.0
ENSG00000135486,2.0,0.0,1.0,3.0,3.0
ENSG00000135441,0.0,1.0,0.0,0.0,1.0
ENSG00000135404,1.0,1.0,2.0,7.0,13.0
ENSG00000197728,4.0,2.0,3.0,6.0,6.0
ENSG00000229117,33.0,7.0,14.0,64.0,28.5
ENSG00000092841,3.0,2.0,2.0,4.0,6.0
ENSG00000257727,0.0,0.0,0.0,1.0,0.0
ENSG00000110955,0.0,0.0,0.0,1.0,1.0
ENSG00000110958,1.0,0.0,0.0,1.0,1.0
ENSG00000196531,5.0,1.0,4.0,13.0,7.0
ENSG00000123384,0.0,0.0,0.0,0.0,2.0
ENSG00000135506,0.0,0.0,0.0,1.0,1.0
ENSG00000155957,0.0,0.0,0.0,1.0,1.0
ENSG00000127324,0.0,1.0,0.0,0.0,0.0
ENSG00000139289,0.0,0.0,0.0,0.0,1.0
ENSG00000187109,1.0,0.0,1.0,1.0,2.0
ENSG00000139329,0.0,0.0,0.0,0.0,7.0
ENSG00000011465,0.0,0.0,0.0,0.0,10.0
ENSG00000133639,3.0,0.0,0.0,1.0,1.0
ENSG00000184752,0.0,0.0,0.0,0.0,1.0
ENSG00000075415,0.0,0.0,1.0,1.0,1.0
ENSG00000166598,0.0,0.0,1.0,10.0,2.0
ENSG00000111229,2.0,0.0,2.0,2.0,1.0
ENSG00000089248,1.0,0.0,0.0,3.0,1.0
ENSG00000089009,8.0,1.0,4.0,19.0,10.0
ENSG00000089220,0.0,0.0,1.0,1.0,1.0
ENSG00000089157,4.0,1.0,2.0,11.0,6.0
ENSG00000111775,1.0,1.0,0.0,2.0,1.0
ENSG00000088986,1.0,1.0,1.0,2.0,4.0
ENSG00000111011,1.0,0.0,0.0,1.0,1.0
ENSG00000086598,0.0,0.0,0.0,1.0,0.0
ENSG00000150991,8.0,3.0,3.0,32.0,9.0
ENSG00000132341,1.0,0.0,0.0,1.0,1.0
ENSG00000196199,0.0,0.0,0.0,1.0,1.0
ENSG00000150459,1.0,0.0,1.0,1.0,2.0
ENSG00000122026,14.0,1.0,7.0,24.0,14.0
ENSG00000132963,1.0,0.0,1.0,1.0,1.0
ENSG00000189403,2.0,1.0,1.0,2.0,5.0
ENSG00000132965,1.0,0.0,0.0,0.0,0.0
ENSG00000244754,1.0,0.0,0.0,1.0,1.0
ENSG00000120697,0.0,0.0,0.0,1.0,0.0
ENSG00000120686,0.0,0.0,0.0,1.0,0.0
ENSG00000120690,1.0,0.0,0.0,0.0,0.0
ENSG00000102804,0.0,0.0,0.0,0.0,1.0
ENSG00000133112,25.0,6.0,13.0,53.0,30.0
ENSG00000136167,1.0,0.0,0.0,0.0,0.0
ENSG00000139684,0.0,0.0,0.0,0.0,1.0
ENSG00000136156,0.0,0.0,1.0,0.0,1.0
ENSG00000102531,0.0,0.0,0.0,1.0,0.0
ENSG00000102786,0.0,0.0,0.0,0.0,1.0
ENSG00000188243,2.0,0.0,1.0,1.0,2.0
ENSG00000102580,0.0,0.0,0.0,1.0,0.0
ENSG00000134871,0.0,0.0,0.0,0.0,1.0
ENSG00000092199,1.0,0.0,0.0,1.0,1.0
ENSG00000277734,2.0,0.0,0.0,0.0,0.0
ENSG00000129562,1.0,0.0,1.0,3.0,2.0
ENSG00000172590,0.0,0.0,0.0,1.0,0.0
ENSG00000092010,1.0,0.0,0.0,1.0,1.0
ENSG00000100911,1.0,0.0,0.0,1.0,1.0
ENSG00000129559,1.0,0.0,0.0,1.0,1.0
ENSG00000100883,0.0,0.0,0.0,1.0,0.0
ENSG00000100906,0.0,0.0,1.0,0.0,3.0
ENSG00000100941,0.0,0.0,0.0,0.0,1.0
ENSG00000213741,16.0,2.0,5.0,15.0,7.0
ENSG00000165502,4.0,1.0,3.0,12.0,3.0
ENSG00000087302,0.0,0.0,0.0,1.0,1.0
ENSG00000125378,0.0,0.0,0.0,0.0,2.0
ENSG00000131981,0.0,2.0,3.0,0.0,3.0
ENSG00000185650,0.0,0.0,0.0,0.0,7.0
ENSG00000100632,0.0,0.0,0.0,1.0,1.0
ENSG00000100650,1.0,0.0,0.0,1.0,1.0
ENSG00000119707,1.0,0.0,0.0,1.0,1.0
ENSG00000119655,0.0,0.0,1.0,1.0,1.0
ENSG00000170348,0.0,0.0,0.0,2.0,0.0
ENSG00000170345,1.0,2.0,1.0,3.0,51.0
ENSG00000071537,0.0,0.0,0.0,1.0,0.0
ENSG00000198668,1.0,0.0,0.0,1.0,1.0
ENSG00000183648,0.0,0.0,0.0,1.0,1.0
ENSG00000089737,1.0,0.0,0.0,1.0,1.0
ENSG00000165949,0.0,2.0,0.0,0.0,2.0
ENSG00000119632,0.0,0.0,0.0,1.0,1.0
ENSG00000090060,0.0,0.0,0.0,1.0,0.0
ENSG00000196405,1.0,0.0,0.0,0.0,0.0
ENSG00000140105,0.0,0.0,0.0,0.0,1.0
ENSG00000214548,0.0,0.0,0.0,0.0,4.0
ENSG00000078304,1.0,0.0,0.0,0.0,0.0
ENSG00000080824,4.0,1.0,2.0,4.0,10.0
ENSG00000185215,0.0,0.0,0.0,0.0,1.0
ENSG00000100664,0.0,0.0,0.0,1.0,1.0
ENSG00000156411,0.0,0.0,0.0,1.0,1.0
ENSG00000184990,0.0,0.0,0.0,1.0,0.0
ENSG00000213145,1.0,0.0,0.0,0.0,0.0
ENSG00000211890,0.0,0.0,0.0,86.0,0.0
ENSG00000211895,1.0,1.0,1.0,1508.0,1.0
ENSG00000134153,0.0,0.0,0.0,1.0,0.0
ENSG00000182117,0.0,0.0,0.0,1.0,0.0
ENSG00000137801,0.0,0.0,0.0,0.0,1.0
ENSG00000140319,2.0,1.0,2.0,2.0,4.0
ENSG00000233041,0.0,3.0,0.0,0.0,0.0
ENSG00000103994,0.0,0.0,0.0,0.0,1.0
ENSG00000140264,4.0,3.0,4.0,8.0,7.0
ENSG00000166710,53.0,4.0,16.0,83.0,35.0
ENSG00000166920,0.0,1.0,0.0,0.0,0.0
ENSG00000255302,1.0,0.0,0.0,1.0,3.0
ENSG00000137876,0.0,0.0,0.0,1.0,1.0
ENSG00000260916,0.0,0.0,0.0,1.0,0.0
ENSG00000182718,0.0,0.0,0.0,1.0,2.0
ENSG00000140416,0.0,0.0,0.0,0.0,1.0
ENSG00000185088,1.0,0.0,0.0,2.0,2.0
ENSG00000166794,1.0,0.0,0.0,6.0,3.0
ENSG00000174444,3.0,0.0,1.0,6.0,3.0
ENSG00000137818,35.0,4.0,15.0,85.0,28.0
ENSG00000067225,0.0,0.0,0.0,0.0,1.0
ENSG00000185787,1.0,0.0,1.0,1.0,2.0
ENSG00000140612,0.0,0.0,0.0,1.0,1.0
ENSG00000170776,1.0,0.0,0.0,0.0,0.0
ENSG00000172183,1.0,0.0,0.0,3.0,0.0
ENSG00000185043,1.0,0.0,0.0,0.0,0.0
ENSG00000131871,0.0,0.0,0.0,4.0,0.0
ENSG00000140990,0.0,0.0,0.0,1.0,0.0
ENSG00000140988,2.0,1.0,1.0,3.0,2.0
ENSG00000167978,0.0,0.0,0.0,1.0,1.0
ENSG00000103363,1.0,1.0,1.0,2.0,2.0
ENSG00000008517,5.0,0.0,0.0,0.0,0.0
ENSG00000267795,0.0,1.0,0.0,0.0,0.0
ENSG00000213853,0.0,0.0,0.0,0.0,1.0
ENSG00000189067,0.0,0.0,0.0,0.0,1.0
ENSG00000048462,0.0,0.0,0.0,5.0,0.0
ENSG00000134419,17.0,1.0,6.0,28.0,13.0
ENSG00000176046,0.0,0.0,0.0,0.0,2.0
ENSG00000102879,2.0,0.0,0.0,0.0,0.0
ENSG00000089280,1.0,0.0,0.0,1.0,2.0
ENSG00000177200,0.0,0.0,0.0,0.0,1.0
ENSG00000087245,0.0,0.0,0.0,0.0,2.0
ENSG00000169715,0.0,1.0,0.0,0.0,0.0
ENSG00000125144,0.0,1.0,0.0,0.0,0.0
ENSG00000051108,0.0,0.0,0.0,7.0,0.0
ENSG00000217555,1.0,0.0,0.0,0.0,0.0
ENSG00000166595,0.0,0.0,0.0,1.0,1.0
ENSG00000168701,0.0,0.0,0.0,1.0,0.0
ENSG00000034713,0.0,0.0,0.0,0.0,1.0
ENSG00000197943,0.0,13.0,0.0,0.0,1.0
ENSG00000230989,0.0,0.0,0.0,0.0,1.0
ENSG00000103196,0.0,0.0,0.0,0.0,1.0
ENSG00000131143,2.0,1.0,2.0,3.0,3.0
ENSG00000269186,0.0,0.0,0.0,0.0,2.0
ENSG00000051523,0.0,0.0,0.0,1.0,0.0
ENSG00000198931,1.0,0.0,0.0,1.0,1.0
ENSG00000167526,2.0,1.0,1.0,4.0,2.0
ENSG00000141002,1.0,1.0,0.0,1.0,1.0
ENSG00000108953,0.0,0.0,0.0,1.0,1.0
ENSG00000132386,0.0,0.0,0.0,0.0,1.0
ENSG00000142507,0.0,0.0,0.0,1.0,1.0
ENSG00000108518,1.0,0.0,0.0,0.0,0.0
ENSG00000072778,0.0,1.0,0.0,0.0,0.0
ENSG00000181885,0.0,2.0,0.0,0.0,0.0
ENSG00000072818,1.0,0.0,0.0,0.0,0.0
ENSG00000205544,0.0,0.0,0.0,1.0,0.0
ENSG00000161960,0.0,0.0,0.0,0.0,1.0
ENSG00000141504,0.0,0.0,0.0,0.0,1.0
ENSG00000161970,11.0,1.0,6.0,20.0,10.0
ENSG00000109099,0.0,0.0,0.0,0.0,2.0
ENSG00000170315,3.0,1.0,3.0,4.0,8.0
ENSG00000240505,0.0,0.0,0.0,1.0,0.0
ENSG00000166482,0.0,0.0,0.0,0.0,4.0
ENSG00000109046,0.0,0.0,0.0,0.0,2.0
ENSG00000198242,11.0,1.0,4.0,20.0,9.0
ENSG00000185862,0.0,0.0,0.0,1.0,0.0
ENSG00000010244,0.0,0.0,0.0,0.0,1.0
ENSG00000108691,0.0,0.0,0.0,0.0,9.0
ENSG00000271503,8.0,0.0,0.0,0.0,0.0
ENSG00000277791,0.0,0.0,0.0,1.0,1.0
ENSG00000125691,3.0,0.0,3.0,4.0,4.0
ENSG00000108298,14.0,2.0,7.0,28.0,15.0
ENSG00000171345,0.0,1.0,0.0,0.0,0.0
ENSG00000173812,9.0,2.0,6.0,21.0,19.0
ENSG00000168610,0.0,0.0,0.0,0.0,1.0
ENSG00000131469,6.0,1.0,2.0,8.0,6.0
ENSG00000030582,0.0,0.0,0.0,0.0,1.0
ENSG00000159199,0.0,0.0,0.0,1.0,0.0
ENSG00000108821,0.0,0.0,0.0,0.0,6.0
ENSG00000108848,0.0,0.0,0.0,1.0,1.0
ENSG00000062716,0.0,0.0,0.0,0.0,1.0
ENSG00000108654,4.0,1.0,2.0,4.0,7.0
ENSG00000141338,0.0,0.0,0.0,0.0,2.0
ENSG00000172809,5.0,1.0,2.0,6.0,5.0
ENSG00000167863,0.0,0.0,0.0,1.0,1.0
ENSG00000188612,1.0,0.0,1.0,2.0,3.0
ENSG00000132475,7.0,2.0,8.0,14.0,15.0
ENSG00000161544,0.0,0.0,0.0,0.0,1.0
ENSG00000129657,0.0,0.0,0.0,1.0,0.0
ENSG00000184557,0.0,0.0,0.0,0.0,5.0
ENSG00000035862,0.0,0.0,0.0,0.0,1.0
ENSG00000108679,0.0,0.0,0.0,0.0,2.0
ENSG00000173821,1.0,0.0,0.0,0.0,0.0
ENSG00000184009,4.0,3.0,1.0,3.0,7.0
ENSG00000185624,0.0,0.0,0.0,1.0,0.0
ENSG00000141552,0.0,0.0,0.0,1.0,1.0
ENSG00000173762,1.0,0.0,0.0,0.0,0.0
ENSG00000101608,3.0,0.0,1.0,1.0,1.0
ENSG00000118680,2.0,1.0,1.0,1.0,3.0
ENSG00000178127,0.0,0.0,0.0,1.0,0.0
ENSG00000101745,1.0,0.0,0.0,1.0,1.0
ENSG00000152234,0.0,0.0,0.0,1.0,0.0
ENSG00000265681,1.0,0.0,0.0,1.0,0.0
ENSG00000196628,0.0,0.0,0.0,0.0,2.0
ENSG00000166562,0.0,0.0,0.0,11.0,0.0
ENSG00000074695,0.0,0.0,0.0,1.0,0.0
ENSG00000125835,1.0,0.0,0.0,0.0,1.0
ENSG00000171867,0.0,0.0,0.0,0.0,1.0
ENSG00000089063,0.0,0.0,0.0,1.0,0.0
ENSG00000125868,0.0,0.0,0.0,1.0,2.0
ENSG00000125844,0.0,1.0,0.0,2.0,1.0
ENSG00000232388,0.0,0.0,0.0,1.0,0.0
ENSG00000101439,0.0,1.0,1.0,0.0,1.0
ENSG00000077984,1.0,0.0,0.0,0.0,0.0
ENSG00000101294,0.0,0.0,0.0,1.0,0.0
ENSG00000125977,0.0,0.0,0.0,1.0,0.0
ENSG00000125971,0.0,0.0,0.0,0.0,1.0
ENSG00000101000,0.0,0.0,0.0,0.0,1.0
ENSG00000125991,0.0,0.0,0.0,1.0,0.0
ENSG00000125995,0.0,0.0,0.0,1.0,1.0
ENSG00000131051,2.0,1.0,1.0,2.0,2.0
ENSG00000101335,0.0,0.0,0.0,0.0,1.0
ENSG00000118705,0.0,0.0,0.0,2.0,0.0
ENSG00000166913,1.0,0.0,0.0,0.0,1.0
ENSG00000101109,1.0,0.0,0.0,1.0,0.0
ENSG00000100979,0.0,0.0,0.0,0.0,1.0
ENSG00000177410,1.0,0.0,1.0,1.0,2.0
ENSG00000124253,0.0,1.0,0.0,0.0,0.0
ENSG00000087460,0.0,1.0,0.0,2.0,1.0
ENSG00000124172,5.0,2.0,3.0,6.0,4.0
ENSG00000101182,1.0,0.0,0.0,1.0,1.0
ENSG00000171858,7.0,1.0,3.0,10.0,5.0
ENSG00000125534,0.0,1.0,0.0,0.0,1.0
ENSG00000172270,0.0,0.0,0.0,1.0,1.0
ENSG00000197766,0.0,0.0,0.0,0.0,1.0
ENSG00000167468,0.0,0.0,1.0,1.0,1.0
ENSG00000167470,0.0,0.0,0.0,0.0,1.0
ENSG00000099622,1.0,0.0,1.0,3.0,2.0
ENSG00000115268,11.0,3.0,5.0,22.0,9.0
ENSG00000127540,1.0,1.0,1.0,1.0,1.0
ENSG00000104904,3.0,1.0,3.0,6.0,3.0
ENSG00000099860,0.0,0.0,1.0,0.0,6.0
ENSG00000176533,0.0,0.0,0.0,1.0,0.0
ENSG00000104964,0.0,0.0,0.0,0.0,1.0
ENSG00000141905,0.0,0.0,0.0,0.0,1.0
ENSG00000183617,0.0,0.0,0.0,1.0,0.0
ENSG00000167658,1.0,1.0,1.0,4.0,3.0
ENSG00000130255,10.0,5.0,5.0,20.0,11.0
ENSG00000174917,0.0,0.0,0.0,1.0,1.0
ENSG00000174886,0.0,0.0,0.0,1.0,1.0
ENSG00000229833,0.0,0.0,0.0,1.0,0.0
ENSG00000233927,16.0,3.0,10.0,34.0,20.0
ENSG00000198258,1.0,1.0,1.0,2.0,2.0
ENSG00000130811,1.0,0.0,0.0,1.0,1.0
ENSG00000090339,0.0,0.0,0.0,0.0,1.0
ENSG00000076662,0.0,0.0,0.0,2.0,0.0
ENSG00000105583,0.0,0.0,0.0,1.0,1.0
ENSG00000171223,0.0,0.0,1.0,1.0,7.0
ENSG00000167815,0.0,0.0,0.0,1.0,1.0
ENSG00000179218,1.0,0.0,0.0,3.0,1.0
ENSG00000160888,0.0,1.0,0.0,0.0,2.0
ENSG00000104979,1.0,0.0,0.0,1.0,1.0
ENSG00000267519,0.0,0.0,0.0,1.0,0.0
ENSG00000132002,1.0,0.0,0.0,0.0,2.0
ENSG00000099797,0.0,0.0,0.0,1.0,0.0
ENSG00000099795,0.0,1.0,0.0,1.0,1.0
ENSG00000167460,0.0,0.0,0.0,0.0,1.0
ENSG00000130303,0.0,0.0,1.0,1.0,2.0
ENSG00000105640,12.0,3.0,4.0,29.0,13.0
ENSG00000130522,2.0,0.0,3.0,3.0,2.0
ENSG00000105701,0.0,0.0,0.0,0.0,1.0
ENSG00000221983,6.0,1.0,3.0,8.0,5.0
ENSG00000105669,1.0,0.0,0.0,2.0,1.0
ENSG00000186010,0.0,0.0,0.0,1.0,0.0
ENSG00000089356,0.0,1.0,0.0,0.0,0.0
ENSG00000266964,0.0,0.0,0.0,0.0,1.0
ENSG00000089327,1.0,0.0,0.0,1.0,0.0
ENSG00000126267,1.0,1.0,1.0,2.0,1.0
ENSG00000126264,2.0,0.0,0.0,0.0,0.0
ENSG00000011600,0.0,0.0,2.0,0.0,0.0
ENSG00000161281,0.0,0.0,0.0,0.0,1.0
ENSG00000167644,0.0,1.0,0.0,0.0,0.0
ENSG00000099341,0.0,0.0,0.0,1.0,0.0
ENSG00000178982,1.0,0.0,1.0,3.0,2.0
ENSG00000130402,0.0,1.0,0.0,0.0,0.0
ENSG00000171747,0.0,5.0,0.0,0.0,0.0
ENSG00000130755,1.0,0.0,0.0,1.0,0.0
ENSG00000128016,1.0,0.0,1.0,2.0,12.0
ENSG00000105193,10.0,1.0,3.0,18.0,12.0
ENSG00000197019,0.0,0.0,0.0,0.0,2.0
ENSG00000090006,0.0,0.0,0.0,0.0,1.0
ENSG00000105372,22.0,4.0,5.0,34.0,14.0
