,acinar,acinar_minor_mhcclassII,alpha,beta_major,beta_minor,delta,duct_acinar_related,duct_major,endothelial,epsilon,hybrid,immune_stellates,pp,stellates
ENSG00000237765,0.0,0.0,0.0,0.8887271147507888,0.8524327736634475,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136758,0.0,0.0,0.838423476769374,0.7692307692307693,0.0,0.0,0.8530062758005582,0.8098743695479172,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115561,0.0,0.0,0.5440422984269949,0.5173898568520179,0.46153846153846156,0.492053563778217,0.6102156868347755,0.647597271662492,0.0,0.0,0.4953475594520569,0.0,0.0,0.4750612469819876
ENSG00000166405,0.0,0.0,0.7446814546218286,0.731209722849039,0.0,0.7455876973959116,0.7537614061282232,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0
ENSG00000196776,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9516804951887864,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127483,0.0,0.0,0.7204204797744751,0.6928831705680261,0.0,0.0,0.7173529083912189,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7512485063993014
ENSG00000176209,0.5547579618600699,0.0,0.5617561523730938,0.5593338425342853,0.0,0.5384615384615384,0.7772852411636939,0.7370714270151578,0.0,0.0,0.6350716490011948,0.0,0.0,0.0
ENSG00000076604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114902,0.15384615384615385,0.16753507118958694,0.35324206719031703,0.24730243591161874,0.21151501398820144,0.2898733890973605,0.20959165463080773,0.27123105984467727,0.21596124997505775,0.0,0.22150466533807608,0.0,0.18695834966806266,0.23669402874433076
ENSG00000078098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000092841,0.0,0.14901933303246132,0.19050189623465905,0.021169029749356784,0.021485548753004808,0.03151143972690289,0.2513461525623615,0.3234700010373042,0.11054515380125779,0.1465086295054509,0.051768206633054294,0.04010563171826876,0.05044540075155405,0.12519573248349702
ENSG00000187514,0.044987848171821006,0.24499578659351057,0.04258428170130803,0.04261787579609798,0.055391623423649713,0.031069842668680046,0.18094774851432213,0.2280852565398583,0.27734684027158296,0.0,0.049656996360191934,0.18008775894458479,0.00419314091022198,0.21239542502623338
ENSG00000158716,0.0,0.7865628966918359,0.0,0.6923076923076923,0.0,0.0,0.8007828180606549,0.8340629568466773,0.0,0.0,0.0,0.0,0.0,0.7264114343203031
ENSG00000136897,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9473047944215628,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108298,0.008457046288710374,0.14046810682003313,0.025776986892406758,0.018676725717691276,0.01776916705645048,0.012367468613844652,0.048076748847961426,0.05296177588976347,0.045947253704071045,0.0,0.031153885217813346,0.13576896832539484,0.0018639106016892653,0.11528117381609403
ENSG00000128272,0.14080568918815026,0.3292248982649583,0.2191451879648062,0.1203644138116103,0.10983482690957877,0.07692307692307693,0.3159767205898578,0.1562618429844196,0.2806109144137456,0.0,0.08675864568123451,0.08107397648004386,0.1737456642664396,0.30482597534473127
ENSG00000159713,0.0,0.0,0.0,0.9230769230769231,0.0,0.948347806930542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145741,0.10254922738442054,0.22717855068353507,0.13091834233357355,0.09023826397382297,0.07692307692307693,0.09175561941587008,0.24235682762586153,0.21719123308475202,0.3058859293277447,0.0,0.14233368635177612,0.23372748723396888,0.0847656772686885,0.2815571427345276
ENSG00000169692,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.8607328809224642,0.9158819271967962,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107581,0.4445576759485098,0.0,0.6093869392688458,0.46398876722042376,0.38461538461538464,0.4658355942139259,0.6293484706145066,0.5291918745407691,0.0,0.0,0.0,0.0,0.43314493619478667,0.5814047593336839
ENSG00000173812,0.0,0.07184679233110867,0.07854844056642972,0.025333487070523776,0.01249554524054894,0.013414658032930814,0.10764740522091205,0.06695619454750648,0.234550613623399,0.009921119763300968,0.015328920804537259,0.0505137535241934,0.004048737195821909,0.08765850158838126
ENSG00000137720,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143947,0.004445607845599835,0.12405495001719548,0.023038589037381686,0.009583564905019907,0.006423344978919396,0.008310240048628587,0.08687726350931022,0.06189316511154175,0.058324378270369306,0.0,0.05493578085532555,0.14742791652679443,0.007004563625042255,0.056129950743455156
ENSG00000109472,0.0,0.0,0.5574924028836764,0.5113573716236994,0.5092620666210468,0.5104830952791067,0.3076923076923077,0.31173068284988403,0.0,0.5686853161224952,0.4987147175348722,0.0,0.5310201507348281,0.3156927273823665
ENSG00000119318,0.6153846153846154,0.0,0.7494207712320181,0.6300641986039969,0.0,0.0,0.663882851600647,0.6845820041803213,0.0,0.0,0.0,0.0,0.0,0.6330205752299383
ENSG00000125971,0.0,0.23076923076923078,0.4880827206831712,0.32931581368813145,0.2629050062252925,0.3773871476833637,0.31470125913619995,0.4304489539219783,0.25101544765325695,0.0,0.26593660849791306,0.0,0.3129775936786945,0.2605163867657001
ENSG00000163435,0.0,0.7692307692307693,0.7896572580704322,0.0,0.0,0.0,0.8570861174510076,0.8711744776138892,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091542,0.0,0.0,0.876369847701146,0.8113530048957238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8108412119058462,0.7692307692307693
ENSG00000115461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000104435,0.0,0.0,0.0,0.9602191952558664,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161921,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9621583498441256,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102804,0.0,0.0,0.5257902695582464,0.44218873060666597,0.3251638366625859,0.5074662291086637,0.3449855905312758,0.5101461272973281,0.7579453449982864,0.0,0.3112059235572815,0.0,0.3076923076923077,0.34378034334916335
ENSG00000143153,0.0,0.38461538461538464,0.5401176718565134,0.4588326628391559,0.4384000347210811,0.49431797632804286,0.6424618363380432,0.6832661674572871,0.0,0.0,0.4853507142800551,0.0,0.44808215361375076,0.0
ENSG00000162552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000056586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186480,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.891098297559298,0.0,0.0,0.883285756294544,0.0,0.0,0.0
ENSG00000159720,0.0,0.0,0.699294177385477,0.5384615384615384,0.0,0.5648024219733018,0.6049852600464454,0.6053200822610122,0.0,0.0,0.0,0.0,0.5908199273622953,0.5506535447560824
ENSG00000121073,0.0,0.0,0.7188353400964004,0.573016345500946,0.0,0.5911023754339951,0.6493631784732525,0.6117194478328412,0.0,0.0,0.5386842489242554,0.0,0.0,0.5384615384615384
ENSG00000084463,0.0,0.0,0.6212336283463699,0.39278604892583996,0.0,0.393154501914978,0.6085808735627395,0.4774895906448364,0.6051186735813434,0.0,0.38461538461538464,0.0,0.4151092217518733,0.49153253665337193
ENSG00000100316,0.014586324875171367,0.13534177725131696,0.03313923799074613,0.10529195345365085,0.07590209520780124,0.04740065336227417,0.014695580189044658,0.0182573336821336,0.010915389427771935,0.0,0.02582234602708083,0.06880704256204459,0.005602478981018066,0.07321705267979549
ENSG00000086061,0.0,0.0,0.5896674807255085,0.5115721088189346,0.46153846153846156,0.5090730923872727,0.5822782654028672,0.5903010643445529,0.705116487466372,0.0,0.0,0.0,0.0,0.5787680515876183
ENSG00000104529,0.2602100968360901,0.3630098562974196,0.09653330766237699,0.10352804569097665,0.09044918188681969,0.07692307692307693,0.28061152880008405,0.2700439233046312,0.2921021580696106,0.0,0.16092724525011504,0.2858015023745023,0.07855328229757455,0.30208361607331496
ENSG00000142684,0.711444575052995,0.6923076923076923,0.0,0.0,0.0,0.0,0.7645145792227525,0.7640998867841867,0.0,0.0,0.0,0.0,0.0,0.750048816204071
ENSG00000144567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111011,0.0,0.0,0.546465800358699,0.38928162593107957,0.0,0.401134559741387,0.6041465401649475,0.5372185569543105,0.6402491652048551,0.0,0.39190143805283767,0.0,0.38461538461538464,0.4177331465941209
ENSG00000100600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000139684,0.0,0.0,0.5942142468232375,0.5988287971569941,0.5384615384615384,0.5693674362622775,0.5464035731095535,0.6368170013794532,0.0,0.0,0.0,0.0,0.0,0.716880216048314
ENSG00000107372,0.2547265658011803,0.23076923076923078,0.4666817279962393,0.32820595227755034,0.2850847519361056,0.3315234917860765,0.4363904366126427,0.43374549884062547,0.0,0.0,0.23278190539433405,0.0,0.3733716836342445,0.4449010674770062
ENSG00000167778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172965,0.0,0.0,0.0,0.0,0.0,0.0,0.7724650456355169,0.7692307692307693,0.8149178394904504,0.0,0.0,0.0,0.0,0.7847874531379113
ENSG00000029363,0.0,0.0,0.8159787654876709,0.6153846153846154,0.0,0.6628441856457636,0.7352505601369418,0.6566196404970609,0.0,0.0,0.0,0.0,0.6458700345112727,0.0
ENSG00000111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000164167,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565844031480643
ENSG00000003147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113811,0.15384615384615385,0.1704260385953463,0.3301835060119629,0.2760499440706693,0.22497804348285383,0.2565614260160006,0.2958238904292767,0.2519894104737502,0.38846107629629284,0.0,0.24691120019325843,0.0,0.21884728853519148,0.22596600880989662
ENSG00000141429,0.0,0.0,0.0,0.0,0.0,0.0,0.9248035320868859,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136950,0.0,0.0,0.5272667224590595,0.40302880910726696,0.0,0.3945441154333261,0.6716353664031396,0.5763602165075449,0.7263478086544917,0.0,0.38461538461538464,0.0,0.413261000926678,0.5471552381148705
ENSG00000138029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.9283592609258798
ENSG00000071073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000135441,0.38461538461538464,0.43378210067749023,0.4974831801194411,0.4665387593782865,0.41443755534979015,0.4648530987592844,0.5851188898086548,0.6584090086129996,0.0,0.0,0.0,0.0,0.0,0.5744544451053326
ENSG00000142864,0.17946292345340437,0.28106693579600406,0.3271382955404428,0.2094547565166767,0.15384615384615385,0.19817521021916315,0.43565791845321655,0.4092164177160997,0.48290114677869356,0.0,0.1671802860039931,0.0,0.20256037895496076,0.4819148870614859
ENSG00000106927,0.0,0.0,0.0,0.0,0.0,0.0,0.9247457385063171,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183036,0.0,0.0,0.0,0.8661902913680444,0.8461538461538461,0.9047923363172091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000060762,0.0,0.0,0.0,0.7645868842418377,0.0,0.7183789152365464,0.7335731387138367,0.7996763266049899,0.0,0.0,0.6923076923076923,0.0,0.0,0.0
ENSG00000125107,0.0,0.0,0.0,0.0,0.0,0.0,0.7771380222760714,0.7290802506300119,0.8395672623927777,0.0,0.7483090941722577,0.0,0.0,0.6923076923076923
ENSG00000117450,0.0,0.33479144940009486,0.3205393461080698,0.427254135792072,0.35487292821590716,0.33872612623068005,0.5597611298927894,0.6304438801912161,0.5972053546171922,0.0,0.3076923076923077,0.0,0.0,0.6583923330673804
ENSG00000189060,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.946885544520158,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198171,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9564551619383005,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000172172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000125827,0.0,0.0,0.7973244281915518,0.7226912562663739,0.6923076923076923,0.7581633696189294,0.0,0.0,0.0,0.0,0.0,0.0,0.7349266639122596,0.0
ENSG00000257084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111237,0.0,0.0,0.0,0.7050007490011362,0.0,0.6924510506483225,0.6923076923076923,0.8681004368341886,0.0,0.0,0.0,0.0,0.0,0.7362006490047162
ENSG00000106089,0.0,0.0,0.0,0.9507570266723633,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134049,0.15384615384615385,0.18269556302290696,0.3433959667499249,0.3022419214248657,0.26069841935084415,0.31223605687801653,0.3583664298057556,0.33651323043383086,0.24893804696890023,0.0,0.4030521741280189,0.0,0.27100383318387544,0.32408793155963606
ENSG00000144034,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.897219194815709,0.8808447947868934,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000125835,0.2333393096923828,0.24895098576178917,0.4837931440426753,0.23076923076923078,0.0,0.2647600403198829,0.6128256412652823,0.5400888965680049,0.6281735255168035,0.0,0.26683059564003575,0.0,0.24532287395917451,0.5571008691420922
ENSG00000127603,0.0,0.0,0.0,0.0,0.0,0.0,0.9292862231914814,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136560,0.0,0.0,0.0,0.0,0.0,0.0,0.8710212799218985,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.8572019659555875
ENSG00000130066,0.0901983563716595,0.43730226388344395,0.19369487120554998,0.08406048096143283,0.07692307692307693,0.11083016028771034,0.5575265563451327,0.570175629395705,0.23366964780367339,0.0,0.2698834996957045,0.4798587148006146,0.1386872071486253,0.33113913811170137
ENSG00000215845,0.38461538461538464,0.4351188769707313,0.44855578587605405,0.5467151082479037,0.4601880953862117,0.4989887888614948,0.5113379129996667,0.6340038226200984,0.0,0.0,0.0,0.0,0.3990278381567735,0.0
ENSG00000198727,0.006686357351449819,0.0,0.078795469724215,0.030287834314199593,0.019222525449899528,0.0959771596468412,0.09993684750336868,0.09487008589964646,0.027604740399580736,0.09301576247582069,0.03383598419336172,0.041836293844076305,0.0724903207558852,0.010378654186542217
ENSG00000205352,0.0,0.38461538461538464,0.40906875408612764,0.5033975793765142,0.4016237992506761,0.4346506687311026,0.4201847956730769,0.6357363095650306,0.0,0.0,0.4299308107449458,0.0,0.0,0.5619682440390954
ENSG00000138080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000120725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154639,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9243569603333106,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139644,0.07692307692307693,0.17956178463422334,0.3104524337328397,0.10377861444766705,0.09172330911342914,0.15819158920874962,0.3374405915920551,0.3710509126002972,0.2487161893111009,0.0,0.1504258284201989,0.11335132213739249,0.142133708183582,0.2629313881580646
ENSG00000055211,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.8449845038927518,0.8301897461597736,0.0,0.0,0.0,0.0,0.0,0.8160807352799636
ENSG00000197858,0.0,0.0,0.7746621186916645,0.701918349816249,0.0,0.0,0.6923076923076923,0.7989283295778128,0.0,0.0,0.0,0.0,0.0,0.7599532420818622
ENSG00000161057,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.7853911106403058,0.819632140489725,0.0,0.0,0.0,0.0,0.0,0.8652788079701937
ENSG00000137710,0.0,0.0,0.6533370751600999,0.632628858089447,0.0,0.6153846153846154,0.7350017244999225,0.7739235437833346,0.0,0.0,0.0,0.0,0.0,0.6572774465267475
ENSG00000103266,0.3076923076923077,0.0,0.45463223640735334,0.49877335933538586,0.3964454439970163,0.4200337758431068,0.40081334114074707,0.5211868331982539,0.0,0.0,0.34802825175798857,0.0,0.3402713078718919,0.4318792407329266
ENSG00000213719,0.07692307692307693,0.2426840479557331,0.20162058335084182,0.16585753514216497,0.12508382705541757,0.19824284315109253,0.3564165372114915,0.4879020635898297,0.34485462537178624,0.0,0.12610520307834333,0.24824067262502816,0.11910753066723163,0.3211110463509193
ENSG00000114062,0.0,0.0,0.852942054088299,0.0,0.0,0.0,0.8962955474853516,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
ENSG00000167552,0.0,0.0,0.44318827298971325,0.367832023363847,0.3076923076923077,0.43612267879339367,0.4166293511023888,0.5899024376502404,0.3226941961508531,0.0,0.3220006548441373,0.0,0.389459857573876,0.3971208746616657
ENSG00000100234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000187193,0.7692307692307693,0.0,0.0,0.8352091449957627,0.792860732628749,0.0,0.0,0.0,0.0,0.0,0.7819891617848322,0.0,0.0,0.0
ENSG00000181061,0.0,0.0,0.756592347071721,0.6153846153846154,0.0,0.0,0.6863240278684176,0.7466365924248328,0.0,0.0,0.6623735244457538,0.0,0.0,0.6605553672863886
ENSG00000185022,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.9504594757006719,0.0,0.0,0.0,0.0,0.0
ENSG00000196507,0.0,0.0,0.7602987151879531,0.7278599647375253,0.6612912462307856,0.7315098001406743,0.6153846153846154,0.0,0.0,0.0,0.6615791366650507,0.0,0.0,0.0
ENSG00000163875,0.0,0.0,0.4615123913838313,0.4565430283546448,0.4023683575483469,0.5126382387601413,0.4666243057984572,0.46799816076572126,0.0,0.0,0.40968775290709275,0.0,0.42874803909888637,0.38461538461538464
ENSG00000198918,0.0799575402186467,0.20309322155438936,0.02816717899762667,0.013567172563993014,0.013987238590533916,0.006166636943817139,0.09483200311660767,0.08064761987099281,0.09472704392213088,0.0,0.09386274447807899,0.20709323424559373,0.014174883182232197,0.1236075942332928
ENSG00000143198,0.15384615384615385,0.17603806807444647,0.26825974079278797,0.2904936442008385,0.19090490616284883,0.2875116008978624,0.43837879254267764,0.5493306976098281,0.3824994105559129,0.0,0.16790887942680946,0.0,0.17119598388671875,0.5154152329151447
ENSG00000119048,0.15384615384615385,0.20938577560278085,0.3279944612429692,0.2452237193401043,0.17810066846700814,0.23734505359943098,0.4030719261903029,0.38284210975353533,0.5461756862126864,0.0,0.21212325187829825,0.0,0.2153927913078895,0.30427680565760684
ENSG00000052344,0.0,0.0,0.0,0.0,0.0,0.0,0.9344653028708237,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135624,0.0,0.0,0.857288984151987,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157198988474332
ENSG00000134056,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.8912728382990911,0.0,0.0,0.0,0.0,0.0,0.8549052431033208
ENSG00000101160,0.0,0.0,0.8381680525266207,0.7692307692307693,0.0,0.0,0.0,0.8516103304349459,0.0,0.0,0.0,0.0,0.0,0.781080635694357
ENSG00000177954,0.03723662633162279,0.13952986552165106,0.004458335729745718,0.02172355468456562,0.02504578920511099,0.004096411741696871,0.10112527242073646,0.06792135880543636,0.08682309664212741,0.0,0.06164829547588642,0.18146970638862023,0.006054836970109206,0.08982998591202956
ENSG00000116299,0.0,0.0,0.9001989548022931,0.7692307692307693,0.0,0.7853452654985281,0.0,0.0,0.0,0.0,0.0,0.0,0.794842527462886,0.0
ENSG00000145337,0.23076923076923078,0.0,0.3665418716577383,0.3284237522345323,0.2824044961195726,0.3112746477127075,0.39862542427503145,0.33286537573887753,0.3691587493969844,0.0,0.3083383532670828,0.0,0.2753459857060359,0.3278797360566946
ENSG00000157800,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104979,0.15384615384615385,0.22388027723018938,0.23957771062850952,0.23298361209722665,0.18146709295419547,0.1991518369087806,0.27366716586626494,0.3599431056242723,0.3389766766474797,0.0,0.18042090764412513,0.0,0.17351904740700355,0.43462269122783953
ENSG00000131116,0.0,0.0,0.5515700578689575,0.4248435588983389,0.38461538461538464,0.48936749880130476,0.4697918204160837,0.5504847948367779,0.0,0.0,0.41890562039155227,0.0,0.41656298820789045,0.40847182732362014
ENSG00000061676,0.0,0.0,0.6545465221771827,0.48492133617401123,0.0,0.46320324219190157,0.6546435677088224,0.5945636125711294,0.0,0.0,0.4730033461864178,0.0,0.46153846153846156,0.5335612480457013
ENSG00000175826,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664257994064918
ENSG00000108946,0.0,0.0,0.5843642629109896,0.4210964487149165,0.38461538461538464,0.4781163518245404,0.39315667977699864,0.4420016087018527,0.0,0.0,0.4081713878191434,0.0,0.49801175869428194,0.45883020529380214
ENSG00000146072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000135390,0.07692307692307693,0.24636557010503915,0.12067709060815665,0.20078803025759184,0.20749480907733625,0.16842685295985296,0.09516169016177838,0.1933428278336158,0.07774771176851712,0.0,0.159105502642118,0.14015857989971453,0.0886047023993272,0.13614866366753212
ENSG00000105202,0.7752576103577247,0.8241738768724295,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505133161178002
ENSG00000115053,0.23391630557867196,0.0,0.38602333802443284,0.2854955609028156,0.23076923076923078,0.30562334335767305,0.49973917924440825,0.47701575664373547,0.6096130976310143,0.0,0.3159960141548744,0.0,0.325315901866326,0.5266086092362037
ENSG00000129757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136003,0.0,0.0,0.3245180340913626,0.4874098988679739,0.3754657506942749,0.37844948126719546,0.31510947759334856,0.3546183980428256,0.3976099078471844,0.0,0.31167366871467006,0.0,0.3076923076923077,0.43538596538396984
ENSG00000106537,0.6932094463935266,0.0,0.0,0.8740804608051593,0.8079273379766024,0.7157558294442984,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146592,0.0,0.0,0.0,0.0,0.0,0.0,0.9396813007501456,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133639,0.23907980093589196,0.10288108770663922,0.19858958170964167,0.13104380094088042,0.07692307692307693,0.08576274376649123,0.3396929456637456,0.30702500159923846,0.3948618998894325,0.0,0.0861835112938514,0.3256061764863821,0.09131061572294968,0.12197614174622756
ENSG00000243955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132471,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9593447905320388,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173486,0.23076923076923078,0.26320927418195283,0.5707865082300626,0.4490784681760348,0.42857818420116717,0.49529260855454665,0.26181782208956206,0.30533167949089635,0.0,0.0,0.27461777742092425,0.0,0.280542424091926,0.27742179998984706
ENSG00000149100,0.4840710208966182,0.5074869531851548,0.3076923076923077,0.41929880472329945,0.3160762328367967,0.3495459006382869,0.6045972475638757,0.5904754171004662,0.3822707167038551,0.0,0.0,0.0,0.0,0.6356048125487107
ENSG00000141905,0.4977661417080806,0.0,0.0,0.561167639035445,0.46153846153846156,0.501044511795044,0.6248819552935087,0.6770292337124164,0.0,0.0,0.5551037604992206,0.0,0.0,0.7260027894606957
ENSG00000139372,0.0,0.0,0.7961286764878494,0.7692307692307693,0.0,0.0,0.9073525804739732,0.8484334441331717,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120306,0.15384615384615385,0.23355042934417725,0.4746007735912616,0.26509932371286243,0.25547595666005063,0.284453259064601,0.4497469434371361,0.4714699983596802,0.18571441907149094,0.0,0.31901279321083653,0.0,0.25007070486362165,0.2842806898630582
ENSG00000136819,0.0,0.0,0.700228397662823,0.6923076923076923,0.0,0.0,0.7655048462060782,0.7701280071185186,0.0,0.0,0.0,0.0,0.0,0.7274204951066238
ENSG00000198355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164543,0.0,0.0,0.0,0.0,0.0,0.0,0.9303925037384033,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145730,0.0,0.0,0.75531588609402,0.653384268283844,0.6153846153846154,0.6182780449207013,0.0,0.0,0.0,0.0,0.6187262351696308,0.0,0.70661094555488,0.0
ENSG00000130396,0.0,0.0,0.0,0.0,0.0,0.0,0.9342426428428063,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
