,ATL,DCT1,DCT2,ENDO,FIB,ICA,ICB,LEUK,MES,PC,PEC,PODO,PT,PTVCAM1,TAL1,TAL2
ENSG00000118007,0.1722327748934428,0.0,0.1722327748934428,0.1722327748934428,0.1722327748934428,0.0,0.1722327748934428,0.0,0.1722327748934428,0.1722327748934428,0.1722327748934428,0.0,0.0,0.1722327748934428,0.0,0.0
ENSG00000114107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000051382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000114126,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.6,0.6,0.6
ENSG00000114127,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.4666666666666667,0.0,0.0,0.0,0.0
ENSG00000144935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000163714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000018408,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.4,0.0,0.0,0.43333333333333335,0.0,0.43333333333333335,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.0
ENSG00000196428,0.6,0.8,0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
ENSG00000152601,0.0,0.1476280927658081,0.1476280927658081,0.1476280927658081,0.31067667007446287,0.1476280927658081,0.1476280927658081,0.1476280927658081,0.4062491774559021,0.0,0.0,0.0,0.0,0.0,0.1476280927658081,0.1476280927658081
ENSG00000238755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000114790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000196549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957938015460968,0.9333333333333333,0.0,0.0,0.0
ENSG00000197415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174891,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000283154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000163590,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492093642552694,0.8492093642552694
ENSG00000169251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000174776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000173905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000085276,0.2683690428733826,0.31696295738220215,0.3491291562716166,0.0943358341852824,0.13209364811579385,0.257686706384023,0.221596364180247,0.11213807662328085,0.2683690428733826,0.4015417218208313,0.0,0.0,0.04920936425526937,0.04920936425526937,0.2814258376757304,0.327833612759908
ENSG00000173889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000163558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0
ENSG00000154310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.915876030921936,0.0,0.8666666666666667,0.0,0.0
ENSG00000075420,0.27291585206985475,0.27291585206985475,0.17734333674112956,0.04920936425526937,0.17734333674112956,0.04920936425526937,0.04920936425526937,0.0,0.04920936425526937,0.17734333674112956,0.04920936425526937,0.34690074920654296,0.0,0.04920936425526937,0.04920936425526937,0.04920936425526937
ENSG00000169760,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246046821276347,0.0,0.8610025008519491,0.8246046821276347,0.0,0.0
ENSG00000177694,0.26686063210169475,0.26686063210169475,0.3748906413714091,0.0,0.20250625212987264,0.09841872851053873,0.09841872851053873,0.0,0.09841872851053873,0.32111056248346964,0.09841872851053873,0.09841872851053873,0.0,0.0,0.32111056248346964,0.32111056248346964
ENSG00000177565,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
ENSG00000197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667
ENSG00000242808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000114770,0.0,0.8,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
ENSG00000113790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000073803,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915876030921936,0.8666666666666667,0.0,0.0
ENSG00000073792,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000058866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000113889,0.0,0.915876030921936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667
ENSG00000073849,0.0,0.0,0.0,0.8276691675186157,0.0,0.7333333333333333,0.7333333333333333,0.7825426975886027,0.0,0.7825426975886027,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145012,0.10533011356989543,0.0471679170926412,0.0471679170926412,0.0471679170926412,0.10533011356989543,0.10533011356989543,0.10533011356989543,0.17601667245229086,0.3280705213546753,0.0471679170926412,0.17601667245229086,0.0,0.10533011356989543,0.17601667245229086,0.024604682127634683,0.0471679170926412
ENSG00000090530,0.4563567439715068,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.4563567439715068,0.4563567439715068,0.3333333333333333,0.4563567439715068,0.4563567439715068,0.4563567439715068
ENSG00000113946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000198398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000176945,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075711,0.0,0.0,0.0,0.0,0.0,0.31986086765925087,0.31986086765925087,0.0,0.0,0.31986086765925087,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182903,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
ENSG00000249592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333
ENSG00000087274,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0
ENSG00000168818,0.0,0.8666666666666667,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152953,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8492093642552694,0.8492093642552694
ENSG00000170871,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
ENSG00000132405,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000288075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957938015460968,0.9333333333333333,0.0,0.0
ENSG00000109667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425764600435893,0.9333333333333333,0.0,0.0
ENSG00000109684,0.0,0.0,0.0,0.0,0.0,0.9520375053087871,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157869,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333
ENSG00000137449,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263327,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
ENSG00000169744,0.0,0.0,0.0,0.9694562037785848,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145147,0.0,0.0,0.5333333333333333,0.0,0.5333333333333333,0.847779925664266,0.0,0.5333333333333333,0.0,0.5333333333333333,0.0,0.0,0.6809614260991415,0.5333333333333333,0.5333333333333333,0.0
ENSG00000185774,0.6872371276219685,0.5155556201934814,0.5647396167119344,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,0.5647396167119344,0.0,0.0,0.26666666666666666,0.26666666666666666,0.5647396167119344,0.4142947594324748
ENSG00000109819,0.17227071921030682,0.25120178461074827,0.3512531240781148,0.06666666666666667,0.06666666666666667,0.3512531240781148,0.3512531240781148,0.06666666666666667,0.06666666666666667,0.25120178461074827,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.4411998470624288,0.3512531240781148
ENSG00000109680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0
ENSG00000109689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154274,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065882,0.0,0.0,0.2952561855316162,0.0,0.0,0.4138345837593079,0.4858614484469096,0.0,0.5381779472033182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109790,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078140,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666
ENSG00000163694,0.2071473797162374,0.2071473797162374,0.2071473797162374,0.13333333333333333,0.13333333333333333,0.2071473797162374,0.3578445871671041,0.2071473797162374,0.0,0.2071473797162374,0.13333333333333333,0.0,0.3578445871671041,0.2071473797162374,0.2071473797162374,0.2071473797162374
ENSG00000163697,0.0,0.43063480059305825,0.29433583418528236,0.29433583418528236,0.29433583418528236,0.0,0.19683745702107747,0.0,0.37368770837783816,0.0,0.0,0.43063480059305825,0.0,0.0,0.0,0.19683745702107747
ENSG00000064042,0.13333333333333333,0.4276691675186157,0.4977779150009155,0.4977779150009155,0.13333333333333333,0.3301707903544108,0.13333333333333333,0.13333333333333333,0.3301707903544108,0.4276691675186157,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
ENSG00000183783,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145246,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0
ENSG00000075539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000184178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000072201,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667
ENSG00000157404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000163453,0.0,0.2952561855316162,0.2952561855316162,0.0,0.0,0.0,0.0,0.0,0.2952561855316162,0.0,0.4415037512779236,0.0,0.0,0.0,0.0,0.0
ENSG00000035720,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248049,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
ENSG00000171234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.957938015460968,0.0,0.0
ENSG00000018189,0.2,0.0,0.2,0.2,0.2,0.4952561855316162,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0
ENSG00000173542,0.0,0.0,0.0,0.0,0.0,0.9138345837593078,0.8666666666666667,0.0,0.0,0.8912713487943014,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000080493,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.8152882973353068,0.5968374570210775,0.4,0.4
ENSG00000132466,0.1722327748934428,0.1722327748934428,0.1722327748934428,0.1722327748934428,0.0,0.1722327748934428,0.1722327748934428,0.0,0.0,0.1722327748934428,0.0,0.0,0.0,0.0,0.1722327748934428,0.1722327748934428
ENSG00000079557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000138768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000138771,0.2,0.4091398000717163,0.4091398000717163,0.0,0.0,0.5966751535733541,0.32069034576416017,0.2,0.0,0.2,0.4091398000717163,0.2,0.2,0.2,0.2,0.2
ENSG00000138758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.957938015460968,0.0,0.0,0.0,0.0
ENSG00000138767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138759,0.06666666666666667,0.06666666666666667,0.48098260164260864,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5337955474853515,0.40817041794459025,0.06666666666666667,0.28810880581537884,0.28810880581537884,0.06666666666666667,0.28810880581537884
ENSG00000152795,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
ENSG00000249242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000145284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000138674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9333333333333333
ENSG00000138678,0.0,0.8666666666666667,0.0,0.0,0.0,0.9333333333333333,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27065150340398153,0.27065150340398153,0.27065150340398153,0.0,0.27065150340398153,0.27065150340398153,0.0,0.0
ENSG00000138639,0.3301707903544108,0.4553383350372314,0.3301707903544108,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.4553383350372314,0.13333333333333333,0.13333333333333333,0.3301707903544108,0.3301707903544108
ENSG00000109339,0.07381404638290405,0.07381404638290405,0.15533833503723143,0.0,0.15533833503723143,0.07381404638290405,0.0,0.0,0.15533833503723143,0.3298753619194031,0.2539617856343587,0.2539617856343587,0.15533833503723143,0.15533833503723143,0.15533833503723143,0.07381404638290405
ENSG00000163629,0.13333333333333333,0.13333333333333333,0.37938015460968016,0.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.4943358341852824,0.37938015460968016,0.6087647994359334,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
ENSG00000172493,0.0,0.0,0.15993043581644695,0.40868860483169556,0.09051775932312012,0.0,0.15993043581644695,0.15993043581644695,0.24175055027008058,0.3135087490081787,0.15993043581644695,0.0,0.15993043581644695,0.15993043581644695,0.0,0.0
ENSG00000118785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667
ENSG00000185477,0.0,0.9333333333333333,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184305,0.4316347599029541,0.4447925051053365,0.4538196841875712,0.14048071304957072,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.20817041794459026,0.14048071304957072,0.4188602964083354,0.14048071304957072,0.0,0.20817041794459026,0.20817041794459026,0.4938167413075765,0.5009928623835246
ENSG00000163110,0.4,0.0,0.0,0.4,0.6666666666666666,0.4,0.4,0.0,0.4,0.0,0.4,0.7128822843233744,0.4,0.4,0.0,0.0
ENSG00000138696,0.0,0.0,0.8,0.0,0.0,0.0,0.8885366678237915,0.0,0.0,0.8759097894032796,0.8,0.0,0.0,0.0,0.0,0.0
ENSG00000182168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8912713487943014,0.0,0.8666666666666667,0.9138345837593078,0.0,0.0,0.0,0.0
ENSG00000163116,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.7333333333333333,0.7333333333333333
ENSG00000168785,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.957938015460968,0.0,0.0,0.0,0.0,0.0
ENSG00000164035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138814,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
ENSG00000109332,0.7,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.7,0.7
ENSG00000248373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000168769,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.957938015460968,0.0,0.0,0.0,0.0
ENSG00000236699,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667
ENSG00000138785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000168743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000145348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138798,0.5333333333333333,0.8219249288241068,0.5333333333333333,0.0,0.0,0.5333333333333333,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.7861163973808288,0.7
ENSG00000138792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.8912713487943014,0.8666666666666667,0.0,0.0
ENSG00000145362,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.7896900773048401,0.6666666666666666,0.6666666666666666,0.6666666666666666
ENSG00000145349,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.0,0.8,0.0,0.0
ENSG00000180801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174607,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667
ENSG00000172403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145390,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.691287100315094,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666,0.5666666666666667,0.5666666666666667
ENSG00000138738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000173376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000138688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249464,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000251432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000077684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109381,0.1,0.1,0.1,0.1,0.0,0.1,0.4321632107098897,0.06666666666666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000196782,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.4666666666666667,0.7128822882970174,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.4666666666666667
ENSG00000109436,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170153,0.6,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.7476280927658081
ENSG00000109452,0.0,0.0,0.0,0.0,0.0,0.0,0.8246046821276347,0.0,0.8246046821276347,0.0,0.0,0.0,0.0,0.0,0.8,0.8246046821276347
ENSG00000109458,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251600,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000285783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000151612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071205,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.8,0.8,0.0,0.0
ENSG00000151623,0.20817041794459026,0.31040666898091634,0.39592490990956625,0.12302341063817342,0.0,0.31040666898091634,0.35447232325871786,0.12302341063817342,0.12302341063817342,0.35447232325871786,0.0,0.0,0.0,0.0,0.2624963561693827,0.2624963561693827
ENSG00000287292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
