,CD3+ T-cells,CDC1,Cholangiocytes,Cycling Myeloid,Cycling Plasma,Doublet,Erythrocytes,HSC,Hepatocytes,KC Like,LSEC,Macrophage (MHCII high),Mature B-cells,Mono-Mac,Myeloid Erythrocytes (phagocytosis),NK-like cells,Neutrophil,Plasma cells,Platelets,gd T-cells
ENSG00000145734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145741,0.303638275574743,0.41678351958389603,0.26961113280422866,0.23378802952493527,0.24967164003530337,0.23845002744886573,0.16236359915900597,0.23281990011507606,0.0,0.19442062680969943,0.19988717419084528,0.31317778872911667,0.3343763774391943,0.28055302458793896,0.19288571704524882,0.29614571369407294,0.0,0.15789473684210525,0.0,0.24403599469757187
ENSG00000164346,0.0,0.5967518121931,0.524729874881204,0.0,0.5712189695883717,0.5412564026867838,0.0,0.0,0.0,0.5114969788669521,0.0,0.5396549521892243,0.6032781724382864,0.554043111521508,0.5450850827513595,0.5826010011716541,0.0,0.47368421052631576,0.0,0.0
ENSG00000113163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145703,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8989281923063928,0.0,0.0,0.9411756162713901,0.0,0.0,0.0,0.0,0.0
ENSG00000181104,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.9643772755801441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145708,0.0,0.0,0.0,0.0,0.0,0.9233748690312752,0.0,0.0,0.0,0.0,0.9384407628046917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0
ENSG00000171530,0.0,0.5977340573501142,0.5843445090263083,0.5371355252495725,0.655433091467154,0.5518182664603724,0.0,0.4911942288269109,0.0,0.5035136542428216,0.0,0.5083320406663464,0.0,0.5074166244798043,0.5255619535611584,0.0,0.0,0.47368421052631576,0.0,0.0
ENSG00000145692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000039319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186468,0.23164367037699773,0.33246125236715257,0.15996857983211774,0.1637178833594327,0.22244028362313886,0.16225811360526274,0.05263157894736842,0.12111438914664764,0.06581176263322305,0.1376214693983919,0.1244388592377728,0.21288877854216462,0.3144639763360006,0.17999400340310728,0.11174903029016271,0.201076510733274,0.0,0.11051816835877865,0.108346351109716,0.1738045807844407
ENSG00000174695,0.0,0.9183242801789463,0.0,0.0,0.9212096201970864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
ENSG00000038427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127184,0.1819307508616327,0.28012833946386256,0.34271449013182886,0.13974528166719158,0.26214889121915325,0.13992985836993338,0.05263157894736842,0.11380829486398253,0.07018455257402176,0.17337717979507813,0.08566305614199975,0.16992872844629608,0.18592484059315054,0.17218386164339544,0.18695872627064639,0.1423098512801802,0.0,0.08830552347938951,0.09169162876497072,0.10967330497086421
ENSG00000081189,0.0,0.7070369817902571,0.0,0.0,0.6676758831258948,0.7202455788057552,0.0,0.0,0.0,0.0,0.8110206994881244,0.6643232322970448,0.7451048246369133,0.0,0.631578947368421,0.0,0.0,0.6700967274360659,0.0,0.0
ENSG00000175745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173221,0.0,0.0,0.0,0.0,0.7599326573829392,0.0,0.0,0.0,0.0,0.786454441131831,0.0,0.7864991794040571,0.0,0.7714051027601314,0.7984906940287522,0.0,0.0,0.7368421052631579,0.0,0.0
ENSG00000118985,0.0,0.0,0.0,0.0,0.9302082007238447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915264165876373,0.0,0.0,0.8947368421052632,0.0,0.0
ENSG00000153113,0.0,0.593515765169085,0.6032712449319074,0.0,0.0,0.6471551638658862,0.0,0.5789473684210527,0.0,0.6069097990008544,0.0,0.6162864442850413,0.0,0.7345095252590865,0.6312628378410918,0.0,0.0,0.0,0.0,0.6831839077555951
ENSG00000164308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113532,0.0,0.9859117484160204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
ENSG00000198961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153037,0.0,0.9473684210526315,0.0,0.0,0.9538726104545489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129625,0.0,0.7441197700568253,0.7426622912417876,0.0,0.7625797846943019,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.0,0.0,0.7530141075966208,0.0,0.0,0.7725620103519651,0.0,0.0
ENSG00000172795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092421,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205302,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8647472853097282,0.8738513893403708,0.0,0.8765128912340845,0.0,0.0,0.0,0.0,0.0
ENSG00000064652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169567,0.2885552096285724,0.3401220135125194,0.4876703559556339,0.25083934175073047,0.3894320100479974,0.18204175041480047,0.0,0.11086433063188343,0.21519604290956784,0.13900059116307886,0.12821298942610093,0.14348919287565676,0.31703477559628584,0.10526315789473684,0.14378325365077177,0.22872230432127652,0.0,0.13893694682088983,0.12545641467049048,0.17938140867417687
ENSG00000158985,0.0,0.9897135894343865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
ENSG00000125347,0.7491261311736888,0.6758383147537306,0.0,0.0,0.0,0.731336497267319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6978318061812895,0.7724319557998051,0.8021454902910493,0.631578947368421,0.0,0.7985109553542277
ENSG00000164405,0.0,0.37896575006609945,0.6501631009570371,0.3805986866696691,0.6425049204611787,0.3684210526315789,0.0,0.39626005593735936,0.5844737791789393,0.3827642478498053,0.0,0.38478938030906795,0.0,0.38237651518898474,0.37989514852593514,0.3746865247590411,0.0,0.45280984521020823,0.0,0.0
ENSG00000164406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213585,0.0,0.8192287001760379,0.8294257286485432,0.0,0.8372759551264783,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.802310994534998,0.0,0.0,0.0,0.0,0.0
ENSG00000113558,0.43372693488262487,0.3822600819721796,0.5704456256824714,0.24522234052783026,0.2625693036985977,0.3740236765687988,0.2754325036140218,0.5288342741557299,0.0,0.23473390581712006,0.0,0.2886902638516985,0.31048888187197055,0.26938682364815153,0.28226642834743043,0.4018916460269574,0.0,0.21052631578947367,0.0,0.3690244291529085
ENSG00000113575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119048,0.0,0.9106130098801077,0.0,0.0,0.0,0.0,0.9371111170371227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
ENSG00000152700,0.0,0.0,0.0,0.0,0.9693636042561217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0
ENSG00000164615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145833,0.0,0.828347314050295,0.0,0.0,0.8204534617638218,0.807256243822016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.8480667024015802,0.0,0.0,0.0,0.0
ENSG00000113621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000113648,0.0,0.771682568862974,0.0,0.7224166337907781,0.6842105263157895,0.0,0.0,0.0,0.0,0.7234947761069453,0.0,0.7622779233757051,0.0,0.7464161649434091,0.7189159736939214,0.0,0.0,0.0,0.0,0.0
ENSG00000120708,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9170387187163735,0.0,0.0,0.9145595484051575,0.0,0.0,0.0,0.0,0.0
ENSG00000177733,0.0,0.8894708858771214,0.8482686023791494,0.0,0.8421052631578947,0.8504894857788339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120705,0.0,0.9617910319548703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
ENSG00000113013,0.0,0.9537465064848613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
ENSG00000044115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000120727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566786365756643,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
ENSG00000170476,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503097041094781,0.0,0.0
ENSG00000131508,0.0,0.8309563499535964,0.7855425159093636,0.0,0.8040331636594903,0.7401299885913283,0.0,0.0,0.0,0.0,0.0,0.7282308151653987,0.0,0.0,0.6842105263157895,0.0,0.0,0.6942666529594109,0.0,0.0
ENSG00000120306,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9631146849618188,0.0,0.0,0.0
ENSG00000113068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170458,0.0,0.0,0.0,0.0,0.0,0.8037861353701335,0.0,0.0,0.0,0.792633326093259,0.0,0.8674041919800135,0.0,0.8562304165060682,0.7894736842105263,0.0,0.0,0.0,0.0,0.0
ENSG00000131495,0.0,0.6634966387514997,0.6418996898378716,0.0,0.7416534278117931,0.5925187100917789,0.0,0.0,0.0,0.6016732374718906,0.0,0.6437710998812168,0.0,0.6048426422831662,0.6902362952408901,0.0,0.0,0.5789473684210527,0.0,0.0
ENSG00000113141,0.0,0.958655433658178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
ENSG00000146007,0.0,0.895406580563062,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9446084309473894,0.0,0.0,0.0,0.0,0.0
ENSG00000178913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131507,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9169702340072163,0.0,0.0,0.9339074455881866,0.0,0.0,0.0,0.0,0.0
ENSG00000113580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133706,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702760925147882,0.0,0.0,0.0,0.0,0.0
ENSG00000113649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113712,0.0,0.6567491946977854,0.0,0.0,0.0,0.697425824768205,0.0,0.6192657774141846,0.0,0.5789473684210527,0.6857390603711208,0.6051168980795966,0.0,0.615789701341843,0.6480250252835084,0.0,0.0,0.0,0.6668461470895445,0.0
ENSG00000182578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.8991848142383838,0.0,0.0,0.9216854418570544,0.0,0.0,0.0,0.0,0.0
ENSG00000019582,0.37515154076092533,0.7323719940505572,0.40254255471253336,0.0,0.46204171710476666,0.43649835528842024,0.0,0.0,0.0,0.6357431716553685,0.3157894736842105,0.6751396395639953,0.6630617687847219,0.5964566348991591,0.6236982422127353,0.3620356824387878,0.0,0.49452035519119,0.0,0.36827587417433244
ENSG00000164587,0.2434529569971545,0.27689412391233115,0.14337254633726912,0.15601795873433297,0.1813937433911033,0.16440569488123064,0.05263157894736842,0.11045966320876757,0.06528089224887461,0.12138058975389987,0.10668183239490309,0.19471111751248887,0.2716077636068907,0.2035258328132424,0.10492068013186137,0.18099146335150967,0.0,0.1160900666025148,0.09764631524046588,0.1749821957067467
ENSG00000211445,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.9740218813562338,0.0,0.0,0.944710222369158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113140,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,0.8897351552649563,0.0,0.0,0.8686069578112514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660631605602966,0.0
ENSG00000177556,0.0,0.6943627118185498,0.6913308169195452,0.0,0.7396017530508996,0.0,0.0,0.0,0.0,0.7848548170032006,0.0,0.6957149350747254,0.0,0.0,0.8244618690696588,0.0,0.0,0.6842105263157895,0.0,0.0
ENSG00000145907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135077,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566587642409828,0.0,0.0,0.0,0.0,0.0
ENSG00000135074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113282,0.0,0.9171012662965969,0.9297523215194434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
ENSG00000145860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113312,0.0,0.9579634994492453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
ENSG00000164609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000038274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134516,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630443897285498,0.0,0.0,0.0,0.0,0.0
ENSG00000043462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.959220411573765,0.0,0.0,0.0,0.0,0.0
ENSG00000181163,0.40903823158130304,0.4589272376182924,0.39348634006717814,0.38951050516208935,0.5006009147127874,0.3134636644060774,0.0,0.3104373917880854,0.0,0.29267533493227593,0.0,0.3712130522298293,0.4409905791538609,0.2631578947368421,0.27754718619398155,0.3909494752873056,0.0,0.2634747232783327,0.0,0.3321648568642499
ENSG00000072786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120129,0.0,0.7748518149929884,0.6806400649091561,0.0,0.0,0.684526453316022,0.0,0.6146452005115899,0.0,0.5789473684210527,0.6265536296177473,0.6548259152048345,0.0,0.7488968642477829,0.6097834049789137,0.0,0.0,0.0,0.0,0.0
ENSG00000037241,0.0,0.971018808805724,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113732,0.42526743738414285,0.5127059947173859,0.4497057956650527,0.0,0.3684210526315789,0.4174364857013937,0.0,0.0,0.0,0.5589874110914949,0.0,0.4987398084717886,0.42325124423674276,0.4743648817400871,0.5150730029873708,0.45357112522604726,0.0,0.377689035947363,0.4534428911559513,0.0
ENSG00000164463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113742,0.0,0.0,0.0,0.0,0.0,0.0,0.9233657864919183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216530155049661,0.0,0.0,0.8947368421052632,0.0,0.0
ENSG00000146066,0.0,0.7793735910350703,0.6938069670679002,0.0,0.7040007252425127,0.0,0.0,0.0,0.0,0.6677999972880142,0.0,0.7847986322882519,0.0,0.7526324984548721,0.6789350506842354,0.0,0.0,0.631578947368421,0.0,0.0
ENSG00000175416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169230,0.0,0.5835838967170686,0.5299831352512884,0.0,0.7372351163380321,0.5519623630366958,0.0,0.0,0.0,0.5263157894736842,0.0,0.5676419063720681,0.0,0.6781066449917246,0.5384194365065815,0.6464021904754923,0.0,0.5277535467976109,0.0,0.0
ENSG00000169223,0.0,0.8011265063643568,0.834327230294465,0.0,0.9108728786154888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.8782933810839243,0.0,0.0
ENSG00000131187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184840,0.0,0.876914399312748,0.8421052631578947,0.0,0.925781914544303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051689714000645,0.0,0.0
ENSG00000145912,0.0,0.8947368421052632,0.8997366412741367,0.0,0.9577599806181816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197451,0.0,0.8031594249618693,0.0,0.8215414502547149,0.808043878412936,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.7729536231520345,0.0,0.0,0.8122389634977711,0.0,0.0,0.0,0.0,0.0
ENSG00000176783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000169045,0.0,0.8085374927698483,0.0,0.7392947353461476,0.7390127060079855,0.7835026237356028,0.0,0.7128037427619264,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.759796771181518,0.0,0.0,0.0,0.0
ENSG00000127022,0.0,0.47431326336626023,0.5460264924192414,0.5185704754806325,0.597425242950564,0.5706591293882879,0.0,0.0,0.0,0.5265456381513365,0.5816272501994733,0.561655642129638,0.0,0.47368421052631576,0.5658031716769608,0.0,0.0,0.4875085916386783,0.0,0.0
ENSG00000161011,0.0,0.7054883067710288,0.8196527747985897,0.0,0.0,0.7345199086173158,0.0,0.0,0.0,0.6842105263157895,0.0,0.7523731380941169,0.0,0.6959735716289458,0.7787249990255165,0.0,0.0,0.0,0.0,0.0
ENSG00000113269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844320469553551,0.0,0.9049632472075358,0.0,0.8666173465715941,0.8421052631578947,0.0,0.0,0.0,0.0,0.0
ENSG00000131446,0.0,0.818012488204858,0.0,0.0,0.7894736842105263,0.8316289455357943,0.0,0.0,0.0,0.0,0.0,0.869425457955019,0.0,0.0,0.8723194546322786,0.0,0.0,0.0,0.0,0.0
ENSG00000204628,0.24667102403671115,0.3202138920155707,0.22762899835908862,0.21106942334080894,0.2870470848153689,0.1953149139309499,0.10526315789473684,0.16400571459336308,0.0,0.15929472673301912,0.1630918970076242,0.25109607594908445,0.3233389337099575,0.2339645191215617,0.1463984808282512,0.23576955185727877,0.0,0.14885113799984054,0.13856436579539597,0.20367003796845642
ENSG00000021355,0.0,0.7184822817945754,0.0,0.6825592718690813,0.0,0.5959118643185668,0.0,0.0,0.0,0.5789473684210527,0.0,0.6251432955486156,0.0,0.7353998584350925,0.6041549014537378,0.0,0.7920739692040065,0.0,0.6190141859357127,0.0
ENSG00000170542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124570,0.0,0.8169879239875056,0.0,0.0,0.0,0.7918515377607797,0.0,0.0,0.0,0.8424091178197175,0.0,0.7894736842105263,0.0,0.0,0.8506110414647319,0.0,0.0,0.0,0.0,0.0
ENSG00000112739,0.0,0.9392215934017019,0.0,0.0,0.0,0.9110765298761235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
ENSG00000214113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112799,0.0,0.9303313188559216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181530098143819,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
ENSG00000124783,0.0,0.8346377230154542,0.0,0.0,0.8918864849307981,0.0,0.0,0.0,0.0,0.0,0.0,0.7923352442264845,0.0,0.0,0.8200625948792049,0.0,0.0,0.7894736842105263,0.0,0.0
ENSG00000096696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
