,Adipocyte,Endothelial cell (lymphatic),Endothelial cell (vascular),Fibroblast,Immune (B cell),Immune (DC/macrophage),Immune (NK cell),Immune (T cell),Immune (mast cell),Myocyte (cardiac),"Myocyte (cardiac, cytoplasmic)",Pericyte/SMC,Schwann cell
ENSG00000047849,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8865633110205332,0.8631386756896973,0.0,0.0
ENSG00000004534,0.8635808378458023,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.8552161405483881,0.0,0.0,0.0
ENSG00000088538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000114854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000157445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000163681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000189283,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9407037297884623,0.0,0.0,0.0
ENSG00000144724,0.7155740906794866,0.0,0.7207638969024023,0.6668915798266729,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6939190030097961,0.0
ENSG00000163618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000151276,0.75,0.7900827974081039,0.7596265077590942,0.0,0.0,0.0,0.0,0.0,0.0,0.7909889221191406,0.0,0.0,0.0
ENSG00000114541,0.0,0.9166666666666666,0.0,0.0,0.0,0.9175275216499964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000114861,0.3385562151670456,0.4613318194945653,0.4054637948671977,0.3333333333333333,0.4015697141488393,0.43369391063849133,0.0,0.3545802930990855,0.4709007342656453,0.3457862287759781,0.0,0.0,0.0
ENSG00000121440,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9255449573198954,0.0,0.0,0.0
ENSG00000114480,0.9428655952215195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0
ENSG00000175161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000064225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000144810,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000114423,0.0,0.0,0.0,0.7551355014244715,0.0,0.0,0.7644762843847275,0.75,0.0,0.7747735381126404,0.0,0.0,0.0
ENSG00000181722,0.31470416486263275,0.285402774810791,0.2866082539161046,0.3856497257947922,0.2798956980307897,0.25,0.0,0.0,0.2842928816874822,0.29048524300257367,0.0,0.29174205164114636,0.2975460688273112
ENSG00000031081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9207357913255692,0.0,0.0
ENSG00000082701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000065518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000163833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000173175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000160145,0.0,0.9663120607535044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0
ENSG00000163848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000075785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000172765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000073711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000118007,0.7766340970993042,0.0,0.0,0.7637729446093241,0.8778562049070994,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
ENSG00000114120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000177311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000114126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000163710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181804,0.0,0.9166666666666666,0.0,0.0,0.0,0.9396103620529175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000152601,0.2639935264984767,0.25112444659074146,0.252655824025472,0.25,0.31447423497835797,0.30801616112391156,0.3972950478394826,0.43987342218557995,0.0,0.2753878136475881,0.0,0.2587735056877136,0.0
ENSG00000169282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000163590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000085276,0.838551347454389,0.0,0.8862555076678594,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949511244893074,0.9166666666666666,0.0,0.0,0.0
ENSG00000075651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000075420,0.8021157880624136,0.75,0.0,0.7981311629215876,0.0,0.0,0.0,0.0,0.0,0.7808568825324377,0.0,0.0,0.0
ENSG00000169760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000177694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000058056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000114796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000156931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000058866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000181092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145012,0.546297699213028,0.500166987379392,0.0,0.5,0.0,0.5618355770905813,0.0,0.0,0.0,0.5986553132534027,0.0,0.6798668950796127,0.5613650927941004
ENSG00000188001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000189058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075711,0.8511373202006022,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690924098094305,0.0,0.0,0.0
ENSG00000170871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169744,0.0,0.9166666666666666,0.9307527989149094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000091490,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000065882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000163694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163697,0.8333333333333334,0.0,0.8489579657713572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708244760831197,0.0
ENSG00000064042,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426522900660833,0.0,0.0,0.0
ENSG00000157404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000163453,0.0,0.8333333333333334,0.0,0.8637789587179819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8940691451231638,0.0
ENSG00000205678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227868268887202,0.9166666666666666,0.0,0.0
ENSG00000132466,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202084789673487,0.0,0.0,0.0
ENSG00000138768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000118816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000138670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000138674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000138639,0.7166542659203211,0.0,0.0,0.721738651394844,0.8381948371728262,0.0,0.0,0.0,0.0,0.7076422919829687,0.0,0.0,0.6666666666666666
ENSG00000109339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172493,0.8333333333333334,0.0,0.0,0.0,0.0,0.8793554206689199,0.0,0.0,0.0,0.8409410566091537,0.0,0.0,0.0
ENSG00000152583,0.0,0.0,0.8333333333333334,0.8369932174682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677006512880325,0.0
ENSG00000163644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000138640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000163106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000163110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330960661172867,0.9166666666666666,0.0,0.0
ENSG00000196616,0.9532164533933004,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138814,0.9166666666666666,0.0,0.0,0.0,0.9223314921061198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.9213299304246902
ENSG00000145349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000172403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000172399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9523784170548121,0.0,0.0
ENSG00000145390,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9171436727046967,0.0,0.0,0.0
ENSG00000164074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000109381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000196782,0.9166666666666666,0.0,0.0,0.0,0.0,0.9605797926584879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000109452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9362817257642746,0.0,0.9166666666666666,0.0,0.0,0.0
ENSG00000109458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000170365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.9506209244330724,0.0
ENSG00000151623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000198589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000109686,0.8333333333333334,0.0,0.0,0.8682557344436646,0.0,0.0,0.0,0.0,0.0,0.8552461018164953,0.0,0.0,0.0
ENSG00000109670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000121210,0.937872995932897,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000109756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000129116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9417178183794022,0.9166666666666666,0.0,0.0
ENSG00000145439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000150625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000218336,0.9241065581639608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
ENSG00000173320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000154556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893186425169309,0.8333333333333334,0.0,0.843042328953743
ENSG00000145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000112902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000038382,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207828839619955,0.0,0.0,0.0
ENSG00000154122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000183580,0.6666666666666666,0.7302811940511068,0.7179618924856186,0.7678607950607935,0.0,0.0,0.0,0.0,0.0,0.6988494247198105,0.0,0.0,0.0
ENSG00000154153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000133401,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564185748497645,0.0,0.874785934885343,0.0
ENSG00000056097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000079215,0.8333333333333334,0.0,0.0,0.0,0.0,0.8688295831282934,0.0,0.0,0.0,0.8487123548984528,0.0,0.0,0.0
ENSG00000164190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000164327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000112936,0.9166666666666666,0.0,0.0,0.9363974283138911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000112964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000151883,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9212506314118704,0.0,0.0,0.0,0.0,0.0
ENSG00000185305,0.0,0.777755488952001,0.8073475410540899,0.7817611247301102,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
ENSG00000169271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000067113,0.0,0.0,0.8792837262153625,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.8611233135064443
ENSG00000113448,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9343945235013962,0.0,0.0,0.0
ENSG00000130449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069020,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932750845948855,0.0,0.0,0.0
ENSG00000145675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000249437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145703,0.0,0.0,0.0,0.0,0.0,0.0,0.9331039289633433,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
ENSG00000113231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000164329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000164309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9333497881889343,0.0,0.0
ENSG00000131730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258046100536982,0.9166666666666666,0.0,0.0
ENSG00000145687,0.0,0.0,0.0,0.9487129002809525,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0
ENSG00000127184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000081189,0.0,0.6266274154186249,0.6236245284477869,0.0,0.7408463706572851,0.6589303116003672,0.0,0.0,0.0,0.5833333333333334,0.0,0.6684188495079676,0.0
ENSG00000164292,0.9656633138656616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0
ENSG00000118985,0.9523682296276093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0
ENSG00000153113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000145730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9377102255821228,0.9166666666666666,0.0,0.0
ENSG00000184349,0.8333333333333334,0.8726141899824142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8453796903292338,0.0,0.0,0.0
ENSG00000145743,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9256335447231928,0.0,0.0,0.0
ENSG00000151422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000145781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000092421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000158985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000213585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000031003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000044115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000120725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000145819,0.0,0.0,0.0,0.0,0.0,0.9236144373814265,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0
ENSG00000156463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000113712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000155846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000113721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000019582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000211445,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555928458770117,0.0,0.0
ENSG00000170624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000164330,0.8696536670128504,0.0,0.0,0.8380270451307297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
ENSG00000145934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000184347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000204628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000145982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000124491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000112137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000124788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000112186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000137177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000145996,0.8433556308348974,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.8551968385775884,0.0,0.0,0.0
ENSG00000111913,0.0,0.0,0.0,0.0,0.8427805801232656,0.0,0.8333333333333334,0.8458663821220398,0.0,0.0,0.0,0.0,0.0
ENSG00000079691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204525,0.0,0.0,0.0,0.0,0.9362562944491705,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000096060,0.5488274842500687,0.0,0.0,0.5344360421101252,0.0,0.6462489118178686,0.0,0.5620365291833878,0.544043610493342,0.5,0.0,0.0,0.5182193120320638
ENSG00000156639,0.6392715921004614,0.6318440288305283,0.0,0.0,0.5833333333333334,0.6808375269174576,0.6870762010415395,0.0,0.0,0.6266957471768061,0.0,0.0,0.0
ENSG00000183826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000112576,0.0,0.0,0.0,0.0,0.8337302009264628,0.0,0.8346265653769175,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
ENSG00000024048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000124571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000096384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000112782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000172348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
