,Differentiated keratinocytes I,Differentiated keratinocytes II,Endothelial cells,Fibroblasts I,Fibroblasts II,Immune,Melanocytes/melanocyte-like,Pericytes,Terminally differentiated keratinocytes,Undifferentiated keratinocytes I,Undifferentiated keratinocytes II
ENSG00000085871,0.9,0.0,0.9495006442070008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145425,0.1360623836517334,0.15087852478027344,0.056737232208251956,0.013023525476455688,0.01517127752304077,0.054842275381088254,0.0,0.06405014991760254,0.02769012451171875,0.1379532039165497,0.1434595465660095
ENSG00000109670,0.9000455617904664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
ENSG00000170006,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9232214510440826,0.0,0.0
ENSG00000145423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000052802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000109472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000129116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479917705059051,0.9,0.0,0.0
ENSG00000109572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000164104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000151726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000154556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000249915,0.8784435212612152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8025055289268493,0.0,0.8
ENSG00000145494,0.779533451795578,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7308176219463348,0.0,0.7361055791378022
ENSG00000150753,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9433343946933747
ENSG00000113387,0.263902485370636,0.35030158758163454,0.2,0.0,0.20571064949035645,0.4328544020652771,0.0,0.20143238306045533,0.26698235273361204,0.37134053707122805,0.3743235945701599
ENSG00000113594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145592,0.12432298660278321,0.11139137148857117,0.06416459083557129,0.025342667102813722,0.016705024242401122,0.06172468662261963,0.0,0.02923082709312439,0.04159676432609558,0.07118462324142456,0.06544948816299438
ENSG00000250722,0.7159631967544555,0.0,0.0,0.8231700837612153,0.8396013021469116,0.0,0.0,0.0,0.0,0.0,0.7
ENSG00000112972,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9507722854614258,0.0,0.0
ENSG00000164258,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9245294690132141
ENSG00000062194,0.6,0.6327142000198365,0.0,0.0,0.0,0.0,0.0,0.0,0.6032143354415893,0.6731865167617798,0.6759885728359223
ENSG00000145632,0.7148241221904754,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8406532227993011,0.7108050227165222,0.0
ENSG00000153006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000069020,0.0,0.8429511904716491,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8041676104068756
ENSG00000153044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000085231,0.7,0.7024183690547943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748062014579773,0.7604957103729248
ENSG00000197822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000145741,0.11357912421226501,0.12508140206336976,0.06548983454704285,0.01457396149635315,0.022458702325820923,0.0011430442333221435,0.0021346926689147947,0.09287886619567871,0.0,0.20484039187431335,0.14938836693763732
ENSG00000164346,0.6751180291175842,0.6546596884727478,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6780186593532562,0.6724144816398621
ENSG00000113161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000164251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171530,0.5298352301120758,0.5,0.0,0.0,0.0,0.0,0.0,0.6447692692279816,0.5072844803333283,0.5202855825424194,0.5636749804019928
ENSG00000186468,0.08768988847732544,0.09493212699890137,0.06759873032569885,0.02316073775291443,0.016029858589172365,0.040286672115325925,0.0,0.046582162380218506,0.018935662508010865,0.07071463465690613,0.08896054029464721
ENSG00000174695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000038427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127184,0.1742502212524414,0.1491096258163452,0.11320673823356628,0.1,0.10766299366950989,0.18786660432815552,0.0,0.2115125298500061,0.11518564820289612,0.12732548117637635,0.15858221650123597
ENSG00000081189,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9469366490840911,0.0,0.0,0.0
ENSG00000118985,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508541703224183,0.0,0.0
ENSG00000153113,0.5587351977825165,0.5229393661022186,0.6039046049118042,0.0,0.0,0.0,0.0,0.0,0.6171882629394532,0.5,0.5119211494922637
ENSG00000174132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145730,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224032,0.7,0.7244125783443451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972782850265503,0.7604540348052978
ENSG00000129625,0.7399771451950073,0.0,0.0,0.0,0.7684867918491364,0.0,0.0,0.0,0.7434509634971619,0.0,0.7
ENSG00000177879,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9174177587032318
ENSG00000169567,0.2101682245731354,0.22505415081977845,0.18553802967071534,0.1,0.1022368848323822,0.18005284070968627,0.0,0.15363157391548157,0.11498083472251892,0.32563886046409607,0.37232388854026793
ENSG00000131435,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477575242519378,0.8368825614452362
ENSG00000125347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352468013763428,0.9
ENSG00000164402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000164405,0.5222865164279937,0.4378013551235199,0.0,0.0,0.4,0.0,0.0,0.5290231704711914,0.49056677222251893,0.4142397105693817,0.4754578471183777
ENSG00000072364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000213585,0.637986820936203,0.6193225800991058,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6448420345783233,0.6579003036022186
ENSG00000113558,0.06815438866615295,0.007927477359771729,0.0,0.03663643598556519,0.1130379319190979,0.0023785650730133055,0.14447786808013915,0.26700496673583984,0.03613000512123108,0.02330746650695801,0.008726298809051514
ENSG00000113575,0.6,0.6120792388916015,0.0,0.0,0.0,0.0,0.0,0.0,0.637797474861145,0.6196653127670289,0.6302165210247039
ENSG00000119048,0.6,0.6491013944149018,0.0,0.0,0.0,0.0,0.0,0.0,0.6237549483776093,0.6673896551132202,0.6222601950168609
ENSG00000164615,0.8262472867965698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8725297212600708
ENSG00000145833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113648,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290662586688995,0.0,0.8173720240592957
ENSG00000145824,0.5,0.5031503081321717,0.0,0.6383903503417969,0.7065016865730286,0.0,0.0,0.0,0.0,0.6639334559440613,0.5871581315994263
ENSG00000120708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591012179851532,0.9
ENSG00000177733,0.6347350716590882,0.6591978371143341,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7221731305122375,0.7002834022045136
ENSG00000120738,0.6438351094722747,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6793604552745819,0.6959858357906341,0.623404574394226
ENSG00000120705,0.7169686317443847,0.7254210829734802,0.0,0.0,0.0,0.0,0.0,0.0,0.7695030868053436,0.0,0.7
ENSG00000113013,0.8013932526111602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8492615997791291
ENSG00000044115,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8384031057357788,0.0,0.8039355993270874
ENSG00000015479,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331362426280976
ENSG00000120727,0.6182998239994049,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6364870607852936,0.6128964841365814,0.6066349446773529
ENSG00000249751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131508,0.7614064157009125,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7310175240039826,0.0,0.7784679353237152
ENSG00000120306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000113070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000131495,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154384553432464
ENSG00000178913,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006703197956085,0.0,0.0
ENSG00000131507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000133710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000169252,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817676717042923,0.8077447772026062
ENSG00000113712,0.632209062576294,0.6288085043430328,0.0,0.0,0.0,0.0,0.0,0.0,0.711836302280426,0.6,0.6027431666851044
ENSG00000113721,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9106150388717651,0.0,0.0,0.0
ENSG00000019582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164587,0.13606525659561158,0.15301859378814697,0.056465089321136475,0.009351193904876709,0.02565211057662964,0.06240847110748291,0.0,0.048851555585861205,0.05192054510116577,0.13361663818359376,0.12630499005317689
ENSG00000113140,0.0,0.0,0.6224953889846802,0.6,0.6604128241539001,0.0,0.7185307800769806,0.6366300165653229,0.0,0.0,0.0
ENSG00000177556,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350767135620117,0.0,0.0
ENSG00000145907,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9502614617347718
ENSG00000113282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000164611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000170584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000184347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181163,0.18900409936904908,0.27237448692321775,0.17996280789375305,0.1197178840637207,0.11333948969841004,0.2048157811164856,0.0,0.24740970134735107,0.1,0.3548306405544281,0.3601895272731781
ENSG00000120129,0.4966107964515686,0.3487553000450134,0.3619526445865631,0.0,0.31405110359191896,0.3,0.0,0.0,0.5219063341617585,0.5459872007369995,0.4354904115200043
ENSG00000113732,0.4,0.0,0.4876839518547058,0.5144996881484986,0.6481579184532166,0.0,0.0,0.0,0.4300029516220093,0.41461212635040284,0.403590989112854
ENSG00000113742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000146066,0.7,0.7100365400314331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7715130567550659,0.7488743722438812
ENSG00000175416,0.656879323720932,0.6058796167373657,0.0,0.0,0.0,0.0,0.0,0.0,0.7209739804267883,0.6095642209053039,0.6
ENSG00000169230,0.6640382230281829,0.6236507058143616,0.0,0.0,0.0,0.0,0.0,0.0,0.6733869791030884,0.6,0.6038848102092743
ENSG00000169223,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908156943321228
ENSG00000184840,0.8516763925552369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958433210849762,0.0,0.8
ENSG00000145912,0.6903377950191498,0.6294584274291992,0.0,0.0,0.0,0.0,0.0,0.0,0.6019417703151703,0.6,0.6601957738399505
ENSG00000197451,0.7355998456478119,0.7110609710216522,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7585054218769074
ENSG00000169045,0.4332252204418182,0.4536128520965576,0.4364342331886292,0.4068293571472168,0.0,0.0,0.0,0.0,0.4,0.4745180010795593,0.48043659925460813
ENSG00000127022,0.5115040004253387,0.5,0.5084811329841614,0.0,0.0,0.0,0.0,0.0,0.5704038739204407,0.5259625613689423,0.5397407948970795
ENSG00000161011,0.4181306540966034,0.5551063656806946,0.0,0.4499842643737793,0.46998651027679444,0.0,0.0,0.0,0.4,0.6469180703163147,0.5513894438743592
ENSG00000146054,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334284961223602,0.0,0.0
ENSG00000204628,0.137964129447937,0.16032302379608154,0.06566187143325805,0.012084519863128662,0.02783951163291931,0.029896003007888795,0.0,0.02393835186958313,0.026526826620101928,0.18532106280326843,0.1718123435974121
ENSG00000137267,0.6292037785053253,0.6179233074188233,0.0,0.0,0.0,0.0,0.0,0.0,0.7174890697002411,0.6117611289024353,0.6
ENSG00000124785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096696,0.6766634225845337,0.6599216222763061,0.0,0.0,0.0,0.0,0.0,0.0,0.6933905482292175,0.6,0.6096501886844635
ENSG00000137203,0.9334006667137146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
ENSG00000111843,0.7385163366794586,0.0,0.0,0.0,0.7843055188655853,0.0,0.0,0.0,0.7,0.0,0.7668106198310852
ENSG00000137210,0.8492087543010711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8338133871555329
ENSG00000225921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000050393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000124795,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260276317596436,0.9191968083381653
ENSG00000172201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382999479770661,0.9,0.0,0.0
ENSG00000112308,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8397536695003509,0.0,0.8321172058582306
ENSG00000197061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000206503,0.04218010306358337,0.04807922840118408,0.37724316120147705,0.08595267534255982,0.1476248562335968,0.2886765956878662,0.16564538478851318,0.045306849479675296,0.0,0.14149686098098754,0.07987293004989623
ENSG00000204618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204592,0.20766366124153138,0.24692224860191345,0.5707468390464783,0.15424514412879944,0.1,0.34378902316093446,0.13359374403953553,0.0,0.14207863211631774,0.22699032425880433,0.193631511926651
ENSG00000204569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000196230,0.35454416275024414,0.36164308786392213,0.4990890324115753,0.46089115738868713,0.5757538199424743,0.0,0.0,0.0,0.3,0.45700847506523135,0.6717753648757935
ENSG00000137331,0.6255319774150848,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6567866384983063,0.6383893609046936,0.6139209628105163
ENSG00000204525,0.06770256757736207,0.015789175033569337,0.374931663274765,0.12662498354911805,0.16922568082809447,0.281065958738327,0.02408919930458069,0.11223955154418945,0.0,0.04920499324798584,0.0640261173248291
ENSG00000234745,0.05492336750030517,0.04930717349052429,0.39916696548461916,0.017523205280303954,0.012428027391433717,0.30941932201385497,0.01906796097755432,0.06596124768257142,0.0,0.126145601272583,0.09974752068519592
ENSG00000204435,0.6423544645309448,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8030291199684143,0.6179286062717437,0.6292907893657684
ENSG00000204421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000213722,0.0,0.0,0.0,0.0,0.9252812743186951,0.0,0.0,0.0,0.9,0.0,0.0
ENSG00000213719,0.12648292779922485,0.1,0.24304720163345336,0.11495826840400696,0.13419994711875916,0.42081727981567385,0.0,0.15665302872657777,0.14248387813568114,0.18035719990730287,0.18631235957145692
ENSG00000204392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204389,0.4848830759525299,0.31875852942466737,0.0,0.3,0.0,0.529695188999176,0.0,0.30427293181419374,0.529510760307312,0.39142151474952697,0.3260527908802032
ENSG00000204388,0.61057248711586,0.5004990518093109,0.0,0.0,0.0,0.656190711259842,0.0,0.0,0.6836686909198761,0.5432909250259399,0.5
ENSG00000204387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9076426923274994
ENSG00000168477,0.0,0.0,0.0,0.9,0.9415210127830506,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204264,0.0,0.0,0.921822190284729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
ENSG00000204257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204256,0.6,0.6146431863307953,0.0,0.0,0.0,0.0,0.0,0.0,0.6604595243930816,0.6976972460746765,0.6171201229095459
ENSG00000231389,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000223865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000231500,0.19243323802947998,0.20060601830482483,0.07960215210914612,0.015006989240646362,0.03355751037597656,0.05206682682037354,0.0,0.04478743076324463,0.12999011278152467,0.1659760057926178,0.17427059412002563
ENSG00000112514,0.6499365389347076,0.6355127274990082,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6990165829658508,0.7067857086658478
ENSG00000096433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000137309,0.6135822474956513,0.6587230145931244,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.689781004190445,0.6526975274085999
ENSG00000124614,0.18927337527275084,0.212088942527771,0.14936496019363404,0.1,0.10074450373649597,0.20717468857765198,0.0,0.16563204526901246,0.12090592980384826,0.16671003699302672,0.19698514938354492
ENSG00000198755,0.20471469759941102,0.2216474235057831,0.05767958760261536,0.008266407251358032,0.04356961250305176,0.03653058409690857,0.0,0.06544051766395569,0.0658405065536499,0.2215222954750061,0.21448212265968322
ENSG00000112081,0.42077978849411013,0.3464550495147705,0.32261608839035033,0.0,0.3,0.3360838949680328,0.0,0.0,0.4384314179420471,0.49364672899246215,0.4602825164794922
ENSG00000124762,0.6136044681072235,0.6401611208915711,0.0,0.0,0.0,0.0,0.0,0.0,0.6770247936248779,0.6369728207588196,0.6
ENSG00000137409,0.8091777980327606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866711574792862,0.0,0.8
ENSG00000137193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000124767,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339492797851563,0.0,0.0
ENSG00000188112,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9343987226486206,0.0,0.0
ENSG00000112667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180992,0.6,0.6138253569602966,0.0,0.0,0.0,0.0,0.0,0.0,0.6370536983013153,0.6046394407749176,0.6306166648864746
ENSG00000096384,0.04485099315643311,0.05419971346855164,0.02946617007255554,0.005540424585342407,0.0,0.026569026708602905,0.014917498826980591,0.03558937311172485,0.09697262048721314,0.09778361916542053,0.06973261833190918
ENSG00000153294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000170899,0.957989102602005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
ENSG00000151914,0.0,0.0,0.0,0.0,0.0,0.0,0.8486924171447754,0.0,0.0,0.8421223282814025,0.8
ENSG00000112245,0.7320699334144593,0.7465775012969971,0.0,0.0,0.0,0.0,0.0,0.0,0.8297184824943542,0.0,0.7
ENSG00000112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000156508,0.07819559574127197,0.10269262194633484,0.06252787709236145,0.0066158056259155275,0.01453855037689209,0.030241680145263673,0.0,0.032820355892181394,0.02477281093597412,0.13384544253349304,0.10064835548400879
ENSG00000112695,0.1804632365703583,0.1254407525062561,0.10277233123779297,0.1,0.12914843559265138,0.10024065375328065,0.0,0.3933054327964783,0.1261766731739044,0.11224540472030639,0.21701093316078185
ENSG00000118418,0.7,0.0,0.7237167179584503,0.0,0.0,0.0,0.0,0.8332005918025971,0.0,0.0,0.7349618017673493
ENSG00000118402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000135316,0.7071812868118286,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7327139437198639,0.0,0.7109223484992981
ENSG00000146278,0.3374889314174652,0.46377936005592346,0.11935286521911621,0.1,0.13877596855163574,0.0,0.17040126919746398,0.26847822070121763,0.336726450920105,0.4275977432727814,0.33837202191352844
ENSG00000132424,0.8222072064876557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8493610084056854
ENSG00000112237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000112297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000112335,0.34757450222969055,0.3111362516880035,0.3402223169803619,0.0,0.4484825491905212,0.0,0.0,0.3,0.3210078179836273,0.3165184557437897,0.3403022110462189
ENSG00000135535,0.640864223241806,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6024481177330017,0.6562684237957,0.6534531235694885
ENSG00000123505,0.6010811686515808,0.6503759562969208,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6943374097347259,0.6372941493988037
ENSG00000189241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000111832,0.674150550365448,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6135655522346497,0.6100819706916809,0.6998113632202149
ENSG00000152661,0.7797547817230225,0.7384114503860474,0.0,0.0,0.0,0.0,0.0,0.0,0.7715833365917206,0.7,0.0
ENSG00000111897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000172594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000111912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9065519750118256
ENSG00000203760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000118523,0.0,0.0,0.8,0.0,0.8851298451423645,0.0,0.0,0.8380391120910644,0.0,0.0,0.0
ENSG00000112306,0.12862698435783387,0.1378592371940613,0.05422947406768799,0.018747061491012573,0.02036965489387512,0.0699836790561676,0.0,0.024551790952682496,0.06021212935447693,0.11568023562431336,0.11898756623268128
ENSG00000118515,0.0,0.8431458175182343,0.0,0.0,0.0,0.0,0.0,0.0,0.8823204278945923,0.0,0.8
ENSG00000029363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118503,0.6,0.6853683710098266,0.0,0.0,0.0,0.0,0.0,0.0,0.6752360999584198,0.6238546550273896,0.6262148678302765
ENSG00000112378,0.6389604091644288,0.6258983850479126,0.0,0.0,0.0,0.0,0.0,0.0,0.6632816255092621,0.605051976442337,0.6
ENSG00000051620,0.7778693199157715,0.729088020324707,0.0,0.0,0.0,0.0,0.0,0.0,0.8251813173294067,0.0,0.7
ENSG00000164442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000169976,0.6314030408859252,0.6020627915859222,0.0,0.0,0.0,0.0,0.0,0.0,0.6005865633487701,0.6,0.6420916676521301
ENSG00000135604,0.0,0.9557974159717559,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
ENSG00000120265,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388911068439484
ENSG00000198729,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9209612786769867,0.0,0.0
ENSG00000272047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092820,0.602635258436203,0.6438289999961853,0.0,0.0,0.0,0.0,0.0,0.0,0.7073768258094788,0.624520230293274,0.6
ENSG00000291237,0.7,0.8547514498233795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7498211920261383,0.766917473077774
ENSG00000146457,0.6226778924465179,0.7539402127265931,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7025409877300263,0.7086189687252045
ENSG00000120438,0.6214740693569183,0.6133735120296478,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6541023075580596,0.6854294538497925
ENSG00000112110,0.8123783349990845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.9130957365036011
ENSG00000112531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000186340,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008018,0.2295875370502472,0.2,0.3054801881313324,0.2900359988212585,0.36642968058586123,0.0,0.0,0.4659013092517853,0.21457877159118652,0.21517307162284852,0.2697192430496216
ENSG00000164828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000106268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000106263,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388714909553528,0.0,0.0
